sent_idx,id,form,lemma,gold_upos,gold_head,gold_deprel,pred_upos,pred_head,pred_deprel,purity,entropy,rival,in_train,has_score,train_freq,pos_err,uas_err,las_err,log_freq
146,28,kérosène,kérosène,NOUN,25,nmod,NOUN,23,nmod,,,,False,False,0,0,1,1,0.0
146,29,.,.,PUNCT,10,punct,PUNCT,10,punct,,,,True,False,13366,0,0,0,9.500544261971474
147,1,Ce,ce,DET,2,det,DET,2,det,0.8764141494570885,0.6891209831462356,ADP,True,True,1960,0,0,0,7.581209826196346
147,2,dimanche,dimanche,NOUN,0,root,NOUN,0,root,0.7024037899016987,0.878332646149858,NUM,True,True,33,0,0,0,3.5263605246161616
147,3,30,30,NUM,2,nmod,NUM,2,nmod,1.0,0.0,,True,True,83,0,0,0,4.430816798843313
147,4,",",",",PUNCT,6,punct,PUNCT,6,punct,,,,True,False,16599,0,0,0,9.717157974344635
147,5,à,à,ADP,6,case,ADP,6,case,1.0,0.0,,True,True,9366,0,0,0,9.14494815320913
147,6,Pleumeur-Bodou,Pleumeur-Bodou,PROPN,2,nmod,PROPN,2,nmod,,,,False,False,0,0,0,0,0.0
147,7,",",",",PUNCT,10,punct,PUNCT,10,punct,,,,True,False,16599,0,0,0,9.717157974344635
147,8,sur,sur,ADP,10,case,ADP,10,case,1.0,0.0,,True,True,1482,0,0,0,7.301822342137932
147,9,le,le,DET,10,det,DET,10,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
147,10,site,site,NOUN,2,nmod,NOUN,6,nmod,1.0,0.0,,True,True,115,0,1,1,4.7535901911063645
147,11,de,de,ADP,12,case,ADP,12,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
147,12,Cosmopolis,Cosmopolis,PROPN,10,nmod,PROPN,10,nmod,,,,False,False,0,0,0,0,0.0
147,13,.,.,PUNCT,2,punct,PUNCT,6,punct,,,,True,False,13366,0,1,1,9.500544261971474
148,1,Là,là,ADV,4,advmod,ADV,4,advmod,0.5845189881576047,1.286794175216724,PRON,True,True,81,0,0,0,4.406719247264253
148,2,",",",",PUNCT,1,punct,PUNCT,1,punct,,,,True,False,16599,0,0,0,9.717157974344635
148,3,on,on,PRON,4,nsubj,PRON,4,nsubj,0.5432191123278096,1.5995967780630704,SCONJ,True,True,554,0,0,0,6.318968113746434
148,4,saura,savoir,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,91,0,0,0,4.5217885770490405
148,5,qui,qui,PRON,8,nsubj,PRON,8,nsubj,0.8171669946022245,0.8424411100711472,CCONJ,True,True,1916,0,0,0,7.558516743045645
148,6,est,être,AUX,8,cop,AUX,8,cop,0.4687470215317024,1.7986756264740116,SCONJ,True,True,8404,0,0,0,9.036582045842716
148,7,le,le,DET,8,det,DET,8,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
148,8,coupable,coupable,NOUN,4,ccomp,NOUN,4,ccomp,,,,True,False,3,0,0,0,1.3862943611198906
148,9,et,et,CCONJ,13,cc,CCONJ,13,cc,0.25644065667983523,1.7170903132548632,SCONJ,True,True,7215,0,0,0,8.88405606174246
148,10,qui,qui,PRON,13,nsubj,PRON,13,nsubj,0.8171669946022245,0.8424411100711472,CCONJ,True,True,1916,0,0,0,7.558516743045645
148,11,est,être,AUX,13,cop,AUX,13,cop,0.4687470215317024,1.7986756264740116,SCONJ,True,True,8404,0,0,0,9.036582045842716
148,12,la,le,DET,13,det,DET,13,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
148,13,victime,victime,NOUN,8,conj,NOUN,8,conj,1.0,0.0,,True,True,20,0,0,0,3.044522437723423
148,14,»,»,PUNCT,4,punct,PUNCT,4,punct,,,,True,False,814,0,0,0,6.703188113240863
148,15,",",",",PUNCT,17,punct,PUNCT,17,punct,,,,True,False,16599,0,0,0,9.717157974344635
148,16,a,avoir,AUX,17,aux,AUX,17,aux,0.7537049139623345,0.8053529913575782,ADV,True,True,2935,0,0,0,7.984803389734406
148,17,prévenu,prévenir,VERB,4,parataxis,VERB,4,parataxis,,,,True,False,10,0,0,0,2.3978952727983707
148,18,le,le,DET,19,det,DET,19,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
148,19,patron,patron,NOUN,17,nsubj,NOUN,17,nsubj,1.0,0.0,,True,True,14,0,0,0,2.70805020110221
148,20,de,de,ADP,22,case,ADP,22,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
148,21,la,le,DET,22,det,DET,22,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
148,22,FAF,FAF,PROPN,19,nmod,PROPN,19,nmod,,,,False,False,0,0,0,0,0.0
148,23,.,.,PUNCT,4,punct,PUNCT,4,punct,,,,True,False,13366,0,0,0,9.500544261971474
149,1,Comment,comment,ADV,2,advmod,ADV,2,advmod,0.013812229971633106,1.328569807683807,SCONJ,True,True,45,0,0,0,3.828641396489095
149,2,repoussez,repousser,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,11,0,0,0,2.4849066497880004
149,3,vous,vous,PRON,2,nsubj,PRON,2,iobj,0.9418283110194323,0.32014404178062034,ADV,True,True,252,0,0,1,5.53338948872752
149,4,les,le,DET,5,det,DET,5,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
149,5,bateaux,bateau,NOUN,2,obj,NOUN,2,obj,1.0,0.0,,True,True,14,0,0,0,2.70805020110221
149,6,d',de,ADP,7,case,ADP,7,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
149,7,immigrés,immigré,NOUN,5,nmod,NOUN,5,nmod,,,,True,False,3,0,0,0,1.3862943611198906
149,8,dans,dans,ADP,10,case,ADP,10,case,1.0,0.0,,True,True,2779,0,0,0,7.930206206684683
149,9,les,le,DET,10,det,DET,10,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
149,10,eaux,eau,NOUN,2,obl,NOUN,2,obl,1.0,0.0,,True,True,147,0,0,0,4.997212273764115
149,11,internationales,international,ADJ,10,amod,ADJ,10,amod,1.0,0.0,,True,True,145,0,0,0,4.983606621708336
149,12,?,?,PUNCT,2,punct,PUNCT,2,punct,,,,True,False,270,0,0,0,5.602118820879701
150,1,Le,le,DET,2,det,DET,2,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
150,2,Football,football,NOUN,8,nsubj,NOUN,8,nsubj,0.059126701468425816,0.6820154164372064,PROPN,True,True,57,0,0,0,4.060443010546419
150,3,Atlantique,atlantique,ADJ,2,amod,ADJ,2,amod,,,,True,False,5,0,0,0,1.791759469228055
150,4,Rochelais,rochelais,ADJ,2,amod,PROPN,2,appos,,,,True,False,1,1,0,1,0.6931471805599453
150,5,(,(,PUNCT,6,punct,PUNCT,6,punct,,,,True,False,2211,0,0,0,7.701652362642226
150,6,FAR,FAR,PROPN,2,appos,PROPN,2,appos,,,,False,False,0,0,0,0,0.0
150,7,),),PUNCT,6,punct,PUNCT,6,punct,,,,True,False,2204,0,0,0,7.6984827878809465
150,8,organise,organiser,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,85,0,0,0,4.454347296253507
150,9,aujourd'hui,aujourd'hui,ADV,8,advmod,ADV,8,advmod,1.0,0.0,,True,True,127,0,0,0,4.852030263919617
150,10,un,un,DET,11,det,DET,11,det,0.7741737557418163,1.1225809040946326,ADP,True,True,8933,0,0,0,9.097619501912064
150,11,tournoi,tournoi,NOUN,8,obj,NOUN,8,obj,1.0,0.0,,True,True,31,0,0,0,3.4657359027997265
150,12,réunissant,réunir,VERB,11,acl,VERB,11,acl,1.0,0.0,,True,True,41,0,0,0,3.7376696182833684
150,13,les,le,DET,14,det,DET,14,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
150,14,moins,moins,ADV,12,obj,ADV,12,obj,1.0,0.0,,True,True,149,0,0,0,5.0106352940962555
150,15,de,de,ADP,17,case,ADP,17,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
150,16,15,15,NUM,17,nummod,NUM,17,nummod,1.0,0.0,,True,True,88,0,0,0,4.48863636973214
150,17,ans,an,NOUN,14,obl,NOUN,14,obl,1.0,0.0,,True,True,385,0,0,0,5.955837369464831
150,18,de,de,ADP,20,case,ADP,20,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
150,19,les,le,DET,20,det,DET,20,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
150,20,centres,centre,NOUN,14,obl,NOUN,17,nmod,1.0,0.0,,True,True,136,0,1,1,4.919980925828125
150,21,de,de,ADP,22,case,ADP,22,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
150,22,formation,formation,NOUN,20,nmod,NOUN,20,nmod,1.0,0.0,,True,True,75,0,0,0,4.330733340286331
150,23,.,.,PUNCT,8,punct,PUNCT,8,punct,,,,True,False,13366,0,0,0,9.500544261971474
151,1,Ce,ce,PRON,5,nsubj,PRON,5,nsubj,0.959635480454852,0.243961008701331,ADV,True,True,855,0,0,0,6.752270376141742
151,2,sera,être,AUX,5,cop,AUX,5,cop,0.4687470215317024,1.7986756264740116,SCONJ,True,True,8404,0,0,0,9.036582045842716
151,3,l',le,DET,5,det,DET,5,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
151,4,ultime,ultime,ADJ,5,amod,ADJ,5,amod,,,,True,False,8,0,0,0,2.1972245773362196
151,5,étape,étape,NOUN,0,root,NOUN,0,root,1.0,0.0,,True,True,23,0,0,0,3.1780538303479458
151,6,de,de,ADP,7,case,ADP,7,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
151,7,coupe,coupe,NOUN,5,nmod,NOUN,5,nmod,1.0,0.0,,True,True,85,0,0,0,4.454347296253507
151,8,de,de,ADP,9,case,ADP,9,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
151,9,France,France,PROPN,7,nmod,PROPN,7,nmod,0.9804292393899958,0.13902365897177782,NOUN,True,True,267,0,0,0,5.5909869805108565
151,10,pour,pour,ADP,12,case,ADP,12,case,0.7890790430468303,0.7432394314397186,CCONJ,True,True,2242,0,0,0,7.715569534520208
151,11,les,le,DET,12,det,DET,12,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
151,12,catégories,catégorie,NOUN,5,nmod,NOUN,5,nmod,1.0,0.0,,True,True,33,0,0,0,3.5263605246161616
151,13,espoirs,espoir,NOUN,12,nmod,NOUN,12,appos,1.0,0.0,,True,True,22,0,0,1,3.1354942159291497
151,14,",",",",PUNCT,16,punct,PUNCT,16,punct,,,,True,False,16599,0,0,0,9.717157974344635
151,15,la,le,DET,16,det,DET,16,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
151,16,revanche,revanche,NOUN,5,conj,NOUN,5,appos,0.0,0.7412348415062984,NUM,True,True,23,0,0,1,3.1780538303479458
151,17,de,de,ADP,19,case,ADP,19,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
151,18,les,le,DET,19,det,DET,19,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
151,19,championnats,championnat,NOUN,16,nmod,NOUN,16,nmod,1.0,0.0,,True,True,107,0,0,0,4.68213122712422
151,20,de,de,ADP,21,case,ADP,21,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
151,21,France,France,PROPN,19,nmod,PROPN,19,nmod,0.9804292393899958,0.13902365897177782,NOUN,True,True,267,0,0,0,5.5909869805108565
151,22,chez,chez,ADP,24,case,ADP,24,case,0.9950797823970186,0.044804496269571274,ADJ,True,True,150,0,0,0,5.017279836814924
151,23,les,le,DET,24,det,DET,24,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
151,24,vétérans,vétéran,NOUN,16,nmod,NOUN,19,nmod,,,,True,False,1,0,1,1,0.6931471805599453
151,25,",",",",PUNCT,30,punct,PUNCT,30,punct,,,,True,False,16599,0,0,0,9.717157974344635
151,26,de,de,ADP,30,advmod,ADP,30,advmod,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
151,27,plus,plus,ADV,26,fixed,ADV,26,fixed,0.7196677710684014,0.8559031009192263,CCONJ,True,True,1173,0,0,0,7.068172000388042
151,28,en,en,ADP,26,fixed,ADP,26,fixed,0.21695278762461512,1.4815638486393006,DET,True,True,5233,0,0,0,8.562931083090092
151,29,plus,plus,ADV,26,fixed,ADV,26,fixed,0.7196677710684014,0.8559031009192263,CCONJ,True,True,1173,0,0,0,7.068172000388042
151,30,motivés,motiver,VERB,24,acl,VERB,16,acl,,,,True,False,3,0,1,1,1.3862943611198906
151,31,par,par,ADP,33,case,ADP,33,case,1.0,0.0,,True,True,2183,0,0,0,7.688913336864796
151,32,la,le,DET,33,det,DET,33,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
151,33,compétition,compétition,NOUN,30,obl,NOUN,30,obl,1.0,0.0,,True,True,43,0,0,0,3.784189633918261
151,34,et,et,CCONJ,41,cc,CCONJ,41,cc,0.25644065667983523,1.7170903132548632,SCONJ,True,True,7215,0,0,0,8.88405606174246
151,35,quelques,quelque,DET,36,det,DET,36,det,0.7437180181147647,0.8210838430295273,NUM,True,True,160,0,0,0,5.081404364984463
151,36,jours,jour,NOUN,41,nmod,NOUN,41,nmod,1.0,0.0,,True,True,200,0,0,0,5.303304908059076
151,37,plus,plus,ADV,38,advmod,ADV,38,advmod,0.7196677710684014,0.8559031009192263,CCONJ,True,True,1173,0,0,0,7.068172000388042
151,38,tard,tard,ADV,36,advmod,ADV,41,advmod,0.5967375254624975,0.9728270574538282,ADJ,True,True,108,0,1,1,4.6913478822291435
151,39,l',le,DET,41,det,DET,41,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
151,40,incontournable,incontournable,ADJ,41,amod,ADJ,41,amod,,,,True,False,6,0,0,0,1.9459101490553132
151,41,épreuve,épreuve,NOUN,5,conj,NOUN,33,conj,1.0,0.0,,True,True,39,0,1,1,3.6888794541139363
151,42,internationale,international,ADJ,41,amod,ADJ,41,amod,1.0,0.0,,True,True,145,0,0,0,4.983606621708336
151,43,qui,qui,PRON,47,nsubj,PRON,47,nsubj,0.8171669946022245,0.8424411100711472,CCONJ,True,True,1916,0,0,0,7.558516743045645
151,44,cette,ce,DET,45,det,DET,45,det,0.8764141494570885,0.6891209831462356,ADP,True,True,1960,0,0,0,7.581209826196346
151,45,année,année,NOUN,47,obl,NOUN,47,obl,1.0,0.0,,True,True,396,0,0,0,5.983936280687191
151,46,se,soi,PRON,47,expl,PRON,47,expl,0.8260631963800735,0.8193543183609986,CCONJ,True,True,2063,0,0,0,7.6324011266014535
151,47,déroulera,dérouler,VERB,41,acl,VERB,41,acl,1.0,0.0,,True,True,43,0,0,0,3.784189633918261
151,48,en,en,ADP,49,case,ADP,49,case,0.21695278762461512,1.4815638486393006,DET,True,True,5233,0,0,0,8.562931083090092
151,49,open,open,NOUN,47,obl,NOUN,47,obl,,,,False,False,0,0,0,0,0.0
151,50,.,.,PUNCT,5,punct,PUNCT,5,punct,,,,True,False,13366,0,0,0,9.500544261971474
152,1,Lourdement,lourdement,ADV,2,advmod,ADV,2,advmod,,,,True,False,1,0,0,0,0.6931471805599453
152,2,endetté,endetter,VERB,15,advcl,VERB,15,advcl,,,,False,False,0,0,0,0,0.0
152,3,(,(,PUNCT,5,punct,PUNCT,5,punct,,,,True,False,2211,0,0,0,7.701652362642226
152,4,160,160,NUM,5,nummod,NUM,5,nummod,,,,True,False,2,0,0,0,1.0986122886681098
152,5,milliards,milliard,NOUN,2,parataxis,NOUN,2,parataxis,1.0,0.0,,True,True,37,0,0,0,3.6375861597263857
152,6,d',de,ADP,7,case,ADP,7,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
152,7,euros,euro,NOUN,5,nmod,NOUN,5,nmod,0.1819055257705694,1.3686692798770292,PROPN,True,True,65,0,0,0,4.189654742026425
152,8,fin,fin,NOUN,5,nmod,NOUN,5,nmod,1.0,0.0,,True,True,186,0,0,0,5.231108616854587
152,9,2010,2010,NUM,8,nmod,NUM,8,nmod,1.0,0.0,,True,True,107,0,0,0,4.68213122712422
152,10,),),PUNCT,5,punct,PUNCT,5,punct,,,,True,False,2204,0,0,0,7.6984827878809465
152,11,",",",",PUNCT,2,punct,PUNCT,2,punct,,,,True,False,16599,0,0,0,9.717157974344635
152,12,le,le,DET,13,det,DET,13,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
152,13,Portugal,Portugal,PROPN,15,nsubj,PROPN,15,nsubj,,,,True,False,10,0,0,0,2.3978952727983707
152,14,a,avoir,AUX,15,aux,AUX,15,aux,0.7537049139623345,0.8053529913575782,ADV,True,True,2935,0,0,0,7.984803389734406
152,15,fini,finir,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,45,0,0,0,3.828641396489095
152,16,l',le,DET,17,det,DET,17,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
152,17,année,année,NOUN,15,obj,NOUN,15,obj,1.0,0.0,,True,True,396,0,0,0,5.983936280687191
152,18,2010,2010,NUM,17,nmod,NUM,17,nmod,1.0,0.0,,True,True,107,0,0,0,4.68213122712422
152,19,en,en,ADP,20,case,ADP,20,case,0.21695278762461512,1.4815638486393006,DET,True,True,5233,0,0,0,8.562931083090092
152,20,récession,récession,NOUN,15,obl,NOUN,15,obl,,,,True,False,2,0,0,0,1.0986122886681098
152,21,avec,avec,ADP,23,case,ADP,23,case,0.8893781797851439,0.5017887113029871,CCONJ,True,True,1225,0,0,0,7.111512116496157
152,22,un,un,DET,23,det,DET,23,det,0.7741737557418163,1.1225809040946326,ADP,True,True,8933,0,0,0,9.097619501912064
152,23,déficit,déficit,NOUN,15,obl,NOUN,15,obl,1.0,0.0,,True,True,11,0,0,0,2.4849066497880004
152,24,public,public,ADJ,23,amod,ADJ,23,amod,1.0,0.0,,True,True,93,0,0,0,4.543294782270004
152,25,à,à,ADP,27,case,ADP,27,case,1.0,0.0,,True,True,9366,0,0,0,9.14494815320913
152,26,"9,1","9,1",NUM,27,nummod,NUM,27,nummod,,,,True,False,1,0,0,0,0.6931471805599453
152,27,%,%,SYM,23,nmod,SYM,23,nmod,,,,True,False,249,0,0,0,5.521460917862246
152,28,de,de,ADP,30,case,ADP,30,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
152,29,le,le,DET,30,det,DET,30,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
152,30,PIB,PIB,NOUN,27,nmod,NOUN,27,nmod,,,,True,False,7,0,0,0,2.0794415416798357
152,31,et,et,CCONJ,33,cc,CCONJ,33,cc,0.25644065667983523,1.7170903132548632,SCONJ,True,True,7215,0,0,0,8.88405606174246
152,32,un,un,DET,33,det,DET,33,det,0.7741737557418163,1.1225809040946326,ADP,True,True,8933,0,0,0,9.097619501912064
152,33,chômage,chômage,NOUN,23,conj,NOUN,23,conj,,,,True,False,10,0,0,0,2.3978952727983707
152,34,à,à,ADP,35,case,ADP,35,case,1.0,0.0,,True,True,9366,0,0,0,9.14494815320913
152,35,plus,plus,ADV,33,nmod,ADV,33,nmod,0.7196677710684014,0.8559031009192263,CCONJ,True,True,1173,0,0,0,7.068172000388042
152,36,de,de,ADP,38,case,ADP,38,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
152,37,11,11,NUM,38,nummod,NUM,38,nummod,1.0,0.0,,True,True,61,0,0,0,4.127134385045092
152,38,%,%,SYM,35,obl,SYM,35,obl,,,,True,False,249,0,0,0,5.521460917862246
152,39,.,.,PUNCT,15,punct,PUNCT,15,punct,,,,True,False,13366,0,0,0,9.500544261971474
153,1,Certes,certes,ADV,4,advmod,ADV,4,advmod,0.06537617095786726,1.0758529447603218,SCONJ,True,True,11,0,0,0,2.4849066497880004
153,2,la,le,DET,3,det,DET,3,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
153,3,France,France,PROPN,4,nsubj,PROPN,4,nsubj,0.9804292393899958,0.13902365897177782,NOUN,True,True,267,0,0,0,5.5909869805108565
153,4,peut,pouvoir,VERB,0,root,VERB,0,root,0.9326172400615902,0.3560798311098319,ADJ,True,True,599,0,0,0,6.396929655216146
153,5,se,soi,PRON,6,obj,PRON,6,expl,0.8260631963800735,0.8193543183609986,CCONJ,True,True,2063,0,0,1,7.6324011266014535
153,6,consoler,consoler,VERB,4,xcomp,VERB,4,xcomp,,,,True,False,2,0,0,0,1.0986122886681098
153,7,avec,avec,ADP,10,case,ADP,10,case,0.8893781797851439,0.5017887113029871,CCONJ,True,True,1225,0,0,0,7.111512116496157
153,8,les,le,DET,10,det,DET,10,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
153,9,piètres,piètre,ADJ,10,amod,ADJ,10,amod,,,,True,False,2,0,0,0,1.0986122886681098
153,10,performances,performance,NOUN,6,obl,NOUN,6,obl,1.0,0.0,,True,True,20,0,0,0,3.044522437723423
153,11,de,de,ADP,13,case,ADP,13,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
153,12,son,son,DET,13,det,DET,13,det,0.8481722905876147,0.863954061477403,CCONJ,True,True,3876,0,0,0,8.262816937670928
153,13,voisin,voisin,NOUN,10,nmod,NOUN,10,nmod,1.0,0.0,,True,True,15,0,0,0,2.772588722239781
153,14,italien,italien,ADJ,13,amod,ADJ,13,amod,1.0,0.0,,True,True,73,0,0,0,4.30406509320417
153,15,",",",",PUNCT,16,punct,PUNCT,16,punct,,,,True,False,16599,0,0,0,9.717157974344635
153,16,une,un,PRON,13,appos,PRON,13,appos,0.0,0.0,NOUN,True,True,288,0,0,0,5.666426688112432
153,17,de,de,ADP,19,case,ADP,19,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
153,18,les,le,DET,19,det,DET,19,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
153,19,lanternes,lanterne,NOUN,16,nmod,NOUN,16,nmod,,,,True,False,1,0,0,0,0.6931471805599453
153,20,noires,noir,ADJ,19,amod,ADJ,19,amod,1.0,0.0,,True,True,41,0,0,0,3.7376696182833684
153,21,de,de,ADP,23,case,ADP,23,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
153,22,l',le,DET,23,det,DET,23,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
153,23,Europe,Europe,PROPN,19,nmod,PROPN,19,nmod,0.9431808609821591,0.31468648375912217,NOUN,True,True,109,0,0,0,4.700480365792417
153,24,sur,sur,ADP,26,case,ADP,26,case,1.0,0.0,,True,True,1482,0,0,0,7.301822342137932
153,25,le,le,DET,26,det,DET,26,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
153,26,classement,classement,NOUN,19,nmod,NOUN,16,nmod,1.0,0.0,,True,True,33,0,1,1,3.5263605246161616
153,27,de,de,ADP,29,case,ADP,29,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
153,28,le,le,DET,29,det,DET,29,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
153,29,Wef,Wef,PROPN,26,nmod,PROPN,26,nmod,,,,False,False,0,0,0,0,0.0
153,30,(,(,PUNCT,31,punct,PUNCT,31,punct,,,,True,False,2211,0,0,0,7.701652362642226
153,31,74e,74e,ADJ,16,parataxis,ADJ,26,appos,,,,False,False,0,0,1,1,0.0
153,32,),),PUNCT,31,punct,PUNCT,31,punct,,,,True,False,2204,0,0,0,7.6984827878809465
153,33,.,.,PUNCT,4,punct,PUNCT,4,punct,,,,True,False,13366,0,0,0,9.500544261971474
154,1,La,le,DET,2,det,DET,2,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
154,2,Nouvelle-Zélande,Nouvelle-Zélande,PROPN,4,nsubj,PROPN,4,nsubj,,,,True,False,5,0,0,0,1.791759469228055
154,3,a,avoir,AUX,4,aux,AUX,4,aux,0.7537049139623345,0.8053529913575782,ADV,True,True,2935,0,0,0,7.984803389734406
154,4,remporté,remporter,VERB,0,root,VERB,0,root,1.0,0.0,,True,True,116,0,0,0,4.762173934797756
154,5,la,le,DET,7,det,DET,7,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
154,6,deuxième,deuxième,ADJ,7,amod,ADJ,7,amod,1.0,0.0,,True,True,90,0,0,0,4.51085950651685
154,7,Coupe,coupe,NOUN,4,obj,NOUN,4,obj,1.0,0.0,,True,True,85,0,0,0,4.454347296253507
154,8,de,de,ADP,10,case,ADP,10,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
154,9,le,le,DET,10,det,DET,10,det,0.8207496286735718,0.8327615029897053,ADP,True,True,38293,0,0,0,10.55304850493315
154,10,Monde,Monde,PROPN,7,nmod,NOUN,7,nmod,,,,False,False,0,1,0,0,0.0
154,11,de,de,ADP,12,case,ADP,12,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
154,12,rugby,rugby,NOUN,7,nmod,NOUN,7,nmod,0.21632103697086233,1.4520504653030544,PROPN,True,True,21,0,0,0,3.091042453358316
154,13,de,de,ADP,15,case,ADP,15,case,0.7886818615006483,0.7439947701431047,CCONJ,True,True,27784,0,0,0,10.232251585714021
154,14,son,son,DET,15,det,DET,15,det,0.8481722905876147,0.863954061477403,CCONJ,True,True,3876,0,0,0,8.262816937670928
154,15,histoire,histoire,NOUN,7,nmod,NOUN,7,nmod,1.0,0.0,,True,True,117,0,0,0,4.770684624465665
154,16,",",",",PUNCT,22,punct,PUNCT,22,punct,,,,True,False,16599,0,0,0,9.717157974344635
154,17,24,24,NUM,18,nummod,NUM,18,nummod,1.0,0.0,,True,True,61,0,0,0,4.127134385045092
154,18,ans,an,NOUN,22,nmod,NOUN,22,nmod,1.0,0.0,,True,True,385,0,0,0,5.955837369464831
154,19,après,après,ADP,22,case,ADP,22,case,0.8490838848157983,0.7380994576350169,CCONJ,True,True,403,0,0,0,6.0014148779611505
154,20,son,son,DET,22,det,DET,22,det,0.8481722905876147,0.863954061477403,CCONJ,True,True,3876,0,0,0,8.262816937670928
154,21,premier,premier,ADJ,22,amod,ADJ,22,amod,1.0,0.0,,True,True,675,0,0,0,6.516193076042964
154,22,sacre,sacre,NOUN,4,obl,NOUN,4,obl,,,,True,False,1,0,0,0,0.6931471805599453
154,23,en,en,ADP,24,case,ADP,24,case,0.21695278762461512,1.4815638486393006,DET,True,True,5233,0,0,0,8.562931083090092
154,24,1987,1987,NUM,22,nmod,NUM,22,nmod,0.94638972572543,0.3015395582438986,PROPN,True,True,21,0,0,0,3.091042453358316
154,25,",",",",PUNCT,27,punct,PUNCT,27,punct,,,,True,False,16599,0,0,0,9.717157974344635
