lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
決める,決め,VERB,VERB,1.0,0.0,,VERB: 1.00,True,24,0,3.2188758248682006
られる,られ,AUX,AUX,0.4745928774726321,1.4859059485649841,PART,"AUX: 0.47, PART: 0.34, SCONJ: 0.18",True,304,0,5.720311776607412
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
居る,いる,VERB,VERB,0.04122878863232381,1.049933790210585,SCONJ,"SCONJ: 0.70, AUX: 0.26",True,2059,0,7.630461261783627
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
通常,通常,ADV,ADV,,,,,True,9,0,2.302585092994046
此の,この,DET,DET,0.6051961319761124,1.4129985979229014,NUM,"DET: 0.61, NUM: 0.30, PROPN: 0.06",True,372,0,5.921578419643816
協議,協議,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,15,0,2.772588722239781
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
1,1,NUM,NUM,0.9959894648605782,0.03770619997415727,NOUN,NUM: 1.00,True,380,0,5.942799375126701
〜,〜,SYM,SYM,,,,,True,6,0,1.9459101490553132
4,4,NUM,NUM,0.9445913403478415,0.308942700696553,ADJ,"NUM: 0.94, ADJ: 0.06",True,199,0,5.298317366548036
年,年,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,914,0,6.818924065275521
掛かる,かかる,VERB,VERB,0.6973545224531218,0.8845007111381855,ADJ,"VERB: 0.70, ADJ: 0.30",True,19,0,2.995732273553991
と,と,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3323,0,8.10892415597534
為る,さ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,556,0,6.322565239927284
れる,れ,AUX,AUX,0.5054381215180003,1.258694262430226,PART,"AUX: 0.51, PART: 0.44, SCONJ: 0.06",True,1578,0,7.364547014255642
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
居る,いる,VERB,VERB,0.04122878863232381,1.049933790210585,SCONJ,"SCONJ: 0.70, AUX: 0.26",True,2059,0,7.630461261783627
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
皹,ひび,NOUN,NOUN,,,,,False,0,0,0.0
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
入る,入っ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,90,0,4.51085950651685
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
パネル,パネル,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
昨日,昨日,ADV,ADV,,,,,True,2,0,1.0986122886681098
も,も,ADP,ADP,1.0,0.0,,ADP: 1.00,True,1558,0,7.351799869057777
仲間,仲間,NOUN,NOUN,,,,,True,9,0,2.302585092994046
8,8,NUM,NUM,0.9915617883413597,0.07025180777084854,NOUN,NUM: 0.99,True,104,0,4.653960350157523
人,人,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,358,0,5.883322388488279
で,で,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2274,0,7.729735331385051
楽しい,楽しく,ADJ,ADJ,0.6805168652382669,0.9038185001257326,VERB,"ADJ: 0.68, VERB: 0.32",True,17,0,2.8903717578961645
美味しい,おいしく,ADJ,ADJ,0.41034215816931074,0.9766797838678399,VERB,"VERB: 0.59, ADJ: 0.41",True,62,0,4.143134726391533
頂く,いただき,VERB,VERB,1.0,0.0,,VERB: 1.00,True,12,0,2.5649493574615367
ます,まし,AUX,AUX,0.5195157631386277,1.3954929655783166,PART,"AUX: 0.52, PART: 0.36, SCONJ: 0.12",True,1063,0,6.96979066990159
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
デビュー,デビュー,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,22,0,3.1354942159291497
当時,当時,NOUN,NOUN,0.04915571629387129,0.2827996179193222,PRON,PRON: 0.95,True,31,0,3.4657359027997265
から,から,ADP,ADP,1.0,0.0,,ADP: 1.00,True,851,0,6.747586526829315
テレビ,テレビ,NOUN,NOUN,0.1278320903824529,0.5514625664085582,PROPN,"PROPN: 0.87, NOUN: 0.13",True,51,0,3.9512437185814275
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
殆ど,ほとんど,ADV,ADV,0.949537248661344,0.30540829868994207,ADJ,ADV: 0.95,True,18,0,2.9444389791664403
出演,出演,VERB,VERB,1.0,0.0,,VERB: 1.00,True,13,0,2.6390573296152584
為る,し,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
ない,ない,AUX,AUX,0.42390143579847034,1.5449297416043446,PART,"AUX: 0.42, PART: 0.34, SCONJ: 0.23",True,535,0,6.284134161070802
が,が,SCONJ,SCONJ,0.30985097947927953,1.5342249506134624,PART,"PART: 0.45, SCONJ: 0.31, AUX: 0.24",True,657,0,6.489204931325317
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
CS,CS,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
放送,放送,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,48,0,3.8918202981106265
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
出演,出演,VERB,VERB,1.0,0.0,,VERB: 1.00,True,13,0,2.6390573296152584
為る,し,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
事,こと,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,818,0,6.70808408385307
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
有る,ある,VERB,VERB,0.3095292225196191,1.5706748202623675,ADJ,"ADJ: 0.46, VERB: 0.31, AUX: 0.22",True,1424,0,7.261927092702751
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
祖国,祖国,NOUN,NOUN,,,,,False,0,0,0.0
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
侵略,侵略,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
者,者,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,338,0,5.82600010738045
ベトナム,ベトナム,PROPN,PROPN,,,,,True,1,0,0.6931471805599453
から,から,ADP,ADP,1.0,0.0,,ADP: 1.00,True,851,0,6.747586526829315
解放,解放,VERB,VERB,,,,,True,3,0,1.3862943611198906
為る,する,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
其の,その,DET,DET,0.6838305421736699,1.207464914808758,NUM,"DET: 0.68, NUM: 0.22, PROPN: 0.09",True,425,0,6.054439346269371
一,一,NUM,NUM,0.8268683531764627,0.8335768337576925,ADJ,"NUM: 0.83, ADJ: 0.10, NOUN: 0.07",True,172,0,5.153291594497779
点,点,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,57,0,4.060443010546419
で,で,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2274,0,7.729735331385051
戦う,闘う,VERB,VERB,,,,,True,10,0,2.3978952727983707
少年,少年,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,11,0,2.4849066497880004
兵,兵,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,12,0,2.5649493574615367
",",",",PUNCT,PUNCT,,,,,True,1110,0,7.01301578963963
少女,少女,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
兵,兵,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,12,0,2.5649493574615367
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
笑顔,笑顔,NOUN,NOUN,,,,,True,6,0,1.9459101490553132
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
勝る,まさる,VERB,VERB,,,,,False,0,0,0.0
物,もの,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,249,0,5.521460917862246
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
無い,ない,ADJ,ADJ,0.6310002143331026,0.9499010044937358,VERB,"ADJ: 0.63, VERB: 0.37",True,264,0,5.579729825986222
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
然し,しかし,CCONJ,CCONJ,0.7541656343476757,0.8149597421681043,ADV,"CCONJ: 0.75, ADV: 0.24",True,115,0,4.7535901911063645
取材,取材,VERB,VERB,,,,,True,4,0,1.6094379124341003
為る,し,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
居る,い,VERB,VERB,0.04122878863232381,1.049933790210585,SCONJ,"SCONJ: 0.70, AUX: 0.26",True,2059,0,7.630461261783627
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
も,も,ADP,ADP,1.0,0.0,,ADP: 1.00,True,1558,0,7.351799869057777
",",",",PUNCT,PUNCT,,,,,True,1110,0,7.01301578963963
特定,特定,NOUN,NOUN,0.07861547783953629,0.3972818533664862,PROPN,"PROPN: 0.92, NOUN: 0.08",True,11,0,2.4849066497880004
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
イデオロギー,イデオロギー,NOUN,NOUN,,,,,False,0,0,0.0
や,や,ADP,ADP,0.9032409867642358,0.45863689737436647,PART,"ADP: 0.90, PART: 0.10",True,525,0,6.26530121273771
党派,党派,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
組織,組織,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,30,0,3.4339872044851463
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
影響,影響,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,37,0,3.6375861597263857
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
感ずる,感じ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,36,0,3.6109179126442243
ます,ませ,AUX,AUX,0.5195157631386277,1.3954929655783166,PART,"AUX: 0.52, PART: 0.36, SCONJ: 0.12",True,1063,0,6.96979066990159
ず,ん,AUX,AUX,0.2878387195680149,1.5733584556220663,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,272,0,5.60947179518496
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
エレクトロウェッティング,エレクトロウェッティング,NOUN,NOUN,,,,,False,0,0,0.0
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
既存,既存,NOUN,NOUN,,,,,False,0,0,0.0
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
液晶,液晶,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
ディスプレー,ディスプレイ,NOUN,NOUN,,,,,True,1,0,0.6931471805599453
生産,生産,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,15,0,2.772588722239781
ライン,ライン,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,15,0,2.772588722239781
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
変更,変更,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,14,0,2.70805020110221
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
加える,加えれ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,15,0,2.772588722239781
ば,ば,SCONJ,SCONJ,0.2924370962462951,1.5773995529963283,AUX,"AUX: 0.38, PART: 0.33, SCONJ: 0.29",True,123,0,4.820281565605037
製造,製造,VERB,VERB,,,,,True,8,0,2.1972245773362196
出来る,できる,AUX,AUX,0.49050132819452985,1.5087945603338004,PART,"AUX: 0.49, PART: 0.26, SCONJ: 0.25",True,210,0,5.351858133476067
と,と,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3323,0,8.10892415597534
言う,いう,VERB,VERB,0.562111499782049,1.0451242940199876,SCONJ,"VERB: 0.56, SCONJ: 0.43",True,561,0,6.331501849893691
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
然し,しかし,CCONJ,CCONJ,0.7541656343476757,0.8149597421681043,ADV,"CCONJ: 0.75, ADV: 0.24",True,115,0,4.7535901911063645
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
ルート,ルート,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,11,0,2.4849066497880004
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
因る,よっ,VERB,VERB,0.2394991876164613,1.4799391584257309,SCONJ,"SCONJ: 0.52, AUX: 0.24, VERB: 0.24",True,378,0,5.937536205082426
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
悠弥,悠弥,PROPN,PROPN,,,,,False,0,0,0.0
と,と,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3323,0,8.10892415597534
結婚,結婚,VERB,VERB,,,,,True,10,0,2.3978952727983707
為る,する,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
事,こと,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,818,0,6.70808408385307
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
成る,なり,VERB,VERB,1.0,0.0,,VERB: 1.00,True,811,0,6.699500340161678
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
彼女,彼女,PRON,PRON,0.9349568780183464,0.4110455391544906,ADV,PRON: 0.93,True,25,0,3.258096538021482
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
ルート,ルート,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,11,0,2.4849066497880004
で,で,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2274,0,7.729735331385051
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
全,全,DET,NOUN,0.6707049447260344,1.457515122615684,NUM,"DET: 0.67, NUM: 0.18, ADJ: 0.07, PROPN: 0.06",True,31,1,3.4657359027997265
ヒロイン,ヒロイン,NOUN,NOUN,,,,,True,9,0,2.302585092994046
中,中,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,218,0,5.389071729816501
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
ハッピー,ハッピー,ADJ,NOUN,,,,,False,0,1,0.0
エンド,エンド,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
迎える,迎える,VERB,VERB,1.0,0.0,,VERB: 1.00,True,13,0,2.6390573296152584
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
今後,今後,ADV,ADV,0.3802217093369328,1.6175084421693817,PRON,"ADV: 0.38, PRON: 0.32, CCONJ: 0.29",True,23,0,3.1780538303479458
",",",",PUNCT,PUNCT,,,,,True,1110,0,7.01301578963963
此の,この,DET,DET,0.6051961319761124,1.4129985979229014,NUM,"DET: 0.61, NUM: 0.30, PROPN: 0.06",True,372,0,5.921578419643816
様,様,NOUN,NOUN,0.11536891826920607,0.8625556123454917,ADJ,"ADJ: 0.82, NOUN: 0.12, VERB: 0.07",True,146,0,4.990432586778736
だ,な,AUX,AUX,0.13576149999360715,0.9336833803340612,ADP,"ADP: 0.79, AUX: 0.14, SCONJ: 0.07",True,3424,0,8.138856750696325
問題,問題,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,82,0,4.418840607796598
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
発生,発生,NOUN,NOUN,,,,,True,7,0,2.0794415416798357
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
防止,防止,VERB,VERB,,,,,False,0,0,0.0
為る,する,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
為,為,NOUN,NOUN,0.5417277316468807,0.994970100196405,ADV,"NOUN: 0.54, ADV: 0.46",True,258,0,5.556828061699537
",",",",PUNCT,PUNCT,,,,,True,1110,0,7.01301578963963
国家,国家,NOUN,NOUN,0.2490789329433182,0.8098150012189413,PROPN,"PROPN: 0.75, NOUN: 0.25",True,12,0,2.5649493574615367
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
厳しい,厳しい,ADJ,ADJ,0.05274190024917522,0.7835492872019305,DET,"DET: 0.87, ADJ: 0.05",True,16,0,2.833213344056216
規制,規制,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
考える,考える,VERB,VERB,1.0,0.0,,VERB: 1.00,True,62,0,4.143134726391533
必要,必要,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,36,0,3.6109179126442243
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
有る,ある,VERB,VERB,0.3095292225196191,1.5706748202623675,ADJ,"ADJ: 0.46, VERB: 0.31, AUX: 0.22",True,1424,0,7.261927092702751
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
会社,会社,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,61,0,4.127134385045092
が,が,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3556,0,8.176672771948455
御,お,NOUN,NOUN,0.0888496520953362,1.83291280984955,NUM,"NUM: 0.39, ADJ: 0.32, PROPN: 0.20, NOUN: 0.09",True,365,0,5.902633333401366
世話,世話,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,18,0,2.9444389791664403
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
為る,し,VERB,VERB,1.0,0.0,,VERB: 1.00,True,556,0,6.322565239927284
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
呉れる,くれ,VERB,VERB,0.04243518724698272,1.0552349856310461,SCONJ,"SCONJ: 0.70, AUX: 0.26",True,67,0,4.219507705176107
ない,なかっ,AUX,AUX,0.42390143579847034,1.5449297416043446,PART,"AUX: 0.42, PART: 0.34, SCONJ: 0.23",True,535,0,6.284134161070802
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
の,の,SCONJ,SCONJ,0.24980367819416166,1.5211548881987613,PART,"PART: 0.48, AUX: 0.27, SCONJ: 0.25",True,729,0,6.593044534142437
だ,で,AUX,AUX,0.13576149999360715,0.9336833803340612,ADP,"ADP: 0.79, AUX: 0.14, SCONJ: 0.07",True,3424,0,8.138856750696325
自分,自分,NOUN,NOUN,0.033374498119167886,0.5723835832924782,PRON,"PRON: 0.90, PROPN: 0.07",True,63,0,4.1588830833596715
で,で,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2274,0,7.729735331385051
探す,探し,VERB,VERB,1.0,0.0,,VERB: 1.00,True,15,0,2.772588722239781
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
の,の,SCONJ,SCONJ,0.24980367819416166,1.5211548881987613,PART,"PART: 0.48, AUX: 0.27, SCONJ: 0.25",True,729,0,6.593044534142437
です,です,AUX,AUX,0.12054152972911368,1.7737794591165292,ADP,"ADP: 0.50, SCONJ: 0.19, PART: 0.19, AUX: 0.12",True,698,0,6.54965074223381
が,が,SCONJ,SCONJ,0.30985097947927953,1.5342249506134624,PART,"PART: 0.45, SCONJ: 0.31, AUX: 0.24",True,657,0,6.489204931325317
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
価格,価格,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,25,0,3.258096538021482
的,的,PART,PART,0.0,0.2820244474346204,ADP,ADP: 0.95,True,376,0,5.932245187448011
だ,に,AUX,AUX,0.13576149999360715,0.9336833803340612,ADP,"ADP: 0.79, AUX: 0.14, SCONJ: 0.07",True,3424,0,8.138856750696325
も,も,ADP,ADP,1.0,0.0,,ADP: 1.00,True,1558,0,7.351799869057777
割と,割と,ADV,ADV,,,,,True,3,0,1.3862943611198906
負担,負担,NOUN,NOUN,,,,,True,10,0,2.3978952727983707
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
少ない,すくない,ADJ,ADJ,0.8282608112286464,0.6616678843585245,VERB,"ADJ: 0.83, VERB: 0.17",True,37,0,3.6375861597263857
此方,こちら,PRON,PRON,0.9748375477487673,0.16951877762811576,NOUN,PRON: 0.97,True,34,0,3.5553480614894135
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
マンスリー,マンスリー,NOUN,NOUN,,,,,False,0,0,0.0
マンション,マンション,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
借りる,借りる,VERB,VERB,,,,,True,3,0,1.3862943611198906
事,こと,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,818,0,6.70808408385307
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
成る,なり,VERB,VERB,1.0,0.0,,VERB: 1.00,True,811,0,6.699500340161678
ます,まし,AUX,AUX,0.5195157631386277,1.3954929655783166,PART,"AUX: 0.52, PART: 0.36, SCONJ: 0.12",True,1063,0,6.96979066990159
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
野田,野田,PROPN,PROPN,,,,,True,5,0,1.791759469228055
佳彦,佳彦,PROPN,PROPN,,,,,True,3,0,1.3862943611198906
首相,首相,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,14,0,2.70805020110221
は,は,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4834,0,8.483636407887394
12,12,NUM,NUM,0.9915522558984071,0.07031735094279562,NOUN,NUM: 0.99,True,90,0,4.51085950651685
月,月,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,494,0,6.20455776256869
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
中国,中国,PROPN,PROPN,0.9217413847990845,0.3960133933827492,NOUN,"PROPN: 0.92, NOUN: 0.08",True,46,0,3.8501476017100584
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
訪問,訪問,VERB,VERB,,,,,True,7,0,2.0794415416798357
為る,する,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
方向,方向,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,13,0,2.6390573296152584
で,で,ADP,ADP,1.0,0.0,,ADP: 1.00,True,2274,0,7.729735331385051
最終,最終,NOUN,NOUN,0.5736521691963115,0.9842906895235548,ADJ,"NOUN: 0.57, ADJ: 0.43",True,31,0,3.4657359027997265
調整,調整,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
に,に,ADP,ADP,1.0,0.0,,ADP: 1.00,True,5614,0,8.633196867172543
入る,入っ,VERB,VERB,1.0,0.0,,VERB: 1.00,True,90,0,4.51085950651685
た,た,AUX,AUX,0.2916937633559493,1.5744111408725157,PART,"PART: 0.39, SCONJ: 0.32, AUX: 0.29",True,4624,0,8.439231649946526
。,。,PUNCT,PUNCT,,,,,True,6853,0,8.832587702434553
第,第,NOUN,NOUN,0.023013904225340776,1.7491731665858714,SYM,"SYM: 0.51, DET: 0.29, NUM: 0.10, ADV: 0.07",True,182,0,5.209486152841421
1,1,NUM,NUM,0.9959894648605782,0.03770619997415727,NOUN,NUM: 1.00,True,380,0,5.942799375126701
期,期,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,39,0,3.6888794541139363
終了,終了,NOUN,NOUN,0.008493649731375097,0.07063277002588236,NUM,NUM: 0.99,True,13,0,2.6390573296152584
後,後,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,281,0,5.641907070938114
、,、,PUNCT,PUNCT,,,,,True,6142,0,8.723068501163928
素顔,素顔,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
を,を,ADP,ADP,1.0,0.0,,ADP: 1.00,True,4658,0,8.446556111816797
晒す,晒し,VERB,VERB,,,,,False,0,0,0.0
て,て,SCONJ,SCONJ,0.27906208378015457,1.569972645797504,PART,"PART: 0.40, AUX: 0.32, SCONJ: 0.28",True,4514,0,8.415160465851086
謎,謎,NOUN,NOUN,,,,,True,9,0,2.302585092994046
の,の,ADP,ADP,0.9045274069531298,0.4544775110712305,PART,"ADP: 0.90, PART: 0.10",True,7749,0,8.955448122347393
レスラー,レスラー,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
「,「,PUNCT,PUNCT,,,,,True,695,0,6.54534966033442
キャプテン,キャプテン,NOUN,NOUN,,,,,True,2,0,1.0986122886681098
・,・,SYM,SYM,0.7016396285922266,1.3484074038684846,CCONJ,"SYM: 0.70, CCONJ: 0.15, NUM: 0.11",True,857,0,6.754604099487962
モロー,モロー,PROPN,PROPN,,,,,False,0,0,0.0
」,」,PUNCT,PUNCT,,,,,True,693,0,6.542471960506805
と,と,ADP,ADP,1.0,0.0,,ADP: 1.00,True,3323,0,8.10892415597534
為る,し,AUX,AUX,0.4782550981099619,1.481890763677283,PART,"AUX: 0.48, PART: 0.34, SCONJ: 0.18",True,4502,0,8.412499120301572
