row_idx,lexunit,primary_cluster,clusters_above_threshold
1437,"('habitat', 'NOUN')",0,"[(0, 0.7087341859754018), (1, 0.13241047373329054)]"
1438,"('habitation', 'NOUN')",1,"[(0, 0.14256443257535345), (1, 0.5119259996531096), (3, 0.11813604299913531)]"
1440,"('hasard', 'NOUN')",0,"[(0, 0.6756613755031401), (1, 0.10714113800146118)]"
1444,"('hectare', 'NOUN')",3,"[(3, 0.3864799395848497), (7, 0.19864597552024846)]"
1445,"('heure', 'NOUN')",1,"[(0, 0.13954425105036422), (1, 0.6284484679170697)]"
1446,"('heureux', 'ADJ')",8,"[(0, 0.10676093196765651), (8, 0.5275405083016094)]"
1447,"('hier', 'ADV')",4,"[(4, 0.3228495401667754), (5, 0.1031617521887555), (8, 0.12032386834090081)]"
1451,"('hiver', 'NOUN')",0,"[(0, 0.48974974469305005), (1, 0.11636731340900104), (3, 0.2520570032131201)]"
1452,"('hockey', 'NOUN')",3,"[(0, 0.10223265240976326), (3, 0.43125423816482394), (7, 0.11924704604514247)]"
1453,"('hommage', 'NOUN')",3,"[(0, 0.2716195522418995), (1, 0.11248953991837976), (3, 0.27549053909394844), (8, 0.10774880709720977)]"
1455,"('honneur', 'NOUN')",0,"[(0, 0.392156029746265), (1, 0.14147200364581328), (3, 0.32138074340131945)]"
1456,"('hors', 'ADV')",8,"[(0, 0.11902523287220097), (1, 0.1169287400475916), (4, 0.1193872399553212), (8, 0.32503916777022057)]"
1461,"('humanité', 'NOUN')",1,"[(0, 0.19182944452964043), (1, 0.6647146403486099)]"
1463,"('hypothèse', 'NOUN')",1,"[(0, 0.13765489733637823), (1, 0.7277609230272049)]"
1465,"('héritier', 'NOUN')",0,"[(0, 0.6547345227008169), (1, 0.11580123214098255)]"
1466,"('héros', 'NOUN')",0,"[(0, 0.7439854363785512), (1, 0.1037997407636646)]"
1467,"('hésiter', 'VERB')",8,"[(0, 0.10105739980709323), (8, 0.4108878032158915)]"
1469,"('hôte', 'NOUN')",0,"[(0, 0.4142699979271387), (1, 0.12662511138192667), (3, 0.2302192713515504)]"
1475,"('idée', 'NOUN')",1,"[(0, 0.10750821666200792), (1, 0.8402513491281889)]"
1486,"('important', 'ADJ')",9,"[(2, 0.19530013781543745), (3, 0.10209748029430116), (9, 0.3406224329495726)]"
1494,"('inconnu', 'ADJ')",8,"[(0, 0.11648640594187668), (1, 0.10222113103504835), (2, 0.1087295263284707), (3, 0.12678577210156478), (8, 0.2619524923135172)]"
1495,"('indice', 'NOUN')",0,"[(0, 0.6654625964561486), (1, 0.15949875641875655)]"
1498,"('individu', 'NOUN')",0,"[(0, 0.6748029861190162), (1, 0.12518196386475408)]"
1502,"('indépendance', 'NOUN')",1,"[(0, 0.14371965402705758), (1, 0.7255296699914213)]"
1503,"('indépendant', 'ADJ')",2,"[(2, 0.5296318013165446), (9, 0.10371408167387972)]"
1504,"('infanterie', 'NOUN')",1,"[(1, 0.22063420444135903), (3, 0.21307894715082315), (7, 0.15234855849300952)]"
1507,"('infrastructure', 'NOUN')",1,"[(0, 0.16281248650531624), (1, 0.6885476934593749)]"
1508,"('inférieur', 'ADJ')",8,"[(0, 0.10728796830467552), (2, 0.12441364936190834), (3, 0.12033000374940749), (8, 0.3307628276847772)]"
1514,"('inscription', 'NOUN')",1,"[(0, 0.10606153818452307), (1, 0.81492574641444)]"
1516,"('insecte', 'NOUN')",0,"[(0, 0.4962253171064742), (1, 0.1326162609827767), (3, 0.12902596849663986), (8, 0.10595145133003192)]"
1518,"('installation', 'NOUN')",1,"[(0, 0.1006047426311753), (1, 0.8373334698412435)]"
1520,"('instance', 'NOUN')",1,"[(0, 0.12150380345878503), (1, 0.6184185200877717)]"
1521,"('institut', 'NOUN')",0,"[(0, 0.8021505450672729), (1, 0.11631717483434495)]"
1524,"('intention', 'NOUN')",1,"[(0, 0.16238993967200135), (1, 0.712619961763255)]"
1528,"('internet', 'NOUN')",3,"[(0, 0.1029061013510604), (2, 0.1776044951152732), (3, 0.3183963502162943)]"
1529,"('interprétation', 'NOUN')",1,"[(0, 0.17248432559202787), (1, 0.558492643198207)]"
1535,"('interview', 'NOUN')",1,"[(0, 0.13659315885461112), (1, 0.7122305398012732)]"
1536,"('intituler', 'VERB')",8,"[(0, 0.10824161913044697), (3, 0.11707012319502251), (8, 0.28495919458988683)]"
1537,"('introduction', 'NOUN')",1,"[(0, 0.17212611996316982), (1, 0.6951757214216728)]"
1541,"('intéressant', 'ADJ')",8,"[(0, 0.12220692393642676), (2, 0.10726903426606203), (3, 0.14456667714964755), (8, 0.23921833546049992), (9, 0.12294583427554245)]"
1544,"('intérieur', 'NOUN')",0,"[(0, 0.6643191870084703), (1, 0.17931428564580823)]"
1546,"('invasion', 'NOUN')",1,"[(0, 0.12469597289516078), (1, 0.8108364832153145)]"
1548,"('investissement', 'NOUN')",0,"[(0, 0.49553840758127216), (3, 0.3002116492360309)]"
1549,"('investisseur', 'NOUN')",0,"[(0, 0.5485195827905379), (1, 0.1649871336900187)]"
1553,"('islam', 'NOUN')",0,"[(0, 0.5032324896176532), (1, 0.21083940189639003), (3, 0.11158426523490465)]"
1554,"('isoler', 'VERB')",8,"[(0, 0.11355278457334476), (1, 0.11374155997027564), (3, 0.10115390583005454), (8, 0.3324896081268304)]"
1556,"('issue', 'NOUN')",1,"[(0, 0.23524161350452918), (1, 0.5634012684687393)]"
1558,"('italien', 'NOUN')",0,"[(0, 0.6131811675584897), (1, 0.12273102082261868), (3, 0.12246136331838291)]"
1560,"('janvier', 'NOUN')",3,"[(0, 0.10824824880646754), (3, 0.384880880781763)]"
1567,"('jeudi', 'NOUN')",0,"[(0, 0.24586166002455276), (1, 0.10638293569864575), (3, 0.2169515992385714), (8, 0.10869791227012292)]"
1569,"('jeune', 'NOUN')",0,"[(0, 0.6985040816517801), (1, 0.11966567292905604)]"
1570,"('jeunesse', 'NOUN')",1,"[(0, 0.10006511959555653), (1, 0.6978067545357808)]"
1576,"('journaliste', 'NOUN')",0,"[(0, 0.6735038982540216), (1, 0.11691761114936064)]"
1582,"('juif', 'NOUN')",0,"[(0, 0.43787229535249494), (1, 0.16278112965873526), (3, 0.20177150290318302)]"
1583,"('juillet', 'NOUN')",3,"[(0, 0.1027982288800661), (3, 0.4194253847066161)]"
1584,"('juin', 'NOUN')",3,"[(0, 0.10508684660047488), (3, 0.41897942316428755)]"
1586,"('jusque', 'ADP')",4,"[(4, 0.23566437727945), (9, 0.1214373089685896)]"
1590,"('kg', 'NOUN')",3,"[(0, 0.10640618243518717), (3, 0.382562705994213), (7, 0.13126873376145648)]"
1591,"('kilomètre', 'NOUN')",3,"[(0, 0.1398726645307146), (3, 0.42958966478497035)]"
1592,"('km', 'NOUN')",3,"[(0, 0.13655589867691892), (3, 0.36724311216513716), (8, 0.10141025032768332)]"
1601,"('large', 'NOUN')",0,"[(0, 0.5624663206093912), (1, 0.1281789220147813), (3, 0.17174426582862973)]"
1604,"('latin', 'NOUN')",0,"[(0, 0.568169227055236), (1, 0.11572848802960956), (3, 0.17285429463973306)]"
1606,"('le', 'DET')",9,"[(4, 0.1282070537202517), (6, 0.11104257518633698), (9, 0.263284103447122)]"
1610,"('lendemain', 'NOUN')",0,"[(0, 0.7101407433241644), (1, 0.12162134710252372)]"
1611,"('lequel', 'PRON')",4,"[(0, 0.12287350333181195), (1, 0.12256400595414196), (3, 0.14884773169142906), (4, 0.16426818967973617), (7, 0.10815460883244286)]"
1616,"('libre', 'ADJ')",2,"[(2, 0.6835016787321765), (9, 0.13621914644797362)]"
1622,"('lien', 'NOUN')",0,"[(0, 0.7503561942132839), (1, 0.10323537269614967)]"
1624,"('lieu', 'NOUN')",0,"[(0, 0.4471195868174483), (1, 0.11792444735660516), (3, 0.147652585464971), (8, 0.11593027056654372)]"
1631,"('lit', 'NOUN')",0,"[(0, 0.7605965218989396), (1, 0.10309123870919869)]"
1637,"('localité', 'NOUN')",1,"[(0, 0.1586499668293778), (1, 0.6115940509176429)]"
1638,"('logement', 'NOUN')",0,"[(0, 0.6110918161261631), (3, 0.2225261856315293)]"
1642,"('loin', 'ADV')",8,"[(0, 0.10254266896901953), (1, 0.10137069276319752), (4, 0.1975476397105076), (8, 0.28352761809061083)]"
1644,"('long', 'NOUN')",3,"[(3, 0.297110576592126), (7, 0.16530877188677262)]"
1648,"('lors', 'ADV')",8,"[(0, 0.12031553799894744), (1, 0.12363912108080863), (4, 0.16933117949102058), (8, 0.22539538857858726)]"
1652,"('lui', 'PRON')",4,"[(0, 0.12351343687856914), (1, 0.10534973991714543), (3, 0.10450409947792884), (4, 0.22034244090148622), (8, 0.12749949173619857), (9, 0.10040407018466405)]"
1653,"('lui-même', 'PRON')",3,"[(0, 0.12703119864200152), (1, 0.11014030551697858), (3, 0.16058016279959408), (4, 0.1340399001144042), (8, 0.14491886503942095)]"
1655,"('lundi', 'NOUN')",0,"[(0, 0.4556772136455913), (1, 0.1244626138241576), (3, 0.15220239253486703)]"
1659,"('là', 'ADV')",4,"[(4, 0.46496626533366475), (8, 0.11871082087925565)]"
1662,"('léger', 'ADJ')",2,"[(2, 0.4090111491588415), (9, 0.28117234816658326)]"
1666,"('madame', 'NOUN')",5,"[(1, 0.13444963945581542), (3, 0.10585259092002128), (5, 0.3798232627654304)]"
1669,"('magnifique', 'ADJ')",9,"[(2, 0.1579432690628878), (9, 0.5611050330568284)]"
1670,"('mai', 'NOUN')",3,"[(0, 0.10541940161342371), (3, 0.39459003194337966)]"
1679,"('majorité', 'NOUN')",1,"[(0, 0.11669355119412914), (1, 0.7958001266815175)]"
1681,"('mal', 'NOUN')",0,"[(0, 0.7230271183063902), (3, 0.1006005757309398)]"
1683,"('malgré', 'ADP')",4,"[(4, 0.3167993941908784), (9, 0.14271736283649647)]"
1690,"('manque', 'NOUN')",0,"[(0, 0.6509543549956711), (1, 0.13974982854568174)]"
1695,"('mardi', 'NOUN')",0,"[(0, 0.27086925849893767), (1, 0.10428273855126335), (3, 0.2369327004698229)]"
1696,"('mari', 'NOUN')",0,"[(0, 0.34567280937632583), (1, 0.19398944020156547), (3, 0.1247233788913956), (8, 0.1200190112276574)]"
1705,"('mars', 'NOUN')",3,"[(0, 0.10910330007721278), (3, 0.39521424788155707)]"
1712,"('matin', 'NOUN')",0,"[(0, 0.5663051962374652), (1, 0.10238892101416279), (3, 0.1551552219598347)]"
1719,"('membre', 'NOUN')",0,"[(0, 0.5378792859737891), (1, 0.11403434867531571), (3, 0.11834125961110421), (8, 0.1371070044081546)]"
1723,"('mention', 'NOUN')",1,"[(0, 0.1498746572373488), (1, 0.6077286986377135)]"
1727,"('merci', 'INTJ')",8,"[(0, 0.11421668975129189), (1, 0.11230471472876855), (5, 0.10046503713948239), (8, 0.2807529491296814)]"
1728,"('mercredi', 'NOUN')",0,"[(0, 0.35188961795125034), (1, 0.11842581278760562), (3, 0.16203163906207257), (8, 0.10803667969456367)]"
1737,"('militaire', 'NOUN')",0,"[(0, 0.7152933981329187), (1, 0.10723523236080054)]"
1738,"('militant', 'NOUN')",0,"[(0, 0.6332895696154421), (1, 0.11799478486112076)]"
1739,"('milliard', 'NOUN')",3,"[(0, 0.1586807996044677), (1, 0.10431601391109142), (3, 0.320402072197225), (8, 0.12099555925774912)]"
1740,"('millier', 'NOUN')",0,"[(0, 0.3607132025298664), (1, 0.16756115988438472), (3, 0.19273821343125114)]"
1741,"('million', 'NOUN')",3,"[(0, 0.1601677918342463), (1, 0.10167464045481543), (3, 0.330863130208809), (8, 0.12785543487031548)]"
1742,"('mine', 'NOUN')",1,"[(0, 0.11283038821519797), (1, 0.6459776723571727)]"
1745,"('minute', 'NOUN')",1,"[(0, 0.13086251257131146), (1, 0.3155827025151339), (3, 0.18626167948254757)]"
1746,"('mise', 'NOUN')",1,"[(0, 0.11357676089929948), (1, 0.7869128382751084)]"
1749,"('mm', 'NOUN')",3,"[(0, 0.12027818918745807), (3, 0.3788146258340552), (7, 0.10190508524210927)]"
1754,"('modification', 'NOUN')",1,"[(0, 0.13202517732091626), (1, 0.7336607322203528)]"
1757,"('moi', 'PRON')",4,"[(0, 0.11211513351022824), (1, 0.1095860296784149), (4, 0.22977673609705937), (8, 0.1201918643286889)]"
1758,"('moine', 'NOUN')",0,"[(0, 0.7423284720187775), (1, 0.11463769217932475)]"
1760,"('moins', 'PRON')",0,"[(0, 0.18607064983903748), (1, 0.17287241570229742), (3, 0.14751006619347823), (8, 0.17640320257215905)]"
1765,"('monde', 'NOUN')",0,"[(0, 0.7577802700390287), (1, 0.10043558153340756)]"
1768,"('monsieur', 'NOUN')",0,"[(0, 0.2231006171051475), (1, 0.10327718718309008), (3, 0.19254349907701704), (5, 0.1806814347473998), (8, 0.1424953294913327)]"
1769,"('mont', 'NOUN')",0,"[(0, 0.7170301940371471), (1, 0.11661887902523209)]"
1770,"('montagne', 'NOUN')",1,"[(0, 0.11320603704375079), (1, 0.7422733658485224)]"
1775,"('morceau', 'NOUN')",0,"[(0, 0.638389297966253), (1, 0.14106927982848344)]"
1776,"('mort', 'ADJ')",8,"[(0, 0.10128083449417984), (2, 0.18540153991840322), (3, 0.14138028504882946), (8, 0.2095875487400639), (9, 0.10112712650860699)]"
1783,"('moyen', 'ADJ')",9,"[(2, 0.3329082678608916), (9, 0.5142499132295916)]"
1786,"('multiple', 'ADJ')",9,"[(2, 0.10113989019722999), (6, 0.10694421682219087), (8, 0.10151353149465225), (9, 0.2597573854244635)]"
1789,"('municipalité', 'NOUN')",1,"[(0, 0.10636664572138953), (1, 0.8157764286063217)]"
1792,"('musicien', 'NOUN')",0,"[(0, 0.5810132038865548), (3, 0.154457726865129)]"
1796,"('mère', 'NOUN')",1,"[(0, 0.12890286275547713), (1, 0.6817756387718967)]"
1797,"('mètre', 'NOUN')",3,"[(0, 0.11723062954652277), (3, 0.4318571820875732)]"
1799,"('médaille', 'NOUN')",1,"[(0, 0.13622834800877373), (1, 0.7448102160283434)]"
1801,"('médecine', 'NOUN')",1,"[(0, 0.10547476276162183), (1, 0.4417297604769287), (3, 0.14540273699146347)]"
1802,"('média', 'NOUN')",0,"[(0, 0.5876678886104744), (1, 0.150114673558312), (3, 0.10751388625343317)]"
1805,"('mélange', 'NOUN')",0,"[(0, 0.7463933918450898), (1, 0.10751260937629714)]"
1807,"('ménage', 'NOUN')",0,"[(0, 0.6303249618800726), (1, 0.1337488066109489), (3, 0.10076367853728689)]"
1809,"('métal', 'NOUN')",0,"[(0, 0.4485030110148051), (3, 0.3193953912900105)]"
1812,"('métrage', 'NOUN')",0,"[(0, 0.44548862941650724), (1, 0.1317852594910359), (3, 0.13668964914967927), (8, 0.10910330087659549)]"
1813,"('métro', 'NOUN')",0,"[(0, 0.6389248323502611), (1, 0.1189815706658898), (3, 0.12156431918867544)]"
1816,"('naissance', 'NOUN')",1,"[(0, 0.10325190899457276), (1, 0.660903247967639)]"
1818,"('nation', 'NOUN')",1,"[(0, 0.19185371715374752), (1, 0.49510599703385116)]"
1826,"('naître', 'VERB')",8,"[(0, 0.112312270545087), (8, 0.3975443674147005)]"
1828,"('net', 'ADJ')",9,"[(2, 0.18594161996482753), (9, 0.6461651056786355)]"
1830,"('ni', 'CCONJ')",4,"[(4, 0.33300960926278356), (9, 0.17525306349819456)]"
1832,"('noblesse', 'NOUN')",1,"[(0, 0.11663018874972078), (1, 0.7235961620396851)]"
1834,"('noir', 'NOUN')",0,"[(0, 0.3369837914973535), (1, 0.10584559263788994), (3, 0.33650014799637856)]"
1837,"('nombreux', 'ADJ')",6,"[(6, 0.2737917072966446), (9, 0.2646689570840422)]"
1840,"('nord', 'NOUN')",0,"[(0, 0.7138769374162053), (1, 0.10826882681954365)]"
1841,"('nord-est', 'NOUN')",0,"[(0, 0.7386536666642589), (1, 0.11127255013843364)]"
1842,"('nord-ouest', 'NOUN')",0,"[(0, 0.6037434161795545), (1, 0.13706101401597534), (3, 0.11471437369189826)]"
1848,"('notion', 'NOUN')",1,"[(0, 0.1503574678676746), (1, 0.6932752253308406)]"
1851,"('nous', 'PRON')",4,"[(0, 0.10791089894631947), (1, 0.10171666225356335), (4, 0.22226674172921926), (8, 0.1209912457846556)]"
1854,"('novembre', 'NOUN')",3,"[(0, 0.1023596213984117), (3, 0.4231429825548544)]"
1855,"('nuage', 'NOUN')",0,"[(0, 0.7247554115701961), (1, 0.10471930748636138)]"
1858,"('nul', 'ADJ')",2,"[(2, 0.4305082895078463), (9, 0.12679751601688324)]"
1860,"('numéro', 'NOUN')",0,"[(0, 0.41746623607893263), (1, 0.10965787661241409), (3, 0.24921408972609835)]"
1861,"('n°', 'NOUN')",0,"[(0, 0.37956563149995515), (1, 0.17173591921081405), (3, 0.20960033558625513)]"
1868,"('négociation', 'NOUN')",1,"[(0, 0.20101832612707574), (1, 0.5211086782629006)]"
1874,"('observation', 'NOUN')",1,"[(0, 0.11668853320958615), (1, 0.6555554121287883)]"
1877,"('occasion', 'NOUN')",1,"[(0, 0.13797704444789377), (1, 0.7693437742204566)]"
1878,"('occidental', 'ADJ')",2,"[(2, 0.3872405231454271), (9, 0.12928330110454667)]"
1881,"('octobre', 'NOUN')",3,"[(0, 0.10632750130968141), (3, 0.41329045900809114)]"
1882,"('océan', 'NOUN')",0,"[(0, 0.6706337807141465), (1, 0.15220906171888832)]"
1883,"('office', 'NOUN')",0,"[(0, 0.7050687716016313), (1, 0.11169255097467322)]"
1889,"('oiseau', 'NOUN')",0,"[(0, 0.6956443890950882), (3, 0.1322877903373779)]"
1891,"('on', 'PRON')",4,"[(0, 0.12738560732468726), (1, 0.10191501673958114), (3, 0.1087423887554437), (4, 0.2051607824957441), (8, 0.12604898337020656)]"
1892,"('oncle', 'NOUN')",0,"[(0, 0.39887563935395737), (1, 0.18447576195459375), (3, 0.12263627614936522)]"
1893,"('opinion', 'NOUN')",1,"[(0, 0.1026204294611853), (1, 0.8392877162478917)]"
1894,"('opportunité', 'NOUN')",1,"[(0, 0.2343068257200506), (1, 0.5750977355256552)]"
1898,"('opérateur', 'NOUN')",0,"[(0, 0.7619258568389831), (1, 0.10293371132453649)]"
1902,"('or', 'NOUN')",3,"[(3, 0.4832298799801637), (7, 0.14238170953222767)]"
1903,"('orchestre', 'NOUN')",0,"[(0, 0.43044678122533747), (1, 0.13691067282532857), (3, 0.2663818520692244)]"
1909,"('organisme', 'NOUN')",0,"[(0, 0.7307293339006856), (1, 0.11334995105069946)]"
1913,"('originaire', 'ADJ')",8,"[(0, 0.11414168990526354), (3, 0.1119439291576188), (8, 0.29882014460458073)]"
1917,"('otage', 'NOUN')",0,"[(0, 0.6732171222156285), (1, 0.10587155552895518), (3, 0.12473905960152613)]"
1918,"('ou', 'CCONJ')",4,"[(4, 0.3199751528267329), (9, 0.1456254620718261)]"
1920,"('ouest', 'NOUN')",0,"[(0, 0.4886603620794955), (1, 0.1663087555261567), (3, 0.19007829487626623)]"
1922,"('outre', 'ADP')",4,"[(4, 0.2221185569393406), (6, 0.12038102095928742), (9, 0.13073602138421062)]"
1923,"('ouvert', 'ADJ')",8,"[(0, 0.11211889250413212), (2, 0.1562277156672294), (3, 0.11916101903339257), (8, 0.28518764469770325)]"
1926,"('ouvrier', 'NOUN')",0,"[(0, 0.4387230456519323), (1, 0.15486051325071515), (3, 0.15410054388962005)]"
1929,"('page', 'NOUN')",1,"[(0, 0.10574110525231657), (1, 0.7605767288436124)]"
1935,"('papillon', 'NOUN')",0,"[(0, 0.7122108731214164), (1, 0.12037638918687196)]"
1936,"('par', 'ADP')",4,"[(4, 0.3278231508701425), (9, 0.13614798835172656)]"
1937,"('parallèle', 'NOUN')",0,"[(0, 0.4989179862919688), (1, 0.24680245973925702)]"
1942,"('parent', 'NOUN')",0,"[(0, 0.40403291422057974), (1, 0.17186433109675534), (3, 0.13820939436674942)]"
1943,"('parfait', 'ADJ')",8,"[(0, 0.10698544187975952), (2, 0.12707748054283047), (8, 0.24505829619126426), (9, 0.197625810711792)]"
1951,"('parmi', 'ADP')",4,"[(4, 0.26516733421111727), (6, 0.1511987741462867), (9, 0.10473002694401275)]"
1953,"('parole', 'NOUN')",1,"[(0, 0.1301390307509097), (1, 0.7639229702168941)]"
1957,"('partenariat', 'NOUN')",0,"[(0, 0.5680208015642714), (3, 0.23867267786210847)]"
1961,"('particularité', 'NOUN')",1,"[(0, 0.12173523944296182), (1, 0.7815919822393231)]"
1967,"('partisan', 'NOUN')",0,"[(0, 0.5342381965770661), (1, 0.16557513202011342), (8, 0.10143519542025481)]"
1968,"('partout', 'ADV')",4,"[(4, 0.5485111987333569), (8, 0.10426521687711653)]"
1972,"('passe', 'NOUN')",1,"[(0, 0.1542879363774289), (1, 0.5182608522915885), (3, 0.126821486406705)]"
1974,"('passé', 'NOUN')",0,"[(0, 0.7652121397699041), (1, 0.10319981093474498)]"
1975,"('patient', 'NOUN')",0,"[(0, 0.5998863209358831), (1, 0.16571480627400234)]"
1978,"('pauvre', 'ADJ')",8,"[(0, 0.17630489182268758), (1, 0.11958162061006598), (3, 0.11114268210211785), (8, 0.3300852696056552)]"
1986,"('pendant', 'ADP')",4,"[(4, 0.34414926551096164), (9, 0.14152078542163637)]"
1991,"('performance', 'NOUN')",1,"[(0, 0.12351268125094815), (1, 0.7426747700193088)]"
1996,"('personne', 'NOUN')",1,"[(0, 0.11225860085712462), (1, 0.7050830807131369)]"
1997,"('personne', 'PRON')",4,"[(0, 0.1241551637076155), (1, 0.11000533149553951), (3, 0.12393649900683382), (4, 0.17821254167905834), (8, 0.11360499975177187)]"
2005,"('peu', 'PRON')",8,"[(0, 0.1378976059346213), (1, 0.12975263617600435), (4, 0.130273399377902), (8, 0.22685311081291942)]"
2008,"('peur', 'NOUN')",1,"[(0, 0.10357356136592899), (1, 0.7474329341858191)]"
2014,"('photographe', 'NOUN')",0,"[(0, 0.7543129396720291), (1, 0.10554786182420729)]"
2017,"('physique', 'NOUN')",1,"[(0, 0.10824152921165314), (1, 0.2685066630599646), (3, 0.2102272036348475), (7, 0.11458872296753618)]"
2019,"('piano', 'NOUN')",3,"[(0, 0.21370847806432242), (3, 0.5380939313939107)]"
2020,"('pied', 'NOUN')",0,"[(0, 0.5895603212126268), (3, 0.29870909519506905)]"
2022,"('pilier', 'NOUN')",0,"[(0, 0.7091411927601692), (1, 0.10053298233765263), (3, 0.11306025704662943)]"
2026,"('pizza', 'NOUN')",1,"[(0, 0.16640490590737447), (1, 0.6671577883394605)]"
2032,"('plainte', 'NOUN')",1,"[(0, 0.14089595530609195), (1, 0.6729270439241033)]"
2033,"('plaisir', 'NOUN')",0,"[(0, 0.48923219952914887), (1, 0.11650223469492407), (3, 0.18535430732573488)]"
2035,"('plante', 'NOUN')",1,"[(0, 0.10562490662431312), (1, 0.7338815225947775)]"
2036,"('plaque', 'NOUN')",1,"[(0, 0.10309278328076617), (1, 0.8038609615980168)]"
2038,"('plat', 'NOUN')",0,"[(0, 0.7228569596755257), (1, 0.11081349090278884)]"
2042,"('plupart', 'NOUN')",1,"[(0, 0.18769668095019207), (1, 0.6417831164131524)]"
2043,"('plus', 'ADV')",4,"[(4, 0.4758297163259223), (9, 0.10426423755259674)]"
2044,"('plus', 'PRON')",8,"[(0, 0.13644368475325536), (1, 0.1334282358510939), (3, 0.12286065420443498), (4, 0.10048461852072164), (5, 0.10581937976981917), (8, 0.21418357671807636)]"
2046,"('plusieurs', 'PRON')",8,"[(0, 0.13370865174309118), (1, 0.1250166299858135), (3, 0.10772834698202363), (4, 0.12179724789409865), (8, 0.19191510957538224)]"
2054,"('policier', 'NOUN')",0,"[(0, 0.5617375208060571), (1, 0.14749537890963754)]"
2064,"('porte-parole', 'NOUN')",0,"[(0, 0.7464682118123881), (1, 0.14014565478391242)]"
2072,"('possibilité', 'NOUN')",1,"[(0, 0.13759359894545875), (1, 0.7441390791792586)]"
2076,"('potentiel', 'NOUN')",0,"[(0, 0.759651841076794), (1, 0.10933938337401392)]"
2086,"('poème', 'NOUN')",0,"[(0, 0.6038340486989342), (1, 0.14175470026845738)]"
2093,"('première', 'NOUN')",1,"[(0, 0.14438219005158195), (1, 0.6312518932686207)]"
2096,"('presse', 'NOUN')",1,"[(0, 0.11228581716465698), (1, 0.5321292378267274), (3, 0.11533422911147777)]"
2099,"('preuve', 'NOUN')",1,"[(0, 0.12500993537560104), (1, 0.6434858311783878)]"
2102,"('princesse', 'NOUN')",1,"[(0, 0.13974675719854343), (1, 0.6658958927067516)]"
2107,"('priorité', 'NOUN')",1,"[(0, 0.12685260337563126), (1, 0.7058278982953882)]"
2109,"('prison', 'NOUN')",1,"[(0, 0.10920202298365486), (1, 0.5378796848002803), (3, 0.11674232468591302)]"
2110,"('prisonnier', 'NOUN')",0,"[(0, 0.5046575188553248), (3, 0.21257732969647497)]"
2115,"('probable', 'ADJ')",8,"[(0, 0.12431227690414927), (8, 0.3941827078871645), (9, 0.100899896507353)]"
2119,"('prochain', 'ADJ')",2,"[(2, 0.44971620564845494), (9, 0.409811101213773)]"
2120,"('proche', 'ADJ')",8,"[(0, 0.11924177697894112), (1, 0.13062824802019407), (3, 0.10209600177267103), (8, 0.32971071729999946)]"
2131,"('professionnalisme', 'NOUN')",0,"[(0, 0.7344039583421176), (1, 0.11418867311587791)]"
2133,"('professionnel', 'NOUN')",0,"[(0, 0.49163172945134836), (1, 0.11161982030210796), (3, 0.23248334679039903)]"
2136,"('profond', 'ADJ')",2,"[(2, 0.39073330079117813), (9, 0.3573696772608313)]"
2140,"('progrès', 'NOUN')",0,"[(0, 0.771792032872796), (1, 0.10868593546084679)]"
2147,"('proportion', 'NOUN')",1,"[(0, 0.12615232297784773), (1, 0.7203841090286084)]"
2148,"('propos', 'NOUN')",0,"[(0, 0.41197194073823334), (1, 0.1409465432465533), (3, 0.2734818509881509)]"
2163,"('proximité', 'NOUN')",1,"[(0, 0.14463016055358235), (1, 0.6386551312357455)]"
2164,"('près', 'ADV')",8,"[(0, 0.10978883147614278), (1, 0.10567824375457102), (4, 0.15977875318929222), (5, 0.1447582023937407), (8, 0.197612722248755)]"
2165,"('près', 'PRON')",8,"[(0, 0.1361723857502292), (1, 0.12801022699487558), (3, 0.1316398652654483), (5, 0.11184575076565725), (7, 0.11193594688910692), (8, 0.19457832209224823)]"
2166,"('précieux', 'ADJ')",9,"[(2, 0.12674329345176547), (9, 0.5894858166740693)]"
2167,"('précipitation', 'NOUN')",1,"[(0, 0.20277669581426028), (1, 0.4395665360194079)]"
2177,"('présentation', 'NOUN')",1,"[(0, 0.10608877194872124), (1, 0.7880002293316843)]"
2182,"('présidente', 'NOUN')",1,"[(0, 0.17361261614857804), (1, 0.5451634630184234), (8, 0.12084166863060684)]"
2201,"('pur', 'ADJ')",9,"[(2, 0.10238622826275126), (9, 0.7376215770385792)]"
2202,"('pèlerin', 'NOUN')",0,"[(0, 0.5335589722650981), (1, 0.13966725236792646), (3, 0.10767143648995851)]"
2203,"('père', 'NOUN')",0,"[(0, 0.6006218205744189), (1, 0.14965092779069122)]"
2205,"('pétrole', 'NOUN')",0,"[(0, 0.39560862565792987), (3, 0.3359977057322888)]"
2213,"('quart', 'NOUN')",0,"[(0, 0.6817694803065677), (1, 0.13351335234211667)]"
2218,"('que', 'PRON')",4,"[(4, 0.3462411975708473), (8, 0.11756973269109049)]"
2220,"('quel', 'ADJ')",8,"[(0, 0.11456390869911508), (1, 0.11066288987287287), (8, 0.43616810385860577)]"
2221,"('quel', 'DET')",9,"[(4, 0.12014648469979368), (9, 0.34987263900082377)]"
2222,"(""quelqu'un"", 'PRON')",8,"[(0, 0.16884774022171992), (1, 0.11756606291626301), (3, 0.17001988826643535), (8, 0.2228128032207246)]"
2226,"('qui', 'PRON')",4,"[(4, 0.3114274288648752), (8, 0.1039015203103716)]"
