row_idx,lexunit,primary_cluster,clusters_above_threshold
1537,"('introduction', 'NOUN')",8,"[(7, 0.16893665591266258), (8, 0.7100318117197446)]"
1541,"('intéressant', 'ADJ')",5,"[(0, 0.1414528313572569), (5, 0.2550611464054353), (7, 0.13801289329985147), (9, 0.11438609385495997)]"
1544,"('intérieur', 'NOUN')",7,"[(7, 0.68130580938041), (8, 0.190228998533749)]"
1546,"('invasion', 'NOUN')",8,"[(7, 0.11552335478579004), (8, 0.8268987104188601)]"
1548,"('investissement', 'NOUN')",7,"[(7, 0.7026352163625081), (8, 0.1029572546730963)]"
1549,"('investisseur', 'NOUN')",7,"[(7, 0.5757545329721435), (8, 0.17758367878640857)]"
1553,"('islam', 'NOUN')",7,"[(7, 0.5288901142948021), (8, 0.21861976770935762)]"
1554,"('isoler', 'VERB')",5,"[(5, 0.3421454772182411), (7, 0.12096959844837187), (8, 0.11666778061964816)]"
1555,"('issu', 'ADJ')",5,"[(5, 0.5637566785070623), (7, 0.10033887402146043)]"
1556,"('issue', 'NOUN')",8,"[(7, 0.22575327279048302), (8, 0.5796490066687584)]"
1558,"('italien', 'NOUN')",7,"[(7, 0.6767508902712457), (8, 0.12588956557974912)]"
1560,"('janvier', 'NOUN')",7,"[(2, 0.12164758528510752), (5, 0.10934510594700862), (7, 0.16502249231002228), (8, 0.11272538594010645)]"
1567,"('jeudi', 'NOUN')",7,"[(3, 0.10989466539328711), (5, 0.12156417064965497), (7, 0.30285797293292915), (8, 0.11895317376256553)]"
1569,"('jeune', 'NOUN')",7,"[(7, 0.7560669297592394), (8, 0.12225718355819239)]"
1570,"('jeunesse', 'NOUN')",8,"[(7, 0.10894551161084312), (8, 0.6771073954366882)]"
1576,"('journaliste', 'NOUN')",7,"[(7, 0.703060454848309), (8, 0.12178349981641345)]"
1582,"('juif', 'NOUN')",7,"[(7, 0.5232688047225899), (8, 0.17813328670628362)]"
1583,"('juillet', 'NOUN')",7,"[(2, 0.13141677579517308), (5, 0.10726143609318804), (7, 0.16535667929257533), (8, 0.11145866850502226)]"
1584,"('juin', 'NOUN')",7,"[(2, 0.1305338452717442), (5, 0.10890830006508896), (7, 0.16904954504659908), (8, 0.1134029930970876)]"
1586,"('jusque', 'ADP')",1,"[(0, 0.10534137851908024), (1, 0.2691575044542564), (3, 0.13063719504847476)]"
1590,"('kg', 'NOUN')",6,"[(2, 0.16024655035170474), (6, 0.16632685608097955), (7, 0.15507698906091869), (8, 0.10186948827061233)]"
1591,"('kilomètre', 'NOUN')",7,"[(2, 0.13019335912841143), (5, 0.1404450623940835), (6, 0.10711606161748834), (7, 0.2322229966870746), (8, 0.12885122488372466)]"
1592,"('km', 'NOUN')",7,"[(2, 0.12222938544519354), (5, 0.13555829394323704), (6, 0.11734696447813922), (7, 0.20207061905783727), (8, 0.12388355343722983)]"
1601,"('large', 'NOUN')",7,"[(7, 0.6407178512616848), (8, 0.13362407524945777)]"
1604,"('latin', 'NOUN')",7,"[(7, 0.6593869705354646), (8, 0.11996881396672503)]"
1606,"('le', 'DET')",1,"[(0, 0.19328428532442157), (1, 0.25752429390526227)]"
1610,"('lendemain', 'NOUN')",7,"[(7, 0.7016367544494676), (8, 0.13622114533337495)]"
1611,"('lequel', 'PRON')",3,"[(2, 0.14528886411168004), (3, 0.15458798643613852), (7, 0.12723200609465182), (8, 0.11918677600004228)]"
1616,"('libre', 'ADJ')",9,"[(0, 0.14869101013471736), (9, 0.6837335780626703)]"
1622,"('lien', 'NOUN')",7,"[(7, 0.786311670526287), (8, 0.10795077972640836)]"
1624,"('lieu', 'NOUN')",7,"[(5, 0.12105898057621046), (7, 0.5148432145166054), (8, 0.12501048196106698)]"
1631,"('lit', 'NOUN')",7,"[(7, 0.7847697175849087), (8, 0.10840794768588496)]"
1637,"('localité', 'NOUN')",8,"[(7, 0.14837395058906983), (8, 0.6347234384359377)]"
1642,"('loin', 'ADV')",3,"[(3, 0.27660756361615596), (5, 0.25107421491255777)]"
1644,"('long', 'NOUN')",2,"[(2, 0.34886605299163936), (6, 0.11171958569426638)]"
1648,"('lors', 'ADV')",3,"[(3, 0.22303066608371797), (5, 0.20743510617846608), (7, 0.1148173016712181), (8, 0.11684537546818569)]"
1649,"('lorsque', 'SCONJ')",3,"[(1, 0.12227180620191572), (3, 0.36855139380378343)]"
1652,"('lui', 'PRON')",3,"[(3, 0.23185981124407995), (5, 0.1243183211768148), (7, 0.12462775396739553), (8, 0.10398887295871145)]"
1653,"('lui-même', 'PRON')",5,"[(3, 0.1415662386136584), (5, 0.15048614168084065), (7, 0.14083101662583367), (8, 0.11390070183743604)]"
1655,"('lundi', 'NOUN')",7,"[(7, 0.5215557112406973), (8, 0.1332134464332274)]"
1662,"('léger', 'ADJ')",9,"[(0, 0.3073733736813865), (9, 0.40142803550543643)]"
1664,"('légèrement', 'ADV')",3,"[(1, 0.11917437402384522), (3, 0.5084476459888086)]"
1666,"('madame', 'NOUN')",4,"[(2, 0.1158540398585054), (4, 0.39715070652194795), (8, 0.12611085411818995)]"
1668,"('magazine', 'NOUN')",7,"[(7, 0.7781843355248969), (8, 0.10909861656310764)]"
1669,"('magnifique', 'ADJ')",0,"[(0, 0.6059041761686954), (9, 0.14658581139357454)]"
1670,"('mai', 'NOUN')",7,"[(2, 0.1282677667130936), (5, 0.10734116988774224), (7, 0.16258020708417847), (8, 0.11187225114440594)]"
1671,"('maillot', 'NOUN')",7,"[(7, 0.7758039323456525), (8, 0.11084227341404634)]"
1676,"('mais', 'CCONJ')",3,"[(1, 0.1625117187573395), (3, 0.32895226400423516)]"
1679,"('majorité', 'NOUN')",8,"[(7, 0.10267367198316668), (8, 0.821106182825044)]"
1683,"('malgré', 'ADP')",1,"[(1, 0.472779770765303), (3, 0.10165703446609216)]"
1690,"('manque', 'NOUN')",7,"[(7, 0.682822390985309), (8, 0.149280770891935)]"
1695,"('mardi', 'NOUN')",7,"[(5, 0.11030642367092794), (7, 0.34807500850640527), (8, 0.12034012161659224)]"
1696,"('mari', 'NOUN')",7,"[(5, 0.12714644986092716), (7, 0.37301059953868687), (8, 0.20571998598225913)]"
1705,"('mars', 'NOUN')",7,"[(2, 0.1242519125096211), (5, 0.11099436689820197), (7, 0.16903393507554565), (8, 0.11480181530143029)]"
1706,"('maréchal', 'NOUN')",7,"[(7, 0.744321737240726), (8, 0.10418900914196316)]"
1712,"('matin', 'NOUN')",7,"[(7, 0.648830284984027), (8, 0.10924178684606384)]"
1719,"('membre', 'NOUN')",7,"[(5, 0.14152028263886177), (7, 0.6147127621709063), (8, 0.12012830046778018)]"
1723,"('mention', 'NOUN')",8,"[(7, 0.14385705876050198), (8, 0.6293282263325801)]"
1727,"('merci', 'INTJ')",5,"[(4, 0.10103250658185328), (5, 0.2829354382123309), (7, 0.11613549327757898), (8, 0.11282233720439247)]"
1728,"('mercredi', 'NOUN')",7,"[(5, 0.1162066255467692), (7, 0.4076944595496104), (8, 0.12835586201033344)]"
1737,"('militaire', 'NOUN')",7,"[(7, 0.7396919938648422), (8, 0.11450247761338554)]"
1738,"('militant', 'NOUN')",7,"[(7, 0.6918618737150283), (8, 0.12387139596708663)]"
1739,"('milliard', 'NOUN')",7,"[(2, 0.1039371368155232), (5, 0.15353449371148303), (7, 0.22010922487836096), (8, 0.13292301779677573)]"
1740,"('millier', 'NOUN')",7,"[(7, 0.42617622093042845), (8, 0.1898753254615822)]"
1741,"('million', 'NOUN')",7,"[(5, 0.1653714983042354), (7, 0.2276163853840975), (8, 0.13210115235298628)]"
1742,"('mine', 'NOUN')",8,"[(2, 0.10188132324411106), (7, 0.12390293988685006), (8, 0.6172601318015566)]"
1745,"('minute', 'NOUN')",8,"[(2, 0.10236441082353676), (5, 0.10187584992563933), (7, 0.1555303839678123), (8, 0.3415788569593842)]"
1746,"('mise', 'NOUN')",8,"[(7, 0.10531812448415905), (8, 0.8055697321055663)]"
1749,"('mm', 'NOUN')",7,"[(2, 0.13318365283902706), (5, 0.12844036003970827), (6, 0.13191199797278313), (7, 0.17912811045203703), (8, 0.1140090680549687)]"
1754,"('modification', 'NOUN')",8,"[(7, 0.1292741847971655), (8, 0.7511385811682727)]"
1757,"('moi', 'PRON')",3,"[(3, 0.22667696780911692), (5, 0.11623087300705227), (7, 0.11142462354470774), (8, 0.10688001877374319)]"
1758,"('moine', 'NOUN')",7,"[(7, 0.7533445618630958), (8, 0.12518494011363038)]"
1760,"('moins', 'PRON')",7,"[(2, 0.13677385367908368), (5, 0.17724911998317258), (7, 0.19644953527058498), (8, 0.17273278702126268)]"
1765,"('monde', 'NOUN')",7,"[(7, 0.7686616777891139), (8, 0.10892098402856273)]"
1768,"('monsieur', 'NOUN')",7,"[(4, 0.2163121865302741), (5, 0.15569519022678793), (7, 0.26697165556010427), (8, 0.11210163774569529)]"
1769,"('mont', 'NOUN')",7,"[(7, 0.7165635376146425), (8, 0.1299586924874014)]"
1770,"('montagne', 'NOUN')",8,"[(7, 0.12470423554087288), (8, 0.7301419523652307)]"
1775,"('morceau', 'NOUN')",7,"[(7, 0.6548896263485982), (8, 0.15421897382191588)]"
1776,"('mort', 'ADJ')",5,"[(0, 0.11615416811422268), (5, 0.2230504151396117), (7, 0.11525061277861996), (9, 0.19732371305511612)]"
1780,"('motif', 'NOUN')",7,"[(7, 0.8287674500175115), (8, 0.1000239072418996)]"
1783,"('moyen', 'ADJ')",0,"[(0, 0.5611267877755433), (9, 0.3029900760387451)]"
1784,"('moyen', 'NOUN')",7,"[(7, 0.7976976022401205), (8, 0.10151311931826969)]"
1786,"('multiple', 'ADJ')",0,"[(0, 0.2695769060071802), (1, 0.15364884343701757)]"
1796,"('mère', 'NOUN')",8,"[(7, 0.12621425694169558), (8, 0.6944011579290622)]"
1797,"('mètre', 'NOUN')",7,"[(2, 0.140018699571753), (5, 0.12390865588089035), (6, 0.135941762757278), (7, 0.19183593479564837), (8, 0.11648337310876578)]"
1799,"('médaille', 'NOUN')",8,"[(7, 0.12626958338464803), (8, 0.7692271496841174)]"
1801,"('médecine', 'NOUN')",8,"[(2, 0.28261687312885597), (7, 0.10084563507272211), (8, 0.3654221220194336)]"
1802,"('média', 'NOUN')",7,"[(7, 0.6369552341294356), (8, 0.1597221964300352)]"
1805,"('mélange', 'NOUN')",7,"[(7, 0.7729020101901939), (8, 0.11465440748098361)]"
1807,"('ménage', 'NOUN')",7,"[(7, 0.6762509667003651), (8, 0.1401085230329718)]"
1809,"('métal', 'NOUN')",7,"[(2, 0.10158779099943527), (7, 0.6267102611581832), (8, 0.10911859208674253)]"
1812,"('métrage', 'NOUN')",7,"[(5, 0.11818200132597984), (7, 0.4936329098264029), (8, 0.14407401531128275)]"
1813,"('métro', 'NOUN')",7,"[(7, 0.6943117202168511), (8, 0.12318946380547789)]"
1816,"('naissance', 'NOUN')",8,"[(7, 0.11355622658005772), (8, 0.6561264624061233)]"
1818,"('nation', 'NOUN')",8,"[(7, 0.19665648999483068), (8, 0.5032052391669203)]"
1826,"('naître', 'VERB')",5,"[(5, 0.4128816682461233), (7, 0.11991013147672387)]"
1828,"('net', 'ADJ')",0,"[(0, 0.6720670254063804), (9, 0.1732626451708756)]"
1830,"('ni', 'CCONJ')",1,"[(0, 0.12430950476577105), (1, 0.4215934518056423), (3, 0.12380463113379739)]"
1832,"('noblesse', 'NOUN')",8,"[(7, 0.11958106013464326), (8, 0.7172066921282623)]"
1834,"('noir', 'NOUN')",7,"[(7, 0.4897402370645903), (8, 0.13175533682698415)]"
1837,"('nombreux', 'ADJ')",0,"[(0, 0.31161640643996386), (1, 0.21712408104202127)]"
1839,"('non', 'ADV')",3,"[(1, 0.14521808462196545), (3, 0.3689478959989708)]"
1840,"('nord', 'NOUN')",7,"[(7, 0.749793761590952), (8, 0.11284394788701718)]"
1841,"('nord-est', 'NOUN')",7,"[(7, 0.7479586503087815), (8, 0.12081354945276027)]"
1842,"('nord-ouest', 'NOUN')",7,"[(7, 0.6438603747397746), (8, 0.14448770178683493)]"
1843,"('normal', 'ADJ')",9,"[(0, 0.10172118541829542), (9, 0.6673142482699012)]"
1848,"('notion', 'NOUN')",8,"[(7, 0.1361463954466143), (8, 0.7208538387309932)]"
1851,"('nous', 'PRON')",3,"[(1, 0.12160538827200282), (3, 0.2187040633737025), (5, 0.11587780503320243), (7, 0.10577162274714735)]"
1854,"('novembre', 'NOUN')",7,"[(2, 0.1301076494170574), (5, 0.10714663392280216), (7, 0.1659975246831742), (8, 0.11004044387237283)]"
1855,"('nuage', 'NOUN')",7,"[(7, 0.7649888155084249), (8, 0.11090993119304611)]"
1858,"('nul', 'ADJ')",9,"[(0, 0.14404352438773932), (5, 0.10075870894639412), (9, 0.44734518028544334)]"
1860,"('numéro', 'NOUN')",7,"[(7, 0.5732461494681454), (8, 0.1268826811526935)]"
1861,"('n°', 'NOUN')",7,"[(7, 0.4686709337295147), (8, 0.19317155939740452)]"
1868,"('négociation', 'NOUN')",8,"[(7, 0.20430868673532285), (8, 0.5321714707977528)]"
1871,"('objet', 'NOUN')",7,"[(7, 0.8258853860778435), (8, 0.10744846358742442)]"
1874,"('observation', 'NOUN')",8,"[(7, 0.13185818296848645), (8, 0.6372285817243728)]"
1877,"('occasion', 'NOUN')",8,"[(7, 0.1298448650262854), (8, 0.7839998069064961)]"
1878,"('occidental', 'ADJ')",9,"[(0, 0.14187107452931227), (9, 0.39190218936058113)]"
1881,"('octobre', 'NOUN')",7,"[(2, 0.12584331821782477), (5, 0.11047348458514947), (7, 0.16995891602855404), (8, 0.11409802279384092)]"
1882,"('océan', 'NOUN')",7,"[(7, 0.6888383009582857), (8, 0.16140101587140315)]"
1883,"('office', 'NOUN')",7,"[(7, 0.7830309122923428), (8, 0.10872334718606812)]"
1890,"('olympique', 'ADJ')",9,"[(0, 0.10898952074959721), (9, 0.46268972725099233)]"
1891,"('on', 'PRON')",3,"[(3, 0.22103888321039544), (5, 0.12284842049202434), (7, 0.12808291679891748), (8, 0.10062861820913745)]"
1892,"('oncle', 'NOUN')",7,"[(7, 0.4306771028748354), (8, 0.19496491680666966)]"
1894,"('opportunité', 'NOUN')",8,"[(7, 0.21793298395191996), (8, 0.6004126954119731)]"
1898,"('opérateur', 'NOUN')",7,"[(7, 0.8166812347214736), (8, 0.1012600844790915)]"
1901,"('or', 'CCONJ')",3,"[(1, 0.13202439647200778), (3, 0.2618477992962947)]"
1903,"('orchestre', 'NOUN')",7,"[(2, 0.11294385350445267), (7, 0.5498755584553441), (8, 0.15010966331703582)]"
1909,"('organisme', 'NOUN')",7,"[(7, 0.7410833779547721), (8, 0.1240830805289714)]"
1913,"('originaire', 'ADJ')",5,"[(5, 0.3108888663010427), (7, 0.12414023902590902)]"
1917,"('otage', 'NOUN')",7,"[(7, 0.7651366418809193), (8, 0.10453656750986057)]"
1918,"('ou', 'CCONJ')",1,"[(0, 0.11296099716071208), (1, 0.3782219585002973), (3, 0.13191052032294825)]"
1920,"('ouest', 'NOUN')",7,"[(7, 0.5786885088621242), (8, 0.17569185824288125)]"
1921,"('outil', 'NOUN')",7,"[(7, 0.7924527566976234), (8, 0.11069354031956279)]"
1923,"('ouvert', 'ADJ')",5,"[(0, 0.10462137505974863), (5, 0.30077672125918786), (7, 0.12737705236236957), (9, 0.1655428245472432)]"
1926,"('ouvrier', 'NOUN')",7,"[(7, 0.5003955179230665), (8, 0.16880139357977317)]"
1928,"('où', 'PRON')",3,"[(1, 0.11921908568817936), (3, 0.3184845237749161)]"
1929,"('page', 'NOUN')",8,"[(7, 0.103748443225893), (8, 0.7770351166130499)]"
1935,"('papillon', 'NOUN')",7,"[(7, 0.7096147121432163), (8, 0.13486951410949344)]"
1936,"('par', 'ADP')",1,"[(1, 0.425218195731198), (3, 0.11529134454309381)]"
1937,"('parallèle', 'NOUN')",7,"[(7, 0.5134442686004413), (8, 0.25678548448203037)]"
1942,"('parent', 'NOUN')",7,"[(7, 0.44679483410096016), (8, 0.1845684646896827)]"
1943,"('parfait', 'ADJ')",5,"[(0, 0.2191854532658631), (5, 0.2507526720787525), (7, 0.11445717596859817), (8, 0.10037332415671744), (9, 0.12979012831193953)]"
1948,"('parlement', 'NOUN')",7,"[(7, 0.7955488373928477), (8, 0.1005976631269996)]"
1953,"('parole', 'NOUN')",8,"[(7, 0.12489452563020055), (8, 0.7771784787394009)]"
1961,"('particularité', 'NOUN')",8,"[(7, 0.10602405898347983), (8, 0.8088196460765543)]"
1967,"('partisan', 'NOUN')",7,"[(5, 0.10673192234669662), (7, 0.5689235092419958), (8, 0.17818378953881972)]"
1972,"('passe', 'NOUN')",8,"[(7, 0.18170818879411024), (8, 0.5481977658376364)]"
1974,"('passé', 'NOUN')",7,"[(7, 0.7606042596847201), (8, 0.11522961291340596)]"
1975,"('patient', 'NOUN')",7,"[(7, 0.6506640722894292), (8, 0.172191908967066)]"
1977,"('patron', 'NOUN')",7,"[(7, 0.7657104010662965), (8, 0.10272712496991272)]"
1978,"('pauvre', 'ADJ')",5,"[(5, 0.3449385499282108), (7, 0.19302750219461395), (8, 0.1253913508880157)]"
1991,"('performance', 'NOUN')",8,"[(7, 0.1178076283369394), (8, 0.7646362833477602)]"
1996,"('personne', 'NOUN')",8,"[(7, 0.12233758640958936), (8, 0.7139684225758659)]"
1997,"('personne', 'PRON')",3,"[(3, 0.19756888507689915), (5, 0.11168532791515735), (7, 0.12685916747956663), (8, 0.10906283456916607)]"
2005,"('peu', 'PRON')",5,"[(3, 0.1374430325966498), (5, 0.2223169507702841), (7, 0.13861299298936716), (8, 0.12887855572628815)]"
2008,"('peur', 'NOUN')",8,"[(7, 0.10023165150549285), (8, 0.7611219497580858)]"
2014,"('photographe', 'NOUN')",7,"[(7, 0.765913253491188), (8, 0.11310278677556534)]"
2017,"('physique', 'NOUN')",2,"[(2, 0.3813017557656601), (8, 0.2109674786499743)]"
2019,"('piano', 'NOUN')",7,"[(2, 0.24792023357083015), (7, 0.3862934484998883), (8, 0.10579170981427415)]"
2026,"('pizza', 'NOUN')",8,"[(7, 0.15815582356054247), (8, 0.68955602334557)]"
2032,"('plainte', 'NOUN')",8,"[(7, 0.13686809293224853), (8, 0.691723093287575)]"
2033,"('plaisir', 'NOUN')",7,"[(5, 0.10531422015551241), (7, 0.5954674363859401), (8, 0.1267945849946542)]"
2035,"('plante', 'NOUN')",8,"[(7, 0.10888970070550034), (8, 0.7421202456081232)]"
2038,"('plat', 'NOUN')",7,"[(7, 0.7392260149084345), (8, 0.12053420645763072)]"
2041,"('pluie', 'NOUN')",8,"[(7, 0.10263820941136155), (8, 0.809643942650726)]"
2042,"('plupart', 'NOUN')",8,"[(7, 0.17343663741705934), (8, 0.6690541217604762)]"
2043,"('plus', 'ADV')",3,"[(1, 0.12184539154334478), (3, 0.4203111320743527)]"
2044,"('plus', 'PRON')",5,"[(2, 0.10391422691145408), (3, 0.11891718978522599), (4, 0.1077679801635366), (5, 0.21051649595039873), (7, 0.141459561029396), (8, 0.13236462228840404)]"
2045,"('plusieurs', 'DET')",1,"[(0, 0.109139058184183), (1, 0.4241343441229091)]"
2046,"('plusieurs', 'PRON')",5,"[(3, 0.13273660503719348), (5, 0.18977926804615827), (7, 0.1374292498362059), (8, 0.12591608262250364)]"
2054,"('policier', 'NOUN')",7,"[(7, 0.5815089657211578), (8, 0.15822915759816136)]"
2064,"('porte-parole', 'NOUN')",7,"[(7, 0.7506380901840645), (8, 0.15277805796413615)]"
2069,"('positif', 'ADJ')",9,"[(0, 0.10162109288255725), (9, 0.5341513917716534)]"
2071,"('possession', 'NOUN')",8,"[(7, 0.10525776084685738), (8, 0.7589735575812625)]"
2072,"('possibilité', 'NOUN')",8,"[(7, 0.12307121384861465), (8, 0.7709437490740662)]"
2076,"('potentiel', 'NOUN')",7,"[(7, 0.7561178789014148), (8, 0.12565513944028744)]"
2078,"('pour', 'ADP')",1,"[(1, 0.4185622111413898), (3, 0.17323743789000956)]"
2086,"('poème', 'NOUN')",7,"[(7, 0.6238302529429823), (8, 0.1517873878951128)]"
2093,"('première', 'NOUN')",8,"[(7, 0.1384010385447987), (8, 0.6502247004074364)]"
2096,"('presse', 'NOUN')",8,"[(2, 0.21591639099554077), (7, 0.1121734732265543), (8, 0.46105422778782096)]"
2099,"('preuve', 'NOUN')",8,"[(7, 0.12221695707317988), (8, 0.6627828476254812)]"
2102,"('princesse', 'NOUN')",8,"[(7, 0.1345358518354114), (8, 0.6772996265178926)]"
2107,"('priorité', 'NOUN')",8,"[(7, 0.12135473045081185), (8, 0.7209514964197898)]"
2109,"('prison', 'NOUN')",8,"[(2, 0.23824986279481725), (7, 0.10876410789461606), (8, 0.4571838905400209)]"
2110,"('prisonnier', 'NOUN')",7,"[(7, 0.6394331853812859), (8, 0.10523920478266183)]"
2115,"('probable', 'ADJ')",5,"[(0, 0.10562221123355645), (5, 0.4054656105456702), (7, 0.13123761432479567)]"
2119,"('prochain', 'ADJ')",0,"[(0, 0.4713386301529314), (9, 0.40403942632985224)]"
2120,"('proche', 'ADJ')",5,"[(5, 0.34432781629486187), (7, 0.13043576089991016), (8, 0.1354271074901078)]"
2131,"('professionnalisme', 'NOUN')",7,"[(7, 0.7653502631170308), (8, 0.11883900468276426)]"
2133,"('professionnel', 'NOUN')",7,"[(7, 0.6446159652082638), (8, 0.1249520265792885)]"
2136,"('profond', 'ADJ')",0,"[(0, 0.39336537028760393), (9, 0.3748209919543005)]"
2137,"('profondeur', 'NOUN')",8,"[(7, 0.10069184674562455), (8, 0.7254934478716298)]"
2140,"('progrès', 'NOUN')",7,"[(7, 0.7866567673922327), (8, 0.11866482404491625)]"
2147,"('proportion', 'NOUN')",8,"[(7, 0.12007018356056283), (8, 0.7458221443561165)]"
2148,"('propos', 'NOUN')",7,"[(7, 0.556525752823165), (8, 0.16321964474813755)]"
2163,"('proximité', 'NOUN')",8,"[(7, 0.1514840520951241), (8, 0.642050991529944)]"
2164,"('près', 'ADV')",3,"[(3, 0.20579233677167796), (4, 0.13882259907996447), (5, 0.183514575030694), (7, 0.10711308559113651)]"
2165,"('près', 'PRON')",5,"[(2, 0.12361745101328253), (3, 0.10987744836474309), (4, 0.113533854057204), (5, 0.19109216926886538), (7, 0.140983087456676), (8, 0.12629336529774982)]"
2166,"('précieux', 'ADJ')",0,"[(0, 0.6593419484744285), (9, 0.10633868144406003)]"
2167,"('précipitation', 'NOUN')",8,"[(7, 0.20508170719565558), (8, 0.45117393779595255)]"
2170,"('précédent', 'ADJ')",9,"[(0, 0.10339759490596549), (9, 0.7869383407672078)]"
2177,"('présentation', 'NOUN')",8,"[(7, 0.10183561654603135), (8, 0.8023112440544671)]"
2182,"('présidente', 'NOUN')",8,"[(5, 0.11903254073928718), (7, 0.1680217028266286), (8, 0.5679408882832985)]"
2188,"('prêt', 'ADJ')",5,"[(5, 0.5021532092657519), (7, 0.1040799941153308)]"
2197,"('puis', 'CCONJ')",3,"[(1, 0.20440521215873209), (3, 0.2714630664635661)]"
2198,"('puisque', 'SCONJ')",3,"[(1, 0.134700851499447), (3, 0.3676762010915606)]"
2202,"('pèlerin', 'NOUN')",7,"[(7, 0.5703489114630492), (8, 0.1489675590669674)]"
2203,"('père', 'NOUN')",7,"[(7, 0.6328963433761519), (8, 0.15704224086892896)]"
2205,"('pétrole', 'NOUN')",7,"[(2, 0.14493572163980487), (7, 0.5382013940675111), (8, 0.1156471613592644)]"
2211,"('quand', 'SCONJ')",3,"[(1, 0.10930318951641672), (3, 0.35312029334694905)]"
2213,"('quart', 'NOUN')",7,"[(7, 0.7491851802888008), (8, 0.1352918470161629)]"
2217,"('que', 'ADV')",3,"[(1, 0.18036149722859698), (3, 0.3835143917685362)]"
2218,"('que', 'PRON')",3,"[(1, 0.10361032970009994), (3, 0.3087989448139326), (5, 0.11418592637647162)]"
2219,"('que', 'SCONJ')",3,"[(1, 0.14051652100135814), (3, 0.45607204047123984)]"
2220,"('quel', 'ADJ')",5,"[(5, 0.4420340003307451), (7, 0.1180400632340577), (8, 0.1129219980001798)]"
2221,"('quel', 'DET')",1,"[(0, 0.2470726472834866), (1, 0.2577386642184018)]"
2222,"(""quelqu'un"", 'PRON')",5,"[(3, 0.12667773230900947), (5, 0.23393655943208927), (7, 0.19222078637628845), (8, 0.12518843426964646)]"
2223,"('quelque', 'DET')",1,"[(0, 0.11061118968661635), (1, 0.4450002068559277)]"
2228,"('quoi', 'PRON')",3,"[(2, 0.14156032422529133), (3, 0.19963843503158069), (4, 0.11260404913606209), (5, 0.1039427564715026), (7, 0.10941413073978845), (8, 0.10714404511035301)]"
2236,"('raisonnable', 'ADJ')",5,"[(5, 0.39040399574201007), (7, 0.14429553607153622)]"
2239,"('rapide', 'ADJ')",9,"[(0, 0.1677614194042971), (9, 0.42093624993459383)]"
2245,"('rare', 'ADJ')",5,"[(0, 0.1394142840997961), (5, 0.3206873287667839), (7, 0.14076348097921287), (8, 0.10714416823341102)]"
2249,"('recensement', 'NOUN')",7,"[(7, 0.7013144186831958), (8, 0.1411056245295657)]"
2250,"('recette', 'NOUN')",8,"[(7, 0.1602285685605161), (8, 0.6353777072895994)]"
2260,"('recours', 'NOUN')",7,"[(5, 0.15414885302107129), (7, 0.4992237733191485), (8, 0.14050336330497945)]"
2269,"('reine', 'NOUN')",8,"[(7, 0.14894707463459464), (8, 0.640536648185558)]"
2272,"('relatif', 'ADJ')",9,"[(0, 0.11946446462671495), (5, 0.1026257169786418), (9, 0.45220362249326795)]"
2279,"('remarquable', 'ADJ')",9,"[(0, 0.14325679168404223), (5, 0.20812103948493343), (7, 0.1203810841745946), (9, 0.21779806931221896)]"
2288,"('rendez-vous', 'NOUN')",7,"[(7, 0.6838081995222882), (8, 0.11165612433439132)]"
2294,"('renseignement', 'NOUN')",7,"[(2, 0.12479264148659756), (7, 0.5936950442387443), (8, 0.1137599417475312)]"
2301,"('reprise', 'NOUN')",8,"[(7, 0.16701828002995073), (8, 0.5865029094297124)]"
2311,"('responsable', 'ADJ')",5,"[(5, 0.5748121114777418), (7, 0.1041469161142377)]"
2314,"('ressource', 'NOUN')",8,"[(7, 0.12562370105405174), (8, 0.7189811883687536)]"
2318,"('reste', 'NOUN')",7,"[(7, 0.797729457473805), (8, 0.11361488837711375)]"
2323,"('retour', 'NOUN')",7,"[(7, 0.7883941999931001), (8, 0.11238307264992212)]"
2328,"('revanche', 'NOUN')",8,"[(2, 0.18397326541224565), (7, 0.12077753621144434), (8, 0.21826330687376438)]"
2333,"('riche', 'ADJ')",0,"[(0, 0.3027731452183374), (5, 0.17184549739683866), (7, 0.10125338987299098), (8, 0.109867051596529), (9, 0.12385689347830049)]"
2335,"('rien', 'PRON')",5,"[(3, 0.19393541480297674), (5, 0.20039190978250213), (7, 0.1815985235242373), (8, 0.10827789438004044)]"
2337,"('rival', 'NOUN')",7,"[(5, 0.11454080651914236), (7, 0.3273699333667359), (8, 0.1932556189117507)]"
2340,"('roche', 'NOUN')",8,"[(7, 0.15460835178378077), (8, 0.5723304747270589)]"
2341,"('rock', 'NOUN')",7,"[(7, 0.4547472550748941), (8, 0.1265035542059913)]"
2344,"('romain', 'NOUN')",7,"[(7, 0.49520581365992694), (8, 0.19953168656665954)]"
2354,"('rugby', 'NOUN')",2,"[(2, 0.325673342034416), (7, 0.1601211597224345), (8, 0.10012569108989997)]"
2355,"('ruine', 'NOUN')",8,"[(7, 0.2207165832486616), (8, 0.525096292700071)]"
2360,"('règle', 'NOUN')",8,"[(7, 0.12164828126228087), (8, 0.7749835022054189)]"
2370,"('récent', 'ADJ')",0,"[(0, 0.4353473907218322), (9, 0.16491947671916243)]"
2378,"('réduction', 'NOUN')",8,"[(7, 0.1198838896390339), (8, 0.7713857323140333)]"
