row_idx,lexunit,primary_cluster,clusters_above_threshold
999,"('deuxième', 'ADJ')",2,"[(1, 0.10366610505343508), (2, 0.5085789048503755)]"
1002,"('devise', 'NOUN')",6,"[(6, 0.5453867974136677), (11, 0.22535674234614783)]"
1005,"('dialogue', 'NOUN')",9,"[(3, 0.10513050247230402), (9, 0.7631146050678208)]"
1006,"('diamètre', 'NOUN')",9,"[(3, 0.11815338574039515), (9, 0.7716225279211157)]"
1007,"('dieu', 'NOUN')",9,"[(3, 0.3392945439543089), (9, 0.4292743818374152)]"
1008,"('difficile', 'ADJ')",1,"[(1, 0.3749741313227271), (10, 0.232860845191923)]"
1009,"('difficulté', 'NOUN')",11,"[(6, 0.11645352411266296), (11, 0.7780737349580915)]"
1011,"('diffusion', 'NOUN')",6,"[(6, 0.6179692383980774), (11, 0.1993495216112834)]"
1012,"('différence', 'NOUN')",6,"[(6, 0.47678634144574356), (11, 0.37576400497636725)]"
1013,"('différent', 'ADJ')",1,"[(0, 0.1091907500212745), (1, 0.3592659123669129)]"
1015,"('dignité', 'NOUN')",6,"[(6, 0.6803932701434557), (11, 0.17881328613572864)]"
1016,"('dimanche', 'NOUN')",9,"[(3, 0.2992512495256907), (9, 0.40381633171839343)]"
1018,"('diocèse', 'NOUN')",9,"[(3, 0.11786785252317034), (9, 0.6867649608806686)]"
1019,"('diplomatique', 'ADJ')",0,"[(0, 0.6172975273800042), (1, 0.1458706752735841)]"
1020,"('diplôme', 'NOUN')",9,"[(3, 0.14694604412707465), (9, 0.6891624942286779)]"
1024,"('directeur', 'NOUN')",9,"[(3, 0.24596241663603954), (9, 0.3710246249159428)]"
1026,"('dirigeant', 'NOUN')",3,"[(3, 0.5967890044125435), (9, 0.20023164052167186), (11, 0.10739944555196544)]"
1028,"('discipline', 'NOUN')",11,"[(6, 0.3243930341634256), (11, 0.5907859204988504)]"
1029,"('discours', 'NOUN')",9,"[(3, 0.20602516401852394), (9, 0.6604402610047194)]"
1030,"('discussion', 'NOUN')",11,"[(6, 0.23884165655447223), (11, 0.7177974910882763)]"
1033,"('disparition', 'NOUN')",6,"[(6, 0.7785307193789932), (11, 0.11704096625959223)]"
1034,"('disponible', 'ADJ')",10,"[(1, 0.15875449167021766), (10, 0.4297218383379212)]"
1036,"('dispositif', 'NOUN')",9,"[(3, 0.2044716572140128), (9, 0.5918726529096813)]"
1037,"('disposition', 'NOUN')",11,"[(6, 0.3986091225408252), (11, 0.47767575988800615)]"
1039,"('disque', 'NOUN')",9,"[(3, 0.27498566224990323), (9, 0.6578725778381689)]"
1040,"('distance', 'NOUN')",6,"[(6, 0.787164931035841), (11, 0.16398046798275512)]"
1043,"('distribution', 'NOUN')",6,"[(6, 0.8477520222916699), (11, 0.11059282651072046)]"
1044,"('district', 'NOUN')",9,"[(3, 0.17066414760862383), (9, 0.7326795611371274)]"
1045,"('divers', 'ADJ')",1,"[(1, 0.20263667786234926), (2, 0.10289006523357015), (4, 0.13336300796237557)]"
1048,"('division', 'NOUN')",6,"[(6, 0.7445872504463784), (11, 0.17461674991171416)]"
1050,"('dizaine', 'NOUN')",11,"[(3, 0.11262663940152444), (6, 0.27994552130174694), (11, 0.342603979187743)]"
1051,"('docteur', 'NOUN')",9,"[(3, 0.11749812283388855), (9, 0.6518070065804306)]"
1052,"('doctorat', 'NOUN')",9,"[(3, 0.18158558062790978), (9, 0.5785974409050083)]"
1053,"('document', 'NOUN')",3,"[(3, 0.5335715414882447), (9, 0.17619663558126789), (11, 0.11932042345525083)]"
1054,"('documentaire', 'NOUN')",9,"[(3, 0.22914150203935127), (9, 0.6630602698357859)]"
1055,"('dollar', 'NOUN')",5,"[(3, 0.18255033882643892), (5, 0.22692456739813263), (12, 0.17242988909099294)]"
1057,"('domestique', 'ADJ')",0,"[(0, 0.4905733841755693), (1, 0.16110696766654753)]"
1058,"('domicile', 'NOUN')",3,"[(3, 0.30617043164056823), (5, 0.12797184033035577), (9, 0.1956954273230409)]"
1059,"('dominant', 'ADJ')",0,"[(0, 0.5689182227702836), (1, 0.18661580187890245)]"
1060,"('domination', 'NOUN')",6,"[(6, 0.5109017052856174), (11, 0.22435920716221822)]"
1062,"('don', 'NOUN')",9,"[(3, 0.3716674041388132), (9, 0.3866343439588187)]"
1064,"('donc', 'CCONJ')",2,"[(2, 0.2394108629187899), (7, 0.16422304161311127)]"
1067,"('dont', 'PRON')",2,"[(2, 0.23846678969790167), (7, 0.13032865680195002)]"
1070,"('double', 'ADJ')",2,"[(1, 0.1459507402479795), (2, 0.47970340032484826)]"
1072,"('doute', 'NOUN')",9,"[(3, 0.2285115624844754), (9, 0.5135780266283668)]"
1073,"('doux', 'ADJ')",0,"[(0, 0.49241745539779225), (1, 0.38628818726944464)]"
1075,"('dramatique', 'ADJ')",0,"[(0, 0.611714825030195), (1, 0.2601788920196921)]"
1078,"('drogue', 'NOUN')",6,"[(5, 0.18580348105762434), (6, 0.2816361043637839), (11, 0.19114817911380694)]"
1080,"('droit', 'NOUN')",9,"[(3, 0.3604359642216487), (9, 0.5113553636210848)]"
1081,"('droite', 'NOUN')",6,"[(6, 0.5911202914695081), (11, 0.16955404784163944)]"
1083,"('duc', 'NOUN')",9,"[(3, 0.13314733725907357), (9, 0.6943722960134736)]"
1086,"('durable', 'ADJ')",0,"[(0, 0.7149672383949809), (1, 0.12373322285378766)]"
1089,"('durée', 'NOUN')",6,"[(6, 0.6952713141295518), (11, 0.20745725487088468)]"
1090,"('dynastie', 'NOUN')",6,"[(6, 0.7177716674819464), (11, 0.16995961718609104)]"
1091,"('dès', 'ADP')",2,"[(2, 0.4482518585383358), (7, 0.11732778084459629)]"
1092,"('débat', 'NOUN')",9,"[(3, 0.1662527581656028), (9, 0.735997424449937)]"
1093,"('débit', 'NOUN')",9,"[(3, 0.12268282460639314), (9, 0.696825467454198)]"
1094,"('début', 'NOUN')",9,"[(3, 0.12332197603843134), (9, 0.7290159219522778)]"
1096,"('décembre', 'NOUN')",3,"[(3, 0.16145836471015176), (9, 0.10261196598885831)]"
1099,"('décision', 'NOUN')",6,"[(6, 0.7275887947338886), (11, 0.18332359936290038)]"
1100,"('déclaration', 'NOUN')",6,"[(6, 0.6135171509629933), (11, 0.3023285422006361)]"
1102,"('décor', 'NOUN')",9,"[(3, 0.2885892382859319), (9, 0.536644289188229)]"
1103,"('décoration', 'NOUN')",6,"[(6, 0.68163815433639), (11, 0.2417391890437022)]"
1105,"('découverte', 'NOUN')",6,"[(6, 0.7039639283465186), (11, 0.19489455327255295)]"
1107,"('décret', 'NOUN')",9,"[(3, 0.1540480017480136), (9, 0.6894874429719728)]"
1110,"('décès', 'NOUN')",3,"[(3, 0.632828833591107), (9, 0.232573906432282)]"
1111,"('décéder', 'VERB')",10,"[(3, 0.10582953011043748), (10, 0.3565490980271733)]"
1113,"('défaite', 'NOUN')",11,"[(6, 0.3826832678523799), (11, 0.4637389961066666)]"
1116,"('défenseur', 'NOUN')",3,"[(3, 0.7192142036920017), (9, 0.15132568104328983)]"
1117,"('déficit', 'NOUN')",9,"[(3, 0.11182296570545462), (9, 0.762592365221922)]"
1119,"('définitif', 'ADJ')",0,"[(0, 0.7479588036125342), (1, 0.1143441441529743)]"
1120,"('définition', 'NOUN')",6,"[(6, 0.7699130438622627), (11, 0.13249622300513442)]"
1124,"('délai', 'NOUN')",3,"[(3, 0.6366485726877964), (9, 0.1999083772456734)]"
1125,"('délicieux', 'ADJ')",1,"[(1, 0.3500474891697794), (10, 0.16251956259709588)]"
1127,"('démarche', 'NOUN')",6,"[(6, 0.4827331334330484), (11, 0.4025863210661898)]"
1129,"('démocratie', 'NOUN')",6,"[(6, 0.6320063907951187), (11, 0.1841416015022559)]"
1130,"('démocratique', 'ADJ')",0,"[(0, 0.5411309304016212), (1, 0.16078310005448235)]"
1132,"('dénommer', 'VERB')",10,"[(1, 0.11018762349435772), (3, 0.1021816987103254), (10, 0.3855226579421811)]"
1134,"('départ', 'NOUN')",9,"[(3, 0.14729548889010255), (9, 0.7487556324369437)]"
1135,"('département', 'NOUN')",9,"[(3, 0.12544055013294292), (9, 0.6535305283958432)]"
1139,"('déplacement', 'NOUN')",3,"[(3, 0.4578188996828254), (9, 0.4321135914220396)]"
1142,"('député', 'NOUN')",3,"[(3, 0.5352524178438631), (9, 0.3635002923150925)]"
1147,"('désir', 'NOUN')",9,"[(3, 0.15296750387489966), (9, 0.5832988773791717)]"
1148,"('désirer', 'VERB')",10,"[(3, 0.10124479056600927), (10, 0.38872764754442535)]"
1150,"('détail', 'NOUN')",3,"[(3, 0.509837984870924), (9, 0.2090422405499799), (11, 0.12424058703379448)]"
1156,"('eau', 'NOUN')",6,"[(6, 0.4701672517438631), (11, 0.39444967315818413)]"
1158,"('effet', 'NOUN')",3,"[(3, 0.5189535868562739), (9, 0.31436133084317414)]"
1160,"('efficacité', 'NOUN')",6,"[(6, 0.43530624840351395), (9, 0.11123838026807366), (11, 0.23021309601469883)]"
1161,"('effort', 'NOUN')",3,"[(3, 0.578688186898108), (9, 0.24200788326040262)]"
1164,"('empereur', 'NOUN')",9,"[(3, 0.14093263284930402), (6, 0.13015036597608176), (9, 0.5186898983593393)]"
1165,"('empire', 'NOUN')",9,"[(3, 0.11472090670638989), (9, 0.6901656407318936)]"
1166,"('emplacement', 'NOUN')",9,"[(3, 0.17931255052828307), (9, 0.6843080606699348)]"
1167,"('emploi', 'NOUN')",3,"[(3, 0.7160230120860387), (9, 0.1958985605540634)]"
1169,"('employé', 'NOUN')",3,"[(3, 0.4829346949726026), (9, 0.16526511616334358), (11, 0.1653852706091967)]"
1176,"('enceinte', 'NOUN')",6,"[(6, 0.828062851287921), (11, 0.11964877697026674)]"
1179,"('endroit', 'NOUN')",9,"[(3, 0.24282644009838986), (9, 0.5796839477977052)]"
1180,"('endémique', 'ADJ')",10,"[(1, 0.13098992295296952), (10, 0.2980777033435792)]"
1181,"('enfance', 'NOUN')",6,"[(6, 0.4771466885819002), (9, 0.11218665874302516), (11, 0.19755048598184155)]"
1182,"('enfant', 'NOUN')",3,"[(3, 0.4543169422733408), (9, 0.10089456521218954), (11, 0.25672164438202766)]"
1185,"('engagement', 'NOUN')",3,"[(3, 0.4347051061219756), (9, 0.2925326855431861)]"
1190,"('ennemi', 'NOUN')",9,"[(3, 0.31193438365742926), (6, 0.10707131530987458), (9, 0.3323534746303086), (11, 0.14632331410765634)]"
1191,"('enquête', 'NOUN')",6,"[(6, 0.7435628604038994), (11, 0.18536401515113046)]"
1192,"('enregistrement', 'NOUN')",9,"[(3, 0.32348603218869776), (9, 0.5955301730568224)]"
1195,"('enseignant', 'NOUN')",3,"[(3, 0.6387850222828267), (9, 0.14661845804599957)]"
1196,"('enseignement', 'NOUN')",9,"[(3, 0.31537003207695863), (9, 0.5184753425063446)]"
1204,"('entier', 'ADJ')",0,"[(0, 0.7950452438721755), (1, 0.11746922541074917)]"
1207,"('entraînement', 'NOUN')",5,"[(3, 0.14069694226949597), (5, 0.39876867341920247), (9, 0.1015338170750327)]"
1209,"('entraîneur', 'NOUN')",3,"[(3, 0.43405416298697735), (9, 0.280908030948455)]"
1212,"('entreprise', 'NOUN')",11,"[(6, 0.3263088734849011), (11, 0.6276874865746113)]"
1215,"('entretien', 'NOUN')",9,"[(3, 0.38322191089875823), (9, 0.4278641190483779)]"
1216,"('entrée', 'NOUN')",6,"[(6, 0.682910191983287), (11, 0.19709583787315535)]"
1218,"('environ', 'ADV')",7,"[(4, 0.11894443495644717), (7, 0.15229039079175957)]"
1219,"('environnement', 'NOUN')",9,"[(3, 0.15615723153602676), (9, 0.671250538869912)]"
1223,"('erreur', 'NOUN')",11,"[(6, 0.2932991804629794), (11, 0.5894834906223134)]"
1225,"('espace', 'NOUN')",9,"[(3, 0.10759917375097072), (9, 0.7919149581734274)]"
1227,"('espagnol', 'NOUN')",3,"[(3, 0.4649444914712374), (9, 0.20006169032574062)]"
1228,"('espoir', 'NOUN')",3,"[(3, 0.4287511186766778), (9, 0.37166455498890966)]"
1229,"('esprit', 'NOUN')",9,"[(3, 0.11368454854524558), (9, 0.7909739885700535)]"
1230,"('espèce', 'NOUN')",11,"[(6, 0.3302452778226533), (11, 0.40535152089915266)]"
1235,"('essentiel', 'NOUN')",9,"[(3, 0.13592136529687684), (6, 0.13879343437427327), (9, 0.5100333773867455)]"
1237,"('est', 'NOUN')",9,"[(3, 0.15506693141721498), (6, 0.12889496958980046), (9, 0.5071473715895471)]"
1239,"('et', 'CCONJ')",2,"[(2, 0.2777623562643552), (7, 0.1782007244116805)]"
1240,"('etc.', 'X')",1,"[(1, 0.1023988196406669), (8, 0.10210178448179119)]"
1241,"('ethnique', 'ADJ')",0,"[(0, 0.6897122636219446), (1, 0.14185596510123238)]"
1242,"('euro', 'NOUN')",3,"[(3, 0.2261792180645091), (5, 0.1607336719391607), (12, 0.15646887298006482)]"
1244,"('eux', 'PRON')",7,"[(3, 0.1228379274684651), (7, 0.16078517942238169)]"
1246,"('examen', 'NOUN')",9,"[(3, 0.21780920506431398), (9, 0.6341104736193731)]"
1247,"('excellent', 'ADJ')",1,"[(1, 0.4228044256622454), (2, 0.19170454489862832)]"
1248,"('exception', 'NOUN')",6,"[(6, 0.5641919489431074), (9, 0.10074501727966019), (11, 0.21363233721638508)]"
1249,"('exceptionnel', 'ADJ')",0,"[(0, 0.6339235571665013), (1, 0.25021538115520203)]"
1251,"('exemplaire', 'NOUN')",3,"[(3, 0.5298913101691739), (9, 0.11639965760612737)]"
1252,"('exemple', 'NOUN')",9,"[(3, 0.1969557538522521), (9, 0.6864455835829066)]"
1254,"('exercice', 'NOUN')",9,"[(3, 0.1297131560637606), (9, 0.7904227340214935)]"
1257,"('existence', 'NOUN')",6,"[(6, 0.6747309168452748), (11, 0.17869774610073041)]"
1259,"('expert', 'NOUN')",3,"[(3, 0.42677332196411955), (9, 0.3229902380737763), (11, 0.10188371909446)]"
1261,"('exploitation', 'NOUN')",6,"[(6, 0.6685504918512629), (11, 0.1946514185538203)]"
1263,"('exploration', 'NOUN')",6,"[(6, 0.5654283261959131), (11, 0.2541565445341989)]"
1265,"('exportation', 'NOUN')",11,"[(6, 0.2609099233807484), (11, 0.4812006160202437)]"
1267,"('exposition', 'NOUN')",6,"[(6, 0.6071888672243126), (11, 0.32049194944513026)]"
1268,"('expression', 'NOUN')",6,"[(6, 0.7876512351916461), (11, 0.1458483782384995)]"
1271,"('expédition', 'NOUN')",11,"[(6, 0.3874507320989212), (11, 0.5335392101150676)]"
1272,"('expérience', 'NOUN')",6,"[(6, 0.57338988618935), (11, 0.36527660501287373)]"
1273,"('expérimental', 'ADJ')",0,"[(0, 0.4674697135038116), (1, 0.39095737610863046)]"
1274,"('extension', 'NOUN')",6,"[(6, 0.6590006130326745), (11, 0.2521181194675212)]"
1275,"('extraire', 'VERB')",10,"[(1, 0.1712236480239916), (3, 0.1022498568282097), (10, 0.26691997534557405)]"
1276,"('extrémité', 'NOUN')",11,"[(6, 0.3650311795789056), (11, 0.4334496263770841)]"
1277,"('extrême', 'ADJ')",2,"[(0, 0.14326019738248622), (1, 0.1764962339288057), (2, 0.3069892513913431)]"
1278,"('extrêmement', 'ADV')",7,"[(2, 0.12497314953818028), (7, 0.34857642087044344)]"
1280,"('extérieur', 'NOUN')",9,"[(3, 0.15556124254281378), (6, 0.11222943145728664), (9, 0.5803846488917768)]"
1282,"('exécution', 'NOUN')",6,"[(6, 0.5432522271625044), (9, 0.10509967839815806), (11, 0.18200875511856052)]"
1283,"('fabricant', 'NOUN')",9,"[(3, 0.12034532053628835), (9, 0.7848878592634863)]"
1284,"('fabrication', 'NOUN')",6,"[(6, 0.5916135120452404), (11, 0.18188072335511132)]"
1286,"('face', 'NOUN')",6,"[(6, 0.36683413417180366), (11, 0.23522395603742688)]"
1287,"('facile', 'ADJ')",1,"[(1, 0.26692955078444774), (10, 0.24626117455251667)]"
1290,"('facteur', 'NOUN')",9,"[(3, 0.2880716232432368), (9, 0.5396560058222662)]"
1291,"('faculté', 'NOUN')",6,"[(6, 0.5953935382574489), (11, 0.34787104400247254)]"
1293,"('faire', 'AUX')",7,"[(7, 0.13745569433177282), (10, 0.13270657137451436)]"
1295,"('fait', 'NOUN')",9,"[(3, 0.15208701861058727), (9, 0.636743664286273)]"
1299,"('famille', 'NOUN')",6,"[(6, 0.7853418515338011), (11, 0.1519316864065895)]"
1300,"('faux', 'ADJ')",2,"[(1, 0.1874831017206892), (2, 0.3663622177626282)]"
1301,"('faveur', 'NOUN')",6,"[(3, 0.11184059789854973), (5, 0.10630106739547848), (6, 0.2712170182522061), (9, 0.10048724484658915), (11, 0.17527794631102292)]"
1304,"('façade', 'NOUN')",6,"[(6, 0.668825525008448), (11, 0.20363605191881157)]"
1305,"('façon', 'NOUN')",6,"[(6, 0.4133573166704057), (11, 0.24838759911911404)]"
1306,"('femme', 'NOUN')",11,"[(6, 0.25466605697943373), (11, 0.7031962444050551)]"
1307,"('fenêtre', 'NOUN')",11,"[(6, 0.19446924239698168), (11, 0.7321654631041409)]"
1308,"('fer', 'NOUN')",5,"[(3, 0.10324820032594037), (5, 0.4343135064620354)]"
1309,"('ferme', 'NOUN')",6,"[(6, 0.76149579719355), (11, 0.1678110961608786)]"
1313,"('feu', 'NOUN')",9,"[(3, 0.1203169476381274), (9, 0.7878168647438638)]"
1314,"('feuille', 'NOUN')",11,"[(6, 0.11010088515900389), (11, 0.8561975667219075)]"
1315,"('fiction', 'NOUN')",6,"[(5, 0.12109830011530502), (6, 0.35783063159884104), (11, 0.16457236544820686)]"
1316,"('fidèle', 'ADJ')",1,"[(1, 0.2936568275291508), (3, 0.14171101649037035), (10, 0.12486300875412833)]"
1318,"('fil', 'NOUN')",9,"[(3, 0.2166381917126333), (9, 0.521966112337991)]"
1319,"('filiale', 'NOUN')",11,"[(6, 0.35310913927422194), (11, 0.44295716778439526)]"
1320,"('fille', 'NOUN')",6,"[(6, 0.538546690216353), (11, 0.3396321116788683)]"
1321,"('film', 'NOUN')",9,"[(3, 0.10641994620863568), (9, 0.8289678241655151)]"
1322,"('fils', 'NOUN')",9,"[(3, 0.2684478965086272), (9, 0.4216920450621995)]"
1323,"('fin', 'NOUN')",6,"[(6, 0.6378602786904722), (11, 0.1842408706073082)]"
1325,"('finale', 'NOUN')",6,"[(6, 0.6859302338590184), (11, 0.15647816708106768)]"
1327,"('finance', 'NOUN')",11,"[(3, 0.1312963061992688), (6, 0.1584450976282051), (9, 0.10580929690294358), (11, 0.3191107518285023)]"
1332,"('fleur', 'NOUN')",11,"[(6, 0.16968290174158762), (11, 0.6270422934408144)]"
1334,"('flotte', 'NOUN')",6,"[(6, 0.6636523505565871), (11, 0.18119539006659968)]"
1335,"('flux', 'NOUN')",9,"[(3, 0.35806095662511955), (9, 0.41463676733095134)]"
1336,"('foi', 'NOUN')",6,"[(6, 0.7852837854488682), (11, 0.12402999109289901)]"
1337,"('fois', 'NOUN')",6,"[(6, 0.3680634293732622), (11, 0.31727253026868335)]"
1338,"('fonction', 'NOUN')",11,"[(6, 0.285683873480068), (11, 0.6588069770619706)]"
1339,"('fonctionnaire', 'NOUN')",3,"[(3, 0.4843402853620506), (9, 0.19066133809869865), (11, 0.10835080244457157)]"
1340,"('fonctionnement', 'NOUN')",9,"[(3, 0.28647439824879034), (9, 0.46319838574195027)]"
1342,"('fond', 'NOUN')",9,"[(3, 0.2003636835380465), (9, 0.6755111355467132)]"
1343,"('fondateur', 'NOUN')",9,"[(3, 0.21188712910135532), (6, 0.10043213597689275), (9, 0.3923746540272408)]"
1346,"('fonds', 'NOUN')",9,"[(3, 0.3118836286426733), (9, 0.4900949896109172)]"
1347,"('football', 'NOUN')",5,"[(3, 0.10000110030286623), (5, 0.45194001946463047)]"
1348,"('footballeur', 'NOUN')",9,"[(3, 0.15187409309390226), (6, 0.10432567055303042), (9, 0.19571961181314973), (10, 0.14507821203124954), (11, 0.10091766988657455)]"
1351,"('format', 'NOUN')",3,"[(3, 0.43341460484625244), (9, 0.38524714975232033)]"
1353,"('forme', 'NOUN')",6,"[(6, 0.6674748606748112), (11, 0.2524707429890509)]"
1355,"('fort', 'ADJ')",1,"[(1, 0.43425734430608215), (2, 0.17995297655614034)]"
1357,"('fort', 'NOUN')",9,"[(3, 0.13492007769466943), (9, 0.643937352826257)]"
1360,"('forêt', 'NOUN')",6,"[(6, 0.7101492417828545), (11, 0.2603880543207775)]"
1361,"('fosse', 'NOUN')",11,"[(6, 0.39746543438815074), (11, 0.49461117082928313)]"
1363,"('frais', 'ADJ')",1,"[(1, 0.3789378420226615), (10, 0.17666307738566725)]"
1364,"('franc', 'NOUN')",3,"[(3, 0.23131629383458205), (5, 0.1796603082177847), (12, 0.1295757776556772)]"
1366,"('franchise', 'NOUN')",6,"[(6, 0.4781623699661071), (11, 0.32080934786079585)]"
1369,"('français', 'NOUN')",3,"[(3, 0.5440623497376327), (9, 0.3249807662125137)]"
1372,"('fromage', 'NOUN')",3,"[(3, 0.4935006347567077), (9, 0.2917557019965153)]"
1374,"('frontière', 'NOUN')",11,"[(6, 0.4306087076992223), (11, 0.5204582472434834)]"
1375,"('fruit', 'NOUN')",3,"[(3, 0.47187183516861525), (9, 0.3086767601568805)]"
1376,"('frère', 'NOUN')",3,"[(3, 0.37788742203143777), (9, 0.3411046739751158)]"
1377,"('fréquence', 'NOUN')",11,"[(6, 0.27221387925381374), (11, 0.660797874659349)]"
1380,"('fuite', 'NOUN')",6,"[(6, 0.7675467008351563), (11, 0.13507812357168328)]"
1381,"('fuselage', 'NOUN')",9,"[(3, 0.11639425336179167), (9, 0.7104980929143219)]"
1382,"('fusion', 'NOUN')",6,"[(6, 0.7172397728212327), (11, 0.16029194573523117)]"
1385,"('fédération', 'NOUN')",6,"[(6, 0.7831855014194485), (11, 0.14974849498692758)]"
1387,"('février', 'NOUN')",3,"[(3, 0.15638265306086868), (9, 0.10174673222973368)]"
1388,"('fête', 'NOUN')",6,"[(6, 0.7861495334848757), (11, 0.18346132003705717)]"
1390,"('galerie', 'NOUN')",6,"[(6, 0.7485495809736965), (11, 0.15270718072762238)]"
1391,"('garantie', 'NOUN')",11,"[(6, 0.41562373027022925), (11, 0.4167709694903303)]"
1395,"('gardien', 'NOUN')",9,"[(3, 0.2509453762377169), (9, 0.6076386566023915)]"
1396,"('gare', 'NOUN')",6,"[(6, 0.7864043288033621), (11, 0.14294165225061292)]"
1397,"('garçon', 'NOUN')",3,"[(3, 0.513531738220308), (9, 0.3133774783561981)]"
1399,"('gauche', 'NOUN')",6,"[(5, 0.19543572122012787), (6, 0.28924181920356934), (11, 0.15934364483064895)]"
1400,"('gaz', 'NOUN')",9,"[(3, 0.3392171219260273), (9, 0.4495135018171334)]"
1401,"('genre', 'NOUN')",9,"[(3, 0.11306753073547042), (9, 0.7838548657616753)]"
1402,"('gens', 'NOUN')",11,"[(3, 0.2608707050338832), (9, 0.13202093940158652), (11, 0.3613707321769671)]"
1403,"('geste', 'NOUN')",9,"[(3, 0.23180470690171348), (9, 0.6616481487092692)]"
1405,"('glace', 'NOUN')",5,"[(5, 0.3572102869223862), (6, 0.1509830138486058), (11, 0.11333748560676167)]"
1409,"('gouverneur', 'NOUN')",9,"[(3, 0.20428864561240415), (9, 0.5939908130376922)]"
1410,"('goût', 'NOUN')",3,"[(3, 0.5675848514166872), (9, 0.29866930842288014)]"
1411,"('grade', 'NOUN')",9,"[(3, 0.1592933395000408), (9, 0.7111872087961777)]"
1414,"('gratuit', 'ADJ')",1,"[(0, 0.19532090295643048), (1, 0.5657439359781544)]"
1416,"('gravure', 'NOUN')",11,"[(6, 0.23700362720550414), (11, 0.5415053672153244)]"
1418,"('grec', 'NOUN')",9,"[(3, 0.3668900110814715), (9, 0.4041674811345063)]"
1419,"('gros', 'ADJ')",2,"[(1, 0.13159312116673322), (2, 0.43865443342151106)]"
1421,"('grève', 'NOUN')",6,"[(6, 0.8032158691742832), (11, 0.11960759266744579)]"
1422,"('guerre', 'NOUN')",6,"[(6, 0.839374912670605), (11, 0.1034052864723238)]"
1423,"('guide', 'NOUN')",9,"[(3, 0.15930654120889282), (9, 0.7147125504156719)]"
1424,"('guitare', 'NOUN')",6,"[(6, 0.4036273389590962), (11, 0.3693845669267485)]"
1425,"('génie', 'NOUN')",9,"[(3, 0.24012589266405496), (9, 0.5960642546163217)]"
1429,"('génération', 'NOUN')",11,"[(6, 0.4245905396789165), (11, 0.42852671719394875)]"
1433,"('h', 'NOUN')",3,"[(3, 0.16825828769221715), (11, 0.15700241296100126)]"
1434,"('h', 'NUM')",3,"[(3, 0.16810625398659598), (11, 0.11956990519391049), (12, 0.12193563505759)]"
1435,"('ha', 'NOUN')",3,"[(3, 0.21166347543859626), (11, 0.10212419299154608)]"
1436,"('habitant', 'NOUN')",3,"[(3, 0.47714928129446255), (11, 0.12613891304587788)]"
1437,"('habitat', 'NOUN')",9,"[(3, 0.2716677739325217), (9, 0.4638473056890688)]"
1438,"('habitation', 'NOUN')",11,"[(3, 0.10715361795398894), (6, 0.1818457539526861), (11, 0.47995884604800565)]"
1440,"('hasard', 'NOUN')",9,"[(3, 0.23501990125848832), (9, 0.49936115592936137)]"
1441,"('hausse', 'NOUN')",6,"[(6, 0.6667708769941759), (11, 0.1877992718673358)]"
1442,"('haut', 'ADJ')",2,"[(1, 0.14020321488898235), (2, 0.5167787533953941)]"
1443,"('hauteur', 'NOUN')",6,"[(6, 0.5709753843341832), (11, 0.26472185536975135)]"
1444,"('hectare', 'NOUN')",12,"[(3, 0.17320591814310857), (5, 0.13790649038851968), (12, 0.1737665343826424)]"
1445,"('heure', 'NOUN')",11,"[(6, 0.1711600208053387), (11, 0.6007325333210033)]"
1446,"('heureux', 'ADJ')",10,"[(1, 0.17580278563247972), (3, 0.10055734474245888), (10, 0.3555194285564601)]"
1448,"('histoire', 'NOUN')",6,"[(6, 0.8246249811911304), (11, 0.1131099138052336)]"
1449,"('historien', 'NOUN')",9,"[(3, 0.36552761014488977), (9, 0.46551466062988134)]"
1451,"('hiver', 'NOUN')",3,"[(3, 0.5046233783617107), (9, 0.22462673435919536)]"
1452,"('hockey', 'NOUN')",5,"[(3, 0.11100711494719516), (5, 0.34415604540125083)]"
1453,"('hommage', 'NOUN')",3,"[(3, 0.26299705146100977), (9, 0.1984145024527278)]"
1454,"('homme', 'NOUN')",9,"[(3, 0.3061004512639231), (9, 0.6297176351238879)]"
1455,"('honneur', 'NOUN')",9,"[(3, 0.25915904505607007), (6, 0.11697720747371285), (9, 0.3298690147736317)]"
1456,"('hors', 'ADV')",10,"[(3, 0.10009514863608439), (7, 0.10923821511436649), (10, 0.23516492716959198)]"
1457,"('huile', 'NOUN')",6,"[(6, 0.8063939536570601), (11, 0.11849573050926476)]"
1460,"('humanitaire', 'ADJ')",0,"[(0, 0.5966439187395661), (1, 0.13234478704079997)]"
1461,"('humanité', 'NOUN')",6,"[(6, 0.4641855265671997), (9, 0.13581021835521007), (11, 0.23964759082582768)]"
1462,"('humide', 'ADJ')",0,"[(0, 0.36049577615536704), (1, 0.23252329872940336)]"
1463,"('hypothèse', 'NOUN')",11,"[(6, 0.3713076814549862), (11, 0.41346795697314453)]"
1465,"('héritier', 'NOUN')",3,"[(3, 0.5344633445947393), (9, 0.23377873599301033)]"
1466,"('héros', 'NOUN')",3,"[(3, 0.5763551597090621), (9, 0.22608744018357468)]"
1469,"('hôte', 'NOUN')",3,"[(3, 0.43960896575768627), (9, 0.2019865330760264)]"
1473,"('identité', 'NOUN')",6,"[(6, 0.6102093391915131), (11, 0.27127174028349843)]"
1474,"('idéal', 'ADJ')",0,"[(0, 0.6424965630648887), (1, 0.1333296310107728)]"
