row_idx,lexunit,primary_cluster,clusters_above_threshold,entropy,one_minus_max,top2_ratio
1467,"('hésiter', 'VERB')",5,"[(5, 0.41308925464204727), (7, 0.10384220321467393)]",0.8661928899661571,0.5869107453579527,3.9780478635267795
311,"('Suède', 'PROPN')",8,"[(2, 0.14654065451497028), (7, 0.18442676572339664), (8, 0.41309624693223396)]",0.8723789605109051,0.5869037530677661,2.239893137592598
2868,"('égalité', 'NOUN')",8,"[(2, 0.18447468161103836), (7, 0.15286656634456278), (8, 0.4134415133647702)]",0.8775500250247017,0.5865584866352298,2.2411829620961448
437,"('amphibien', 'NOUN')",2,"[(2, 0.4135939251731397), (6, 0.12839140485149864), (7, 0.12670154544396373)]",0.810523190754504,0.5864060748268602,3.2213521275159724
125,"('29', 'NUM')",7,"[(7, 0.4138815845878244), (8, 0.20871689008608627)]",0.9985308855734258,0.5861184154121756,1.9829807947843465
2789,"('violent', 'ADJ')",0,"[(0, 0.41491323216961684), (9, 0.2567151244812299)]",1.0301874398263462,0.5850867678303832,1.616239919669999
2874,"('électricité', 'NOUN')",8,"[(2, 0.19590436468330574), (7, 0.14295028109809008), (8, 0.41543179877374486)]",0.87597340291775,0.5845682012262552,2.120584701853488
2078,"('pour', 'ADP')",1,"[(1, 0.4185622111413898), (3, 0.17323743789000956)]",0.9640657747629562,0.5814377888586102,2.4161186879659335
2043,"('plus', 'ADV')",3,"[(1, 0.12184539154334478), (3, 0.4203111320743527)]",0.8956160361526614,0.5796888679256473,3.449544761197086
2239,"('rapide', 'ADJ')",9,"[(0, 0.1677614194042971), (9, 0.42093624993459383)]",0.9575382157769513,0.5790637500654061,2.509136197281196
1830,"('ni', 'CCONJ')",1,"[(0, 0.12430950476577105), (1, 0.4215934518056423), (3, 0.12380463113379739)]",0.802788352125946,0.5784065481943577,3.3914820318850563
2045,"('plusieurs', 'DET')",1,"[(0, 0.109139058184183), (1, 0.4241343441229091)]",0.8736090169927614,0.5758656558770909,3.8861829227730764
1936,"('par', 'ADP')",1,"[(1, 0.425218195731198), (3, 0.11529134454309381)]",0.8839242814214551,0.574781804268802,3.6882057141094333
1287,"('facile', 'ADJ')",5,"[(5, 0.42540224323441256), (7, 0.1080137746568918), (8, 0.12270731985989548)]",0.7840967742374576,0.5745977567655874,3.466804129697621
9,"('11', 'NUM')",7,"[(7, 0.42547516829051624), (8, 0.2030365113480191)]",0.9915707371156679,0.5745248317094838,2.095559884602338
386,"('administrateur', 'NOUN')",7,"[(5, 0.26106416835242985), (7, 0.42574171484187906), (8, 0.1308852421973551)]",0.8923104827126287,0.5742582851581209,1.6307933698014765
2836,"('Égypte', 'PROPN')",2,"[(2, 0.42614272215517596), (7, 0.1646239256386672), (8, 0.2299550314878977)]",0.9088671550204884,0.5738572778448241,1.8531567645981402
1740,"('millier', 'NOUN')",7,"[(7, 0.42617622093042845), (8, 0.1898753254615822)]",0.9795080080475685,0.5738237790695715,2.2445055453856613
2894,"('épouse', 'NOUN')",8,"[(7, 0.2049626396309264), (8, 0.42772832772422004)]",0.9927278419123131,0.5722716722757799,2.086859968696856
2444,"('sculpteur', 'NOUN')",7,"[(5, 0.18386068533867841), (7, 0.42786819031308143), (8, 0.14315885365098657)]",0.8673568731378845,0.5721318096869186,2.3271325760857025
2433,"('sauf', 'ADP')",1,"[(0, 0.10886487121927542), (1, 0.42932326774108376)]",0.8720170198613403,0.5706767322589162,3.9436345529343586
122,"('26', 'NUM')",7,"[(7, 0.4295049070277399), (8, 0.20541793657408827)]",0.9927196718031739,0.5704950929722601,2.090883173061326
1892,"('oncle', 'NOUN')",7,"[(7, 0.4306771028748354), (8, 0.19496491680666966)]",0.983277522108344,0.5693228971251646,2.2089979568062583
873,"('conseiller', 'NOUN')",7,"[(5, 0.21742083898048928), (7, 0.43121946611748246), (8, 0.11416327543473538)]",0.8576553281346126,0.5687805338825176,1.9833400889239456
121,"('25', 'NUM')",7,"[(7, 0.4341721901977027), (8, 0.19732609311643579)]",0.9846047631645967,0.5658278098022973,2.200277638606627
318,"('Turquie', 'PROPN')",2,"[(2, 0.434729554187037), (7, 0.11146608367874405), (8, 0.2403491942683898)]",0.8641452224683147,0.5652704458129629,1.80874146680762
2370,"('récent', 'ADJ')",0,"[(0, 0.4353473907218322), (9, 0.16491947671916243)]",0.9511308954373822,0.5646526092781678,2.639757288723243
14,"('150', 'NUM')",1,"[(0, 0.1105248589851515), (1, 0.43651097941870626)]",0.8732269737439553,0.5634890205812937,3.9494371078758803
2835,"('Édouard', 'PROPN')",4,"[(3, 0.135484494829946), (4, 0.436585567770428)]",0.9127197278496149,0.563414432229572,3.222402447736993
243,"('Libye', 'PROPN')",2,"[(2, 0.4368038097009797), (7, 0.11309608284359267), (8, 0.27169344419794894)]",0.8759463433421278,0.5631961902990203,1.6077083162254573
270,"('Méditerranée', 'PROPN')",2,"[(2, 0.437071178128063), (8, 0.17502102922173743)]",0.9619619893853943,0.562928821871937,2.497249502368823
2634,"('tennis', 'NOUN')",2,"[(2, 0.43723148553010704), (7, 0.17798852214581298)]",0.9650662747572495,0.562768514469893,2.4565150620887524
619,"('bois', 'NOUN')",7,"[(2, 0.2670266987623059), (7, 0.4385508042252229), (8, 0.10802611030695894)]",0.8687975887029682,0.5614491957747771,1.64234814817375
124,"('28', 'NUM')",7,"[(7, 0.43883967537025387), (8, 0.20441898327945993)]",0.9896452976456107,0.5611603246297461,2.1467657667112006
1087,"('durant', 'ADP')",1,"[(0, 0.10294371397727245), (1, 0.439016475404026)]",0.8590620701807161,0.560983524595974,4.264626352036905
117,"('21', 'NUM')",7,"[(7, 0.43947191661910573), (8, 0.1949505176668608)]",0.9811359436513284,0.5605280833808943,2.2542741711006524
296,"('Rennes', 'PROPN')",2,"[(2, 0.4396603483196014), (4, 0.12829948008909736), (6, 0.14914405291271396)]",0.8269872907598413,0.5603396516803987,2.9478905778221747
280,"('Occident', 'PROPN')",7,"[(2, 0.11454944441955779), (7, 0.43996784809344053), (8, 0.28530118695628814)]",0.8804422010278062,0.5600321519065594,1.5421171316782827
232,"('J.-C.', 'PROPN')",2,"[(2, 0.44170454168501655), (6, 0.17726591614983514)]",0.9631598395135755,0.5582954583149835,2.4917623831964573
2220,"('quel', 'ADJ')",5,"[(5, 0.4420340003307451), (7, 0.1180400632340577), (8, 0.1129219980001798)]",0.7822340440677366,0.557965999669255,3.744779426746414
2658,"('toilette', 'NOUN')",8,"[(7, 0.22349415514941742), (8, 0.44325826352688197)]",1.0034132383161352,0.556741736473118,1.9833103162386545
2763,"('vendredi', 'NOUN')",7,"[(7, 0.4442506130852875), (8, 0.12265759887983152)]",0.891339781806203,0.5557493869147125,3.6218759957996802
2223,"('quelque', 'DET')",1,"[(0, 0.11061118968661635), (1, 0.4450002068559277)]",0.8711633556988397,0.5549997931440722,4.023102980057465
2548,"('spécifique', 'ADJ')",9,"[(0, 0.11181256457449075), (5, 0.118818512733486), (9, 0.4451808551054007)]",0.7813033398927948,0.5548191448945994,3.746729738184458
414,"('ailleurs', 'ADV')",3,"[(3, 0.4452107058599837), (5, 0.1126827698128331)]",0.8746692455749522,0.5547892941400163,3.951009605101844
1942,"('parent', 'NOUN')",7,"[(7, 0.44679483410096016), (8, 0.1845684646896827)]",0.9692524398863686,0.5532051658990398,2.4207539183476547
1858,"('nul', 'ADJ')",9,"[(0, 0.14404352438773932), (5, 0.10075870894639412), (9, 0.44734518028544334)]",0.7920937481840336,0.5526548197145567,3.1056250684429965
1315,"('fiction', 'NOUN')",8,"[(2, 0.18380247739545139), (7, 0.1249308778953439), (8, 0.44737220816677514)]",0.847476096791974,0.5526277918332249,2.4339835594503603
458,"('antérieur', 'ADJ')",9,"[(0, 0.11556079486715752), (9, 0.4478024966852899)]",0.8788050914645695,0.5521975033147102,3.8750382186282084
930,"('coureur', 'NOUN')",7,"[(5, 0.16661050718348067), (7, 0.44829244650920336), (8, 0.16049092464117296)]",0.8664315962102093,0.5517075534907967,2.6906613159488137
482,"('après-midi', 'NOUN')",7,"[(2, 0.1278801871035602), (7, 0.44911594456428233), (8, 0.1519333180470987)]",0.8272272216073698,0.5508840554357177,2.9560069531625595
312,"('Texas', 'PROPN')",7,"[(2, 0.11319381193783193), (7, 0.4509942876443525), (8, 0.1641075966564959)]",0.8213250682656007,0.5490057123556475,2.7481621620987933
137,"('400', 'NUM')",1,"[(0, 0.11282821495222323), (1, 0.45106311469706806)]",0.8732512212821215,0.5489368853029319,3.997786501258301
123,"('27', 'NUM')",7,"[(7, 0.4510832342831149), (8, 0.2046971914268111)]",0.9865212081965677,0.5489167657168851,2.2036610817124886
2167,"('précipitation', 'NOUN')",8,"[(7, 0.20508170719565558), (8, 0.45117393779595255)]",0.9868191939761101,0.5488260622040475,2.199971630651172
2804,"('voilà', 'VERB')",5,"[(5, 0.451468090274158), (7, 0.10075564521623041)]",0.8515799132637561,0.548531909725842,4.4808217872583525
2497,"('siècle', 'NOUN')",7,"[(7, 0.4519157756799572), (8, 0.17115787150151496)]",0.9537093294224421,0.5480842243200428,2.6403446812900873
1452,"('hockey', 'NOUN')",2,"[(2, 0.45206359029078824), (7, 0.11360310900154076)]",0.8742728312583473,0.5479364097092118,3.9793241070951417
2272,"('relatif', 'ADJ')",9,"[(0, 0.11946446462671495), (5, 0.1026257169786418), (9, 0.45220362249326795)]",0.7703847063387631,0.547796377506732,3.785256343015871
2341,"('rock', 'NOUN')",7,"[(7, 0.4547472550748941), (8, 0.1265035542059913)]",0.8943139023792605,0.5452527449251059,3.5947389615188925
2219,"('que', 'SCONJ')",3,"[(1, 0.14051652100135814), (3, 0.45607204047123984)]",0.9144061956486805,0.5439279595287602,3.245682694256512
129,"('31', 'NUM')",7,"[(7, 0.4565112492722796), (8, 0.20042211205738064)]",0.9811971002707939,0.5434887507277204,2.2777489199474203
1182,"('enfant', 'NOUN')",7,"[(7, 0.4569139320567391), (8, 0.26199861126474455)]",1.0225933062114392,0.543086067943261,1.7439555494247883
975,"('dans', 'ADP')",1,"[(1, 0.457057781251484), (3, 0.10602653265822432)]",0.8595315090747914,0.542942218748516,4.3107868360159065
2109,"('prison', 'NOUN')",8,"[(2, 0.23824986279481725), (7, 0.10876410789461606), (8, 0.4571838905400209)]",0.856425110842186,0.542816109459979,1.9189261440782086
2453,"('seconde', 'NOUN')",8,"[(2, 0.12228573220097774), (7, 0.13698924547695948), (8, 0.458647803561503)]",0.8071896860055967,0.5413521964384971,3.3480570096186417
511,"('assez', 'ADV')",3,"[(1, 0.12335852938160383), (3, 0.45872168081335757)]",0.8881730259768937,0.5412783191866424,3.718605297201003
1111,"('décéder', 'VERB')",5,"[(5, 0.45941328994260044), (7, 0.11292377496565939)]",0.8708475231959641,0.5405867100573996,4.068348672211056
2545,"('spécialiser', 'VERB')",5,"[(5, 0.4594923449379283), (7, 0.1054883815706217)]",0.8577919520363694,0.5405076550620718,4.355857375916894
2096,"('presse', 'NOUN')",8,"[(2, 0.21591639099554077), (7, 0.1121734732265543), (8, 0.46105422778782096)]",0.8495624997168548,0.5389457722121791,2.1353368572992815
2528,"('sous', 'ADP')",1,"[(0, 0.10387948084423887), (1, 0.4615201436048367), (3, 0.10206338153510548)]",0.7509689240718554,0.5384798563951634,4.442842223064811
2800,"('vivant', 'ADJ')",9,"[(0, 0.11276174545213241), (9, 0.46169290843690997)]",0.8698323764266938,0.5383070915630901,4.094410800273569
962,"('cycliste', 'ADJ')",9,"[(0, 0.1657953299125588), (9, 0.46188662257938756)]",0.9445500169967794,0.5381133774206124,2.7858843962793682
1890,"('olympique', 'ADJ')",9,"[(0, 0.10898952074959721), (9, 0.46268972725099233)]",0.8629768591678217,0.5373102727490077,4.245268022730546
963,"('cyrillique', 'ADJ')",9,"[(0, 0.1188518699120071), (9, 0.4636939114526583)]",0.87932677416652,0.5363060885473416,3.901443972197978
142,"('500', 'NUM')",1,"[(0, 0.10058478242318569), (1, 0.46383103387867736)]",0.8473665572616178,0.5361689661213227,4.61134400954632
1405,"('glace', 'NOUN')",2,"[(2, 0.4643424969908288), (8, 0.18336934885284262)]",0.9626428390438991,0.5356575030091713,2.532279794282699
289,"('Pokémon', 'PROPN')",7,"[(5, 0.10041433945425117), (7, 0.46454773751700745), (8, 0.1447004879501897)]",0.7888869282208031,0.5354522624829925,3.2104089218891847
2595,"('sushi', 'NOUN')",7,"[(2, 0.13463678035616655), (7, 0.4645509199535082), (8, 0.12236561054663611)]",0.8039165762241581,0.5354490800464917,3.450401285032149
693,"('cent', 'NUM')",1,"[(0, 0.10189657600431215), (1, 0.4649487988869006)]",0.8494327162968979,0.5350512011130995,4.562948208065642
2480,"('si', 'ADV')",3,"[(1, 0.1088814124784835), (3, 0.46495811732322145)]",0.8620286273073743,0.5350418826767785,4.270316730278492
859,"('confiance', 'NOUN')",8,"[(2, 0.1207583727698906), (7, 0.13617204087445348), (8, 0.46706300138402057)]",0.8031536505938489,0.5329369986159794,3.4299478687746086
563,"('avant', 'ADP')",1,"[(1, 0.4672638569738272), (3, 0.1333294441039548)]",0.9004908832491011,0.5327361430261728,3.504581153203558
2786,"('vingt', 'NUM')",1,"[(0, 0.10492376938849773), (1, 0.46841781265281834)]",0.8537846327205628,0.5315821873471817,4.464363178932539
1861,"('n°', 'NOUN')",7,"[(7, 0.4686709337295147), (8, 0.19317155939740452)]",0.9706343715944284,0.5313290662704853,2.426190145130711
1504,"('infanterie', 'NOUN')",2,"[(2, 0.46961668337019524), (8, 0.15329601520937697)]",0.926849807680229,0.5303833166298048,3.0634630830343283
917,"('correct', 'ADJ')",5,"[(5, 0.47101963426641), (7, 0.10808191033832662), (8, 0.10060973698842753)]",0.7519744470892273,0.52898036573359,4.357987685376644
2441,"('scientifique', 'NOUN')",7,"[(5, 0.1520297331332149), (7, 0.4712587025780755), (8, 0.139451928678249)]",0.8334614986870567,0.5287412974219245,3.0997798448092952
2119,"('prochain', 'ADJ')",0,"[(0, 0.4713386301529314), (9, 0.40403942632985224)]",1.0397338741326259,0.5286613698470686,1.1665659325239637
1683,"('malgré', 'ADP')",1,"[(1, 0.472779770765303), (3, 0.10165703446609216)]",0.8462484302053619,0.527220229234697,4.650733451436647
379,"('actrice', 'NOUN')",8,"[(5, 0.14102314508460148), (7, 0.18532167799748633), (8, 0.47558081582602835)]",0.85752793047511,0.5244191841739716,2.5662449259307865
2605,"('sécurité', 'NOUN')",8,"[(2, 0.22389330899303533), (7, 0.10831719838669071), (8, 0.4763114769451966)]",0.8457064200130203,0.5236885230548034,2.1274038026746624
2593,"('survenir', 'VERB')",5,"[(5, 0.47733883193078736), (7, 0.11077665337379493)]",0.8609151449939847,0.5226611680692126,4.30902015355255
2449,"('sec', 'ADJ')",9,"[(0, 0.11826743759195898), (9, 0.4775154287098918)]",0.873462205393761,0.5224845712901083,4.0375900453461595
694,"('centaine', 'NOUN')",8,"[(7, 0.21654987240702223), (8, 0.47991963801553195)]",0.9862749131426137,0.520080361984468,2.216208361986406
1008,"('difficile', 'ADJ')",5,"[(5, 0.48195112207798474), (7, 0.12039388374023768)]",0.8752173196523743,0.5180488779220153,4.003119652804327
662,"('capable', 'ADJ')",5,"[(5, 0.4839786844057674), (7, 0.10672642068995783)]",0.851232253334846,0.5160213155942326,4.534759821204294
1000,"('devant', 'ADP')",1,"[(1, 0.4862506975020519), (3, 0.10652014750820948)]",0.8499569617137851,0.513749302497948,4.564870673546304
324,"('Venezuela', 'PROPN')",7,"[(7, 0.4871814177060807), (8, 0.16225768976700203)]",0.9311415794209854,0.5128185822939193,3.0025166659630185
278,"('Noël', 'PROPN')",2,"[(2, 0.4883439315953613), (4, 0.18751258015325742), (6, 0.10565732442945247)]",0.8204559413728578,0.5116560684046387,2.6043262334517983
961,"('cyclisme', 'NOUN')",7,"[(2, 0.149587792521781), (7, 0.4888382560075392), (8, 0.15034348679982662)]",0.83646112026343,0.5111617439924607,3.2514761125528384
253,"('M.', 'NOUN')",4,"[(4, 0.4890190964335836), (7, 0.10389541938772962)]",0.8440910885968707,0.5109809035664163,4.706839813684205
1834,"('noir', 'NOUN')",7,"[(7, 0.4897402370645903), (8, 0.13175533682698415)]",0.8896504268996696,0.5102597629354098,3.717042883110668
1812,"('métrage', 'NOUN')",7,"[(5, 0.11818200132597984), (7, 0.4936329098264029), (8, 0.14407401531128275)]",0.8010112751367494,0.506367090173597,3.4262452445701044
903,"('contre', 'ADP')",1,"[(1, 0.49506733938811553), (3, 0.10150920322267405)]",0.8371610519847568,0.5049326606118845,4.87706851862603
2344,"('romain', 'NOUN')",7,"[(7, 0.49520581365992694), (8, 0.19953168656665954)]",0.9660621674903014,0.5047941863400731,2.4818404644441703
484,"('arabe', 'NOUN')",7,"[(2, 0.13859668437108635), (7, 0.49613542954310985), (8, 0.1550602018375688)]",0.8289190463130018,0.5038645704568901,3.1996310056582393
756,"('cinq', 'NUM')",1,"[(0, 0.11251207060581778), (1, 0.49659731319412065)]",0.8561105900916236,0.5034026868058794,4.413724772108519
480,"('après', 'ADP')",1,"[(1, 0.4969541559802391), (3, 0.1155556771235801)]",0.8610990753139453,0.5030458440197609,4.300560287044793
399,"('affluent', 'NOUN')",7,"[(5, 0.15693357423589402), (7, 0.49733633280352174), (8, 0.17535064524963048)]",0.8586232405803658,0.5026636671964783,2.836238966189774
2482,"('sien', 'ADJ')",7,"[(7, 0.4981460629810656), (8, 0.2570215864130548)]",1.0045879848365937,0.5018539370189343,1.9381487365831755
2260,"('recours', 'NOUN')",7,"[(5, 0.15414885302107129), (7, 0.4992237733191485), (8, 0.14050336330497945)]",0.8290327241837402,0.5007762266808515,3.2385824710022812
501,"('arrêté', 'NOUN')",7,"[(7, 0.49943979071784167), (8, 0.1618496388964091)]",0.9254708887230981,0.5005602092821584,3.0858257956170365
2436,"('sauvetage', 'NOUN')",2,"[(2, 0.4995136489966591), (7, 0.13874009142192)]",0.8955608693346792,0.5004863510033408,3.600355483964596
422,"('alentours', 'NOUN')",7,"[(7, 0.4995371771514769), (8, 0.20201886754658094)]",0.9663506030881118,0.5004628228485231,2.4727253608443034
2750,"('vacance', 'NOUN')",8,"[(7, 0.18793723747403984), (8, 0.5001093577576307)]",0.953195511365021,0.49989064224236934,2.6610445299682124
1926,"('ouvrier', 'NOUN')",7,"[(7, 0.5003955179230665), (8, 0.16880139357977317)]",0.9330705534246639,0.49960448207693353,2.9644039501758415
2631,"('tendance', 'NOUN')",8,"[(5, 0.13268600629902058), (7, 0.12834832427512996), (8, 0.5016873450198464)]",0.7987788229497443,0.49831265498015365,3.7810117209289276
980,"('de', 'ADP')",1,"[(0, 0.10253898198220046), (1, 0.5020449587071346)]",0.8360067178112442,0.4979550412928654,4.896137537178627
2188,"('prêt', 'ADJ')",5,"[(5, 0.5021532092657519), (7, 0.1040799941153308)]",0.8387816975171825,0.4978467907342481,4.8246852196140315
2400,"('réputer', 'VERB')",5,"[(5, 0.5030062737329326), (7, 0.10080849674031152)]",0.8323635856946711,0.4969937262670674,4.989721005648023
1296,"('falloir', 'VERB')",5,"[(5, 0.5031230558572716), (7, 0.10234549518226728)]",0.8351645609722265,0.4968769441427284,4.915927710948672
1818,"('nation', 'NOUN')",8,"[(7, 0.19665648999483068), (8, 0.5032052391669203)]",0.9599716144255888,0.4967947608330797,2.5588031149144763
2432,"('satisfait', 'ADJ')",5,"[(5, 0.5040348484686034), (7, 0.10734268405424446)]",0.8438020620560536,0.49596515153139664,4.695567778181276
1415,"('grave', 'ADJ')",0,"[(0, 0.5074592309038508), (9, 0.2016622027681485)]",0.9624551049282786,0.4925407690961492,2.516382465023839
1664,"('légèrement', 'ADV')",3,"[(1, 0.11917437402384522), (3, 0.5084476459888086)]",0.8618866494004987,0.49155235401119135,4.266417593157024
2569,"('suffrage', 'NOUN')",7,"[(7, 0.5084794680571455), (8, 0.1802172480509586)]",0.9416744901294561,0.4915205319428545,2.8214805938739382
1224,"('esclave', 'NOUN')",7,"[(7, 0.5087164860887389), (8, 0.12951957975531292)]",0.877954156550519,0.4912835139112611,3.9277187823632604
740,"('chez', 'ADP')",1,"[(1, 0.5094445288522788), (3, 0.10615404254353634)]",0.8391810064251667,0.49055547114772124,4.799106248293307
212,"('Grand', 'PROPN')",7,"[(7, 0.509788750515977), (8, 0.18865540960386082)]",0.9494670831311004,0.49021124948402295,2.702221746974725
1438,"('habitation', 'NOUN')",8,"[(2, 0.10505451368186242), (7, 0.15657885851336398), (8, 0.5109880597057901)]",0.792023389831549,0.4890119402942099,3.263455006361394
2706,"('trimestre', 'NOUN')",7,"[(7, 0.5122310075037587), (8, 0.16133352059179262)]",0.9189820770577314,0.4877689924962413,3.174981898521943
1937,"('parallèle', 'NOUN')",7,"[(7, 0.5134442686004413), (8, 0.25678548448203037)]",0.9974397490847939,0.48655573139955866,1.999506590631963
1624,"('lieu', 'NOUN')",7,"[(5, 0.12105898057621046), (7, 0.5148432145166054), (8, 0.12501048196106698)]",0.780398648267924,0.4851567854833946,4.118400364834584
1458,"('huit', 'NUM')",1,"[(0, 0.10026216601866755), (1, 0.5151444727672098)]",0.8256530038587535,0.48485552723279024,5.137974703950604
1469,"('hôte', 'NOUN')",7,"[(7, 0.5173403079544102), (8, 0.1381317953140105)]",0.8863828611589539,0.4826596920455898,3.7452659380728193
2768,"('vers', 'ADP')",1,"[(1, 0.5200593174590392), (3, 0.10483211895908572)]",0.8316546506726166,0.4799406825409608,4.960877664430402
2839,"('à', 'ADP')",1,"[(1, 0.5201865951793637), (3, 0.11239499234960415)]",0.8449041408474482,0.4798134048206363,4.628200814866605
1414,"('gratuit', 'ADJ')",9,"[(0, 0.11894548454480362), (9, 0.5210408113478894)]",0.8554116407679911,0.4789591886521106,4.380500977753612
1655,"('lundi', 'NOUN')",7,"[(7, 0.5215557112406973), (8, 0.1332134464332274)]",0.8772062750399361,0.47844428875930267,3.915188182614317
2471,"('sept', 'NUM')",1,"[(0, 0.10060894145876063), (1, 0.5225051810658999)]",0.8226515729551805,0.47749481893410006,5.193426881248657
181,"('Bruxelles', 'PROPN')",2,"[(2, 0.5227346942225762), (6, 0.1393019023246346)]",0.8853354842674714,0.47726530577742377,3.752530909480151
1132,"('dénommer', 'VERB')",5,"[(5, 0.5230883953715318), (7, 0.1270044883642033)]",0.8671199260923264,0.47691160462846816,4.118660703324925
1582,"('juif', 'NOUN')",7,"[(7, 0.5232688047225899), (8, 0.17813328670628362)]",0.9322983082326597,0.47673119527741015,2.937512771464131
2355,"('ruine', 'NOUN')",8,"[(7, 0.2207165832486616), (8, 0.525096292700071)]",0.969099418607179,0.47490370729992903,2.3790522894625092
466,"('appel', 'NOUN')",7,"[(5, 0.13675592021721192), (7, 0.5267301000957514), (8, 0.13602066747385058)]",0.8020184084484808,0.4732698999042486,3.8516072961165877
372,"('acide', 'NOUN')",7,"[(7, 0.5276702039063693), (8, 0.16131152474158353)]",0.9112503920750208,0.4723297960936307,3.27112526368889
1553,"('islam', 'NOUN')",7,"[(7, 0.5288901142948021), (8, 0.21861976770935762)]",0.9655722916795195,0.47110988570519785,2.4192236586671845
1455,"('honneur', 'NOUN')",7,"[(2, 0.15290166229573973), (7, 0.5289506946718404), (8, 0.15700970108011814)]",0.8326013434813757,0.4710493053281596,3.3689045392292676
998,"('deux', 'NUM')",1,"[(0, 0.10542245047046334), (1, 0.529218142356674)]",0.8280314510530588,0.47078185764332603,5.019975726185072
183,"('Bulgarie', 'PROPN')",2,"[(2, 0.5296810439775319), (8, 0.17777857469375588)]",0.9286107563277668,0.4703189560224681,2.9794425165685383
238,"('Jeanne', 'PROPN')",4,"[(2, 0.12070948217475165), (4, 0.5306389352758337)]",0.8533197060788564,0.4693610647241663,4.396000427767765
940,"('coûteux', 'ADJ')",5,"[(5, 0.5311155856416044), (7, 0.10453859663716654)]",0.8254321011221806,0.46888441435839556,5.0805693086258366
246,"('Loire', 'PROPN')",8,"[(7, 0.17094587921833554), (8, 0.5319390294369455)]",0.9200559308302331,0.4680609705630545,3.111739410562463
1868,"('négociation', 'NOUN')",8,"[(7, 0.20430868673532285), (8, 0.5321714707977528)]",0.9524031645029224,0.46782852920224716,2.6047422618264324
179,"('Bourgogne', 'PROPN')",2,"[(2, 0.5326164099955533), (6, 0.17301013357284686)]",0.9219594469900009,0.46738359000444674,3.078527245754031
435,"('amie', 'NOUN')",8,"[(7, 0.18020899310966504), (8, 0.5329248355680117)]",0.929416593666086,0.46707516443198827,2.9572599367652184
636,"('bronze', 'NOUN')",2,"[(2, 0.5331004899036352), (7, 0.1281871482627383)]",0.8637049041873537,0.46689951009636477,4.15876706150735
2069,"('positif', 'ADJ')",9,"[(0, 0.10162109288255725), (9, 0.5341513917716534)]",0.8184561261360995,0.4658486082283466,5.256304342140546
1446,"('heureux', 'ADJ')",5,"[(5, 0.5349711510416958), (7, 0.11318585682216488)]",0.8385634884639178,0.4650288489583042,4.72648408610124
1488,"('impossible', 'ADJ')",5,"[(5, 0.5362852752227786), (7, 0.10030110473388497)]",0.81483955866838,0.4637147247772214,5.346753424557287
2707,"('trois', 'NUM')",1,"[(0, 0.1001112570446848), (1, 0.5364032934506553)]",0.8144191614864753,0.4635967065493447,5.358071702278505
304,"('Sahara', 'PROPN')",7,"[(7, 0.5369662521465971), (8, 0.17227896622527536)]",0.9188136498290534,0.4630337478534029,3.116841619797332
622,"('bonheur', 'NOUN')",7,"[(7, 0.5375288929706155), (8, 0.18559734908461387)]",0.9323587672299622,0.46247110702938454,2.8962099707876536
245,"('Liège', 'PROPN')",2,"[(2, 0.5381084490586202), (6, 0.15530563257121538)]",0.8983636677138185,0.4618915509413798,3.464835371066601
2205,"('pétrole', 'NOUN')",7,"[(2, 0.14493572163980487), (7, 0.5382013940675111), (8, 0.1156471613592644)]",0.7853921700993353,0.4617986059324889,3.713379889914596
1207,"('entraînement', 'NOUN')",2,"[(2, 0.5402403114823808), (7, 0.13803836312735152)]",0.874266063061947,0.45975968851761917,3.913696882829345
198,"('Disney', 'PROPN')",4,"[(2, 0.1622607028017326), (4, 0.5415992290539648)]",0.9048636679379065,0.45840077094603515,3.3378336202311933
995,"('destination', 'NOUN')",8,"[(5, 0.11576126563821576), (7, 0.1460966738009721), (8, 0.5417200022500489)]",0.7852633777558167,0.4582799977499511,3.7079557539279473
327,"('Washington', 'PROPN')",2,"[(2, 0.5418555156448139), (6, 0.11745112530798063)]",0.8419194713271585,0.45814448435518607,4.613455292352109
1091,"('dès', 'ADP')",1,"[(1, 0.5452177957709429), (3, 0.11741535408530049)]",0.839967101009922,0.45478220422905713,4.643496585419743
560,"('aval', 'NOUN')",7,"[(2, 0.11735206309514745), (7, 0.5453950716715449), (8, 0.1705900577478569)]",0.8044383847784604,0.4546049283284551,3.19710936775503
2385,"('référence', 'NOUN')",8,"[(7, 0.1350534979968117), (8, 0.547256459249576)]",0.8660431021774601,0.452743540750424,4.052145759767699
1503,"('indépendant', 'ADJ')",9,"[(0, 0.11798665648849758), (9, 0.5477800147944296)]",0.8394433971052001,0.4522199852055704,4.642728517761093
2577,"('super', 'ADJ')",0,"[(0, 0.5478410314937209), (1, 0.11878282643463826)]",0.8407106835147029,0.4521589685062791,4.612123216272996
1972,"('passe', 'NOUN')",8,"[(7, 0.18170818879411024), (8, 0.5481977658376364)]",0.9224719542697833,0.45180223416236365,3.016912828616589
825,"('complet', 'ADJ')",9,"[(0, 0.1333770173601918), (9, 0.5487609475630247)]",0.8627393077075438,0.45123905243697526,4.114359118415928
2429,"('sans', 'ADP')",1,"[(0, 0.10752137428564085), (1, 0.5492396218303712), (3, 0.10793456049878934)]",0.7365496660572804,0.4507603781696288,5.088635366579658
256,"('Mans', 'PROPN')",7,"[(7, 0.5495330810909818), (8, 0.16774694545772362)]",0.9066996923605243,0.45046691890901824,3.2759647550749453
