row_idx,lexunit,primary_cluster,clusters_above_threshold,entropy,one_minus_max,top2_ratio
897,"('continent', 'NOUN')",1,"[(1, 0.6904142150521176), (4, 0.11746030557956036)]",0.7319264157138817,0.30958578494788236,5.877851344294977
901,"('contrairement', 'ADV')",6,"[(0, 0.16570143832087544), (1, 0.10478333153951672), (2, 0.10682910539174706), (4, 0.10531440211666071), (6, 0.20446078256551473), (8, 0.1258640464388362)]",0.8905330090598522,0.7955392174344853,1.233910729064301
903,"('contre', 'ADP')",0,"[(0, 0.33033842676996683), (7, 0.12164434831403757)]",0.8975839434190312,0.6696615732300332,2.715608504204106
905,"('contribution', 'NOUN')",4,"[(1, 0.1472488226448462), (4, 0.652289905872866)]",0.809028594106421,0.34771009412713405,4.4298480229355945
913,"('convivial', 'ADJ')",8,"[(3, 0.15340475718132102), (4, 0.10198248145506769), (6, 0.14372959585178435), (8, 0.2762340302250338)]",0.8328622169063052,0.7237659697749662,1.8006875099611892
917,"('correct', 'ADJ')",6,"[(6, 0.33611464403143704), (8, 0.2768747265838505)]",1.041664175262803,0.6638853559685629,1.2139592810745259
918,"('correspondre', 'VERB')",6,"[(6, 0.5643617142969977), (8, 0.10499826141075796)]",0.8071806490127266,0.43563828570300234,5.374962468084962
920,"('cou', 'NOUN')",1,"[(1, 0.7293500761022473), (4, 0.11288848043791941)]",0.6873486432002159,0.27064992389775266,6.460801609455074
928,"('courant', 'ADJ')",3,"[(3, 0.30057203918228104), (7, 0.100023668116248), (8, 0.28647341732999215)]",0.8644728192132498,0.699427960817719,1.0492144157167942
930,"('coureur', 'NOUN')",1,"[(1, 0.4213931707637969), (4, 0.14317191185949146), (6, 0.14335345751839193), (8, 0.12927405301026587)]",0.8550674618556783,0.5786068292362031,2.93953963900545
940,"('coûteux', 'ADJ')",6,"[(6, 0.432168764162778), (8, 0.19330267319368416)]",0.98140173719572,0.567831235837222,2.2357102311242034
945,"('critique', 'NOUN')",4,"[(1, 0.198863390864795), (4, 0.6799519634609306)]",0.8417716557457193,0.32004803653906944,3.4191912372811863
947,"('critère', 'NOUN')",1,"[(1, 0.6820557871274829), (4, 0.1275594657044071)]",0.7554692711015236,0.31794421287251706,5.346963342634308
951,"('créateur', 'NOUN')",1,"[(1, 0.6433779620162646), (8, 0.15795175818320933)]",0.8298944022276097,0.3566220379837354,4.073256096776118
953,"('crédit', 'NOUN')",1,"[(1, 0.6265402591471061), (8, 0.21898858407121405)]",0.9024343363398327,0.3734597408528939,2.8610635655023833
961,"('cyclisme', 'NOUN')",1,"[(1, 0.3999200336907446), (4, 0.14108514397749444), (8, 0.26806997108087344)]",0.9063607108691931,0.6000799663092554,1.4918494304984782
962,"('cycliste', 'ADJ')",3,"[(3, 0.45079043673287117), (7, 0.15405146665190556)]",0.9338809153666446,0.5492095632671288,2.926232683986557
963,"('cyrillique', 'ADJ')",3,"[(3, 0.4581584825601663), (7, 0.10911652994296372)]",0.8646665339944893,0.5418415174398337,4.198799969167368
974,"('dangereux', 'ADJ')",7,"[(3, 0.2718628712502082), (7, 0.2932834425904899), (8, 0.1718483814939565)]",0.9252449264254525,0.7067165574095101,1.078791823398964
975,"('dans', 'ADP')",0,"[(0, 0.31249733616156455), (7, 0.13898876965450696)]",0.9200922800612328,0.6875026638384354,2.2483639285271653
978,"('dater', 'VERB')",6,"[(6, 0.5716597869997935), (8, 0.1083741979938483)]",0.8086362776325401,0.4283402130002065,5.274869826785181
979,"('davantage', 'ADV')",0,"[(0, 0.4459398026808937), (6, 0.12496919098823733)]",0.8945071686855447,0.5540601973191063,3.5683979319580263
980,"('de', 'ADP')",0,"[(0, 0.2984532906557316), (7, 0.15637971317850544)]",0.9392376672129799,0.7015467093442684,1.9085166777039104
985,"('demi-finale', 'NOUN')",4,"[(1, 0.17760199816333636), (4, 0.6154601172595647)]",0.8737953381993026,0.38453988274043527,3.4653895993531596
986,"('depuis', 'ADP')",0,"[(0, 0.3351437555352838), (7, 0.12284038691634483), (9, 0.10379900227006733)]",0.7819808204519968,0.6648562444647161,2.728286388120212
988,"('dernier', 'ADJ')",7,"[(1, 0.11213667814661832), (7, 0.5654777983104952)]",0.8190600481419649,0.43452220168950484,5.042755034807923
989,"('derrière', 'ADP')",0,"[(0, 0.4219470307079948), (7, 0.11403376671989353)]",0.882474606250021,0.5780529692920052,3.7001937482644327
993,"('dessin', 'NOUN')",1,"[(1, 0.8072280193411424), (8, 0.10146199905522732)]",0.5843194867990232,0.1927719806588576,7.95596407381798
995,"('destination', 'NOUN')",4,"[(1, 0.11968060405621515), (4, 0.4863744555579402), (8, 0.17453704976568493)]",0.8276948292736062,0.5136255444420599,2.7866545023586413
996,"('destiner', 'VERB')",6,"[(6, 0.43902358746089604), (8, 0.1716455772821867)]",0.9578055181278808,0.5609764125391039,2.557733175607186
1000,"('devant', 'ADP')",0,"[(0, 0.34538890573285286), (7, 0.1307773288210273)]",0.9135325078769361,0.6546110942671471,2.6410457290003833
1002,"('devise', 'NOUN')",4,"[(1, 0.1398821453604654), (4, 0.7172890784019509)]",0.7407951657056042,0.2827109215980491,5.127810104381462
1004,"('di', 'ADP')",0,"[(0, 0.14763251349802134), (2, 0.11728426757234406), (7, 0.11005486848491797)]",0.7069373753241325,0.8523674865019787,1.2587580291359852
1007,"('dieu', 'NOUN')",1,"[(1, 0.6994367790421864), (8, 0.11623922494279078)]",0.7216267930680322,0.3005632209578136,6.017218192795304
1008,"('difficile', 'ADJ')",8,"[(6, 0.315824819582081), (8, 0.33343313950180054)]",1.0534896400984164,0.6665668604981995,1.0557534393370982
1009,"('difficulté', 'NOUN')",4,"[(1, 0.1182753077306451), (4, 0.7167307458936599)]",0.7086486968376307,0.2832692541063401,6.059851034384206
1012,"('différence', 'NOUN')",4,"[(1, 0.10640995642590606), (4, 0.8152399273246115)]",0.5842023300790599,0.18476007267538852,7.661312481527688
1013,"('différent', 'ADJ')",7,"[(3, 0.16402248632285096), (7, 0.28300040324642745), (8, 0.12604772342276196), (9, 0.10145806577437283)]",0.8273490119610879,0.7169995967535725,1.7253756456867033
1016,"('dimanche', 'NOUN')",1,"[(1, 0.5447602771083468), (8, 0.19873577047904195)]",0.9406453086330127,0.45523972289165315,2.741128463161067
1018,"('diocèse', 'NOUN')",1,"[(1, 0.7393809263744261), (4, 0.10670565514446968)]",0.6665588782398846,0.2606190736255739,6.929163457863335
1023,"('directement', 'ADV')",0,"[(0, 0.4764594503338562), (6, 0.10264790004360032)]",0.8467276485579892,0.5235405496661438,4.641687264244833
1024,"('directeur', 'NOUN')",1,"[(1, 0.4840435700965344), (4, 0.1096739723408547), (6, 0.11747822246977004), (8, 0.18402757466263123)]",0.8343801057156093,0.5159564299034656,2.6302773971993485
1026,"('dirigeant', 'NOUN')",1,"[(1, 0.7454111741926244), (4, 0.10509187008596993)]",0.6575512628088853,0.25458882580737563,7.0929480423447036
1034,"('disponible', 'ADJ')",6,"[(6, 0.5108453654882145), (8, 0.17333209039175076)]",0.9332813374173184,0.48915463451178554,2.9472059347674415
1045,"('divers', 'ADJ')",7,"[(3, 0.1218683282968731), (7, 0.2352862299503434), (8, 0.11154799366526927), (9, 0.17263194722950273)]",0.8258423342295284,0.7647137700496566,1.362935619544081
1050,"('dizaine', 'NOUN')",4,"[(1, 0.16080944366428312), (4, 0.5123244380178009), (8, 0.11249474667267217)]",0.8031132338470665,0.4876755619821991,3.18591014522359
1051,"('docteur', 'NOUN')",1,"[(1, 0.7019048178371053), (4, 0.110940005414104)]",0.7103477422903223,0.29809518216289466,6.326886457388535
1052,"('doctorat', 'NOUN')",1,"[(1, 0.6945205834767041), (4, 0.11787256257513937)]",0.7288572788147278,0.3054794165232959,5.892131029508866
1053,"('document', 'NOUN')",1,"[(1, 0.5547753436581144), (4, 0.13529873999230418), (8, 0.1337430378365239)]",0.7887879624344281,0.44522465634188557,4.100373319734317
1055,"('dollar', 'NOUN')",5,"[(1, 0.10535493255080174), (5, 0.3020816913356663), (8, 0.2931100330999511)]",0.8723813469622853,0.6979183086643337,1.0306084992752733
1058,"('domicile', 'NOUN')",8,"[(1, 0.2657340572775336), (4, 0.1185921310065821), (8, 0.392484196245964)]",0.8848317620675341,0.607515803754036,1.4769811602885818
1060,"('domination', 'NOUN')",4,"[(1, 0.11583306794831422), (4, 0.6911289046358593)]",0.7285802858041742,0.3088710953641407,5.966594141702673
1064,"('donc', 'CCONJ')",0,"[(0, 0.3368898206012619), (7, 0.11417039880801716)]",0.8862373018386879,0.6631101793987382,2.9507632811877778
1066,"('donnée', 'NOUN')",4,"[(1, 0.14343935575578118), (4, 0.6336502157329321)]",0.8189383365985253,0.3663497842670679,4.4175478368139105
1067,"('dont', 'PRON')",0,"[(0, 0.2814923088354663), (7, 0.12119673253575347)]",0.8837951279609886,0.7185076911645337,2.3226064180601984
1072,"('doute', 'NOUN')",1,"[(1, 0.7211957690764433), (4, 0.10820680789360763)]",0.6872128511007116,0.27880423092355666,6.664975920789992
1078,"('drogue', 'NOUN')",4,"[(1, 0.12086294464834993), (4, 0.46570781456886784), (8, 0.1467708916272689)]",0.8127742596570982,0.5342921854311322,3.1730257233263477
1082,"('du', 'DET')",7,"[(0, 0.1285424110876559), (7, 0.27204421922965716), (8, 0.11840752760519752)]",0.7923504448451099,0.7279557807703428,2.116377131312281
1085,"('dur', 'ADJ')",3,"[(3, 0.3039470619936896), (7, 0.27172800389373825), (8, 0.1686035735649121)]",0.9249569038443151,0.6960529380063104,1.1185709887765227
1087,"('durant', 'ADP')",0,"[(0, 0.2773732821615636), (7, 0.14562286515951547)]",0.9179547021902585,0.7226267178384365,1.9047371568862386
1091,"('dès', 'ADP')",0,"[(0, 0.42992984859511824), (7, 0.1108174514827917)]",0.8752862111514277,0.5700701514048818,3.8796222331631576
1096,"('décembre', 'NOUN')",8,"[(1, 0.12170766930079434), (8, 0.3167240003661328)]",0.8951604298258514,0.6832759996338672,2.6023339546776256
1104,"('décorer', 'VERB')",6,"[(6, 0.6616334978254208), (8, 0.12448674952406222)]",0.768463823546839,0.3383665021745792,5.314890945060243
1110,"('décès', 'NOUN')",1,"[(1, 0.6483586882948731), (8, 0.19269364376426698)]",0.863079011671039,0.3516413117051269,3.364712377788895
1111,"('décéder', 'VERB')",6,"[(6, 0.4094515899087248), (8, 0.16346526407162904)]",0.9545955330739808,0.5905484100912752,2.504823224885911
1116,"('défenseur', 'NOUN')",1,"[(1, 0.5770296195484123), (8, 0.24862240966728666)]",0.9569744017851572,0.42297038045158775,2.320907517229075
1124,"('délai', 'NOUN')",1,"[(1, 0.6822279762182543), (8, 0.13208595483995508)]",0.7621181203945159,0.31777202378174574,5.165030430713781
1125,"('délicieux', 'ADJ')",6,"[(1, 0.10293356908276122), (6, 0.2480285042194329), (7, 0.1035096002813889), (8, 0.21644887008594985)]",0.8265662068758969,0.7519714957805671,1.1458988172169393
1129,"('démocratie', 'NOUN')",4,"[(1, 0.100916799061051), (4, 0.7882879350161941)]",0.6044543208488262,0.2117120649838059,7.811265739208677
1132,"('dénommer', 'VERB')",6,"[(1, 0.11296903266590165), (6, 0.448853654761225), (8, 0.15991418510484634)]",0.8183455803093964,0.551146345238775,2.8068407719236292
1135,"('département', 'NOUN')",1,"[(1, 0.7336389088087192), (4, 0.12683173474132062)]",0.7056656726064996,0.2663610911912808,5.784348138933925
1147,"('désir', 'NOUN')",1,"[(1, 0.7094163496016169), (4, 0.12564539614678222)]",0.7273734152918817,0.2905836503983831,5.646178621402557
1148,"('désirer', 'VERB')",6,"[(6, 0.4597676703802463), (8, 0.13780590468793188)]",0.9094372649481172,0.5402323296197538,3.3363423100150342
1150,"('détail', 'NOUN')",1,"[(1, 0.610498773883129), (4, 0.13237397544698676), (8, 0.1223989063191443)]",0.7518941505051489,0.389501226116871,4.6119244498147
1159,"('efficace', 'ADJ')",8,"[(3, 0.12223885457060302), (4, 0.10372255308668431), (6, 0.10070574383695499), (8, 0.31848030143322875)]",0.7844919436586509,0.6815196985667713,2.6053933714609547
1160,"('efficacité', 'NOUN')",4,"[(1, 0.1675012641335688), (4, 0.6031032318855971)]",0.8717551638624249,0.3968967681144029,3.6005891358806146
1164,"('empereur', 'NOUN')",1,"[(1, 0.6090292215398162), (4, 0.1832559638139759)]",0.8843326924567978,0.3909707784601838,3.3233800901456334
1165,"('empire', 'NOUN')",1,"[(1, 0.7639250523205368), (4, 0.11934541255531596)]",0.66278930279104,0.23607494767946324,6.400958662457692
1167,"('emploi', 'NOUN')",1,"[(1, 0.7145043949867129), (8, 0.17209649314172676)]",0.7834272197579919,0.2854956050132871,4.1517661513201
1169,"('employé', 'NOUN')",1,"[(1, 0.5243299890063174), (4, 0.15536762742997284), (8, 0.12724193887405985)]",0.8102440136392693,0.47567001099368256,3.3747698776094333
1174,"('en', 'ADP')",0,"[(0, 0.3041877555393501), (7, 0.15243554172979784), (9, 0.12450899982877918)]",0.8266332631178058,0.6958122444606498,1.995517266429526
1175,"('en', 'PRON')",0,"[(0, 0.25391566969055135), (6, 0.12499569617334558), (8, 0.11519377240698768)]",0.7800122602555611,0.7460843303094487,2.031395299710303
1180,"('endémique', 'ADJ')",6,"[(4, 0.10946004201589639), (6, 0.37666205963642874), (8, 0.13128920115353193)]",0.7978118064366558,0.6233379403635713,2.8689492839243758
1181,"('enfance', 'NOUN')",4,"[(1, 0.16071156579335558), (4, 0.6333826285992801)]",0.8411740645236983,0.3666173714007199,3.941114166068728
1182,"('enfant', 'NOUN')",1,"[(1, 0.3820986205516279), (4, 0.24654705957419587), (8, 0.1733702752059372)]",0.925372026716715,0.6179013794483721,1.5497999498008175
1185,"('engagement', 'NOUN')",1,"[(1, 0.6373229905455634), (4, 0.13257735426418998), (8, 0.11571835202186695)]",0.7323261584148268,0.3626770094544366,4.807178375845056
1190,"('ennemi', 'NOUN')",1,"[(1, 0.6258528013928994), (4, 0.18475309215092045)]",0.8732614542364919,0.37414719860710055,3.3875092108426257
1194,"('enrichir', 'VERB')",6,"[(6, 0.6905638096410764), (8, 0.10450107076288469)]",0.7093743560073494,0.30943619035892356,6.608198409832388
1195,"('enseignant', 'NOUN')",1,"[(1, 0.5470265531472001), (4, 0.12174290019569321), (8, 0.2015373643444607)]",0.8275788197004067,0.45297344685279994,2.714268666391018
1198,"('ensemble', 'ADV')",0,"[(0, 0.33244147808835994), (6, 0.10697145057899561), (8, 0.11159299819435421)]",0.7736385074109148,0.66755852191164,2.97905319748976
1207,"('entraînement', 'NOUN')",8,"[(1, 0.16241904203358234), (5, 0.1356114037304549), (8, 0.3680131655505387)]",0.8501950328106533,0.6319868344494612,2.2658252440280187
1209,"('entraîneur', 'NOUN')",1,"[(1, 0.40448550884396234), (8, 0.3944553559485216)]",1.0575785368375965,0.5955144911560377,1.0254278532264365
1210,"('entre', 'ADP')",0,"[(0, 0.3078025206386561), (7, 0.1187201490070678), (9, 0.12734363346566982)]",0.7992919187970025,0.6921974793613439,2.417101760502504
1215,"('entretien', 'NOUN')",1,"[(1, 0.7322431090191388), (8, 0.10926737769563351)]",0.6782275892555762,0.2677568909808612,6.7013881403726625
1217,"('envers', 'ADP')",0,"[(0, 0.24943691056450806), (7, 0.1329903203666475)]",0.8867678095062067,0.750563089435492,1.875601997775652
1218,"('environ', 'ADV')",0,"[(0, 0.20274508255965573), (9, 0.1549195197074407)]",0.8835690263675557,0.7972549174403443,1.3087123103823952
1224,"('esclave', 'NOUN')",8,"[(1, 0.24215639508852949), (8, 0.5295987231557577)]",0.9811064153160816,0.47040127684424227,2.1870110965359504
1227,"('espagnol', 'NOUN')",1,"[(1, 0.44692770587449415), (4, 0.1326445776406274), (8, 0.23443845897829324)]",0.8810728740207766,0.5530722941255058,1.9063753780938961
1228,"('espoir', 'NOUN')",1,"[(1, 0.734641683403805), (8, 0.1047046293165006)]",0.6677094743371814,0.265358316596195,7.0163247623286455
1230,"('espèce', 'NOUN')",4,"[(1, 0.14170237870319394), (4, 0.6454324266146412)]",0.8071632507355462,0.3545675733853588,4.554845391597461
1232,"('essai', 'NOUN')",1,"[(1, 0.49965909434996775), (8, 0.2947271486106773)]",1.0196215357536598,0.5003409056500323,1.6953276842846852
1234,"('essentiel', 'ADJ')",8,"[(3, 0.2470294587798488), (6, 0.13440285230150129), (8, 0.2617365661105478)]",0.8792723080829343,0.7382634338894523,1.059535844037961
1235,"('essentiel', 'NOUN')",1,"[(1, 0.6072825936437787), (4, 0.19141910996906625)]",0.8935478746425011,0.3927174063562213,3.1725285617612418
1237,"('est', 'NOUN')",1,"[(1, 0.5842140171746508), (4, 0.17668265764677024), (8, 0.10780867827429122)]",0.7831720422818844,0.4157859828253492,3.306572500978736
1239,"('et', 'CCONJ')",0,"[(0, 0.42493462632677775), (7, 0.10595408419973244)]",0.8677924633174753,0.5750653736732223,4.010554473065332
1240,"('etc.', 'X')",2,"[(2, 0.13158308755473141), (5, 0.12143729960294307), (6, 0.11487760665557135), (8, 0.12535830740019607)]",0.7442847848248786,0.8684169124452685,1.0496559046115965
1242,"('euro', 'NOUN')",8,"[(5, 0.21726252319479916), (8, 0.40558925387636435)]",1.006558429327709,0.5944107461236356,1.8668164574002948
1244,"('eux', 'PRON')",0,"[(0, 0.1882763981025537), (1, 0.11459703593669297), (6, 0.12054254864221617), (8, 0.14191895128148505)]",0.7897186118850584,0.8117236018974463,1.3266473321742795
1245,"('eux-mêmes', 'PRON')",8,"[(0, 0.1123918871332264), (1, 0.11629438980634835), (5, 0.11574984440641253), (6, 0.11424667042539391), (8, 0.19841773984276484)]",0.81658447706509,0.8015822601572351,1.7061677710607284
1248,"('exception', 'NOUN')",4,"[(1, 0.14379665038277722), (4, 0.7470997423744589)]",0.7165788595978592,0.25290025762554114,5.195529523015511
1251,"('exemplaire', 'NOUN')",8,"[(1, 0.2742431488708843), (8, 0.3554775106412756)]",1.0423001074130394,0.6445224893587245,1.2962129121724641
1263,"('exploration', 'NOUN')",4,"[(1, 0.11383997775249421), (4, 0.8015171566325137)]",0.6127193379996178,0.19848284336748634,7.040735359024194
1265,"('exportation', 'NOUN')",4,"[(1, 0.16932207790363885), (4, 0.6499449937446843)]",0.8378425288985208,0.3500550062553157,3.838512979474347
1275,"('extraire', 'VERB')",6,"[(1, 0.10283310568549149), (6, 0.3156050911632745), (8, 0.2135275419734701)]",0.8443099030342015,0.6843949088367255,1.478053314557834
1276,"('extrémité', 'NOUN')",4,"[(1, 0.16894728392518465), (4, 0.7428996440838522)]",0.7519359650033015,0.25710035591614777,4.397227506852565
1280,"('extérieur', 'NOUN')",1,"[(1, 0.6973635483662859), (4, 0.15938072925525518)]",0.7849124127390374,0.3026364516337141,4.375457131015054
1282,"('exécution', 'NOUN')",4,"[(1, 0.14407662824559228), (4, 0.7018876194334328)]",0.7611530096091677,0.2981123805665672,4.871627188810934
1284,"('fabrication', 'NOUN')",4,"[(1, 0.10480188261673766), (4, 0.7473545894056501)]",0.655042899165518,0.25264541059434986,7.13111797942351
1286,"('face', 'NOUN')",4,"[(1, 0.13236415464297535), (4, 0.5246217380280934), (8, 0.11471542074081799)]",0.7777828535387322,0.4753782619719066,3.9634728861688493
1287,"('facile', 'ADJ')",6,"[(4, 0.10736790870958401), (6, 0.32895650433694), (8, 0.23398450727806835)]",0.8603554298558688,0.67104349566306,1.4058901085532405
1292,"('faible', 'ADJ')",7,"[(6, 0.10725141444002982), (7, 0.309462579373041), (8, 0.2545395813117834)]",0.8653715419317042,0.690537420626959,1.215773899596318
1293,"('faire', 'AUX')",0,"[(0, 0.17111698449348978), (1, 0.1108508614112638), (4, 0.10332601409038784), (6, 0.16792034972109987), (8, 0.11883062251447364)]",0.8283525827780491,0.8288830155065102,1.0190366133568636
1296,"('falloir', 'VERB')",6,"[(6, 0.48439410010383777), (8, 0.1068216208122988)]",0.8512375128998234,0.5156058998961622,4.534607286618399
1301,"('faveur', 'NOUN')",4,"[(1, 0.15024399806877212), (4, 0.38164591945576504), (8, 0.1623439977570841)]",0.8625055790410462,0.6183540805442349,2.3508471192561315
1302,"('favorable', 'ADJ')",8,"[(3, 0.16485458664847713), (6, 0.13928373085889717), (8, 0.3376645352965957)]",0.8541203528298424,0.6623354647034043,2.0482568435696895
1305,"('façon', 'NOUN')",4,"[(1, 0.11703842943041051), (4, 0.6037153690537297)]",0.8017683428122374,0.3962846309462703,5.1582661523383715
1308,"('fer', 'NOUN')",8,"[(1, 0.11604837973434184), (5, 0.18015957250887457), (8, 0.3236681502024039)]",0.8409028269595514,0.6763318497975961,1.7965637112424886
1315,"('fiction', 'NOUN')",4,"[(1, 0.12227484418719319), (4, 0.48913946105988704), (8, 0.12981122941317194)]",0.7935267074702715,0.510860538940113,3.768082802012613
1316,"('fidèle', 'ADJ')",8,"[(1, 0.1292426193043426), (6, 0.16007283313053455), (7, 0.13639937221024645), (8, 0.29465256389494726)]",0.8580399611937229,0.7053474361050527,1.8407406062130918
1318,"('fil', 'NOUN')",1,"[(1, 0.674327462679211), (4, 0.13403388513669515), (8, 0.1014485066028524)]",0.698344069255975,0.32567253732078905,5.03102228210049
1319,"('filiale', 'NOUN')",4,"[(1, 0.10496823520413413), (4, 0.7378923825784277)]",0.6649329559588959,0.2621076174215723,7.0296731305754685
1322,"('fils', 'NOUN')",1,"[(1, 0.6006433329584308), (4, 0.10236295357655752), (8, 0.13078286781538598)]",0.7332248176892697,0.39935666704156925,4.59267595971594
1323,"('fin', 'NOUN')",4,"[(1, 0.1081931522108), (4, 0.7860950294729351)]",0.6200694848053302,0.21390497052706492,7.265663430725572
1327,"('finance', 'NOUN')",4,"[(1, 0.20984151826679684), (4, 0.33518092177575465), (8, 0.10815673639739262)]",0.8506983660759806,0.6648190782242454,1.597305073582239
1332,"('fleur', 'NOUN')",4,"[(1, 0.1070711380606394), (4, 0.6505920225279317)]",0.7486095411525568,0.3494079774720683,6.076259525321109
1335,"('flux', 'NOUN')",1,"[(1, 0.7310070118888594), (4, 0.1000924158723793)]",0.6628129120139262,0.2689929881111406,7.3033206913590165
1337,"('fois', 'NOUN')",4,"[(1, 0.1305884413610655), (4, 0.612110612545454)]",0.816982694839082,0.38788938745454604,4.687326122937804
1339,"('fonctionnaire', 'NOUN')",1,"[(1, 0.4967018951754792), (4, 0.12343783640312579), (8, 0.180554735420302)]",0.8327489544838983,0.5032981048245209,2.7509768382382114
1340,"('fonctionnement', 'NOUN')",1,"[(1, 0.5912227466882735), (4, 0.10115107867926897), (8, 0.20475981596257636)]",0.789366696440358,0.40877725331172654,2.887396357087615
1343,"('fondateur', 'NOUN')",1,"[(1, 0.49578572487067896), (4, 0.13121969704017508), (8, 0.1679929154541688)]",0.8319696539684995,0.504214275129321,2.9512299583010533
1347,"('football', 'NOUN')",8,"[(1, 0.12433994697534974), (5, 0.17749491321739674), (8, 0.29931126541381897)]",0.8439029005342916,0.700688734586181,1.6863089763435692
1348,"('footballeur', 'NOUN')",1,"[(1, 0.26170970003551436), (4, 0.1406258127340963), (6, 0.19383653784426338), (8, 0.14115035707308218)]",0.880825753404871,0.7382902999644856,1.3501566987632807
1351,"('format', 'NOUN')",1,"[(1, 0.6837353151065877), (8, 0.16206890639611848)]",0.8005049522157038,0.3162646848934123,4.218793908780044
1357,"('fort', 'NOUN')",1,"[(1, 0.737144834827388), (4, 0.10247312229156975)]",0.6611255958649689,0.262855165172612,7.193543227169056
1363,"('frais', 'ADJ')",6,"[(6, 0.27702552669742764), (8, 0.2509616348057018)]",1.0135593734586485,0.7229744733025724,1.1038560810775115
1364,"('franc', 'NOUN')",8,"[(1, 0.10583997298577513), (5, 0.20243172183314553), (8, 0.3936332460279285)]",0.8447488081778788,0.6063667539720715,1.9445235285425322
1366,"('franchise', 'NOUN')",4,"[(1, 0.10924641521154238), (4, 0.7615891295205897)]",0.6482103808083984,0.23841087047941034,6.971296294215834
1371,"('froid', 'ADJ')",8,"[(3, 0.2542697345048031), (8, 0.2749543381534491)]",1.0144945952508333,0.7250456618465508,1.0813490590570278
1376,"('frère', 'NOUN')",1,"[(1, 0.643314177523437), (4, 0.12219308803968927), (8, 0.11027847650265486)]",0.7134315830215958,0.356685822476563,5.264734592143899
1387,"('février', 'NOUN')",8,"[(1, 0.12255282911373887), (8, 0.29637833848571166)]",0.8911464856031258,0.7036216615142883,2.4183720655738496
1399,"('gauche', 'NOUN')",4,"[(1, 0.10691999829638188), (4, 0.43068619514681716), (8, 0.19106194715531813)]",0.8356682859275442,0.5693138048531828,2.2541704486906733
1400,"('gaz', 'NOUN')",1,"[(1, 0.6531712788434508), (8, 0.17678451085454178)]",0.8433020281709401,0.34682872115654917,3.6947313748594177
1402,"('gens', 'NOUN')",1,"[(1, 0.38862696797126295), (4, 0.2787735871057265), (8, 0.10419307345018565)]",0.8729482305197033,0.611373032028737,1.3940595018561566
1405,"('glace', 'NOUN')",4,"[(1, 0.11124077901670813), (4, 0.2745049599207246), (5, 0.15536903211319888), (8, 0.1828561265938915)]",0.8649965345343014,0.7254950400792755,1.5012073428109831
1409,"('gouverneur', 'NOUN')",1,"[(1, 0.6938087771682745), (8, 0.12926306630704645)]",0.7474430031089837,0.3061912228317255,5.367416981430938
1410,"('goût', 'NOUN')",1,"[(1, 0.7649401874862197), (8, 0.10851526861035928)]",0.6433976385712561,0.23505981251378028,7.049147988868321
1414,"('gratuit', 'ADJ')",3,"[(3, 0.45571743745179044), (8, 0.16750888862016033)]",0.948473260383038,0.5442825625482095,2.720556748992382
1415,"('grave', 'ADJ')",7,"[(3, 0.1987398770792995), (7, 0.44100933448944835), (8, 0.11591221756281817)]",0.8482947482384138,0.5589906655105517,2.219027912115899
1416,"('gravure', 'NOUN')",4,"[(1, 0.10585816584914085), (4, 0.6791047869406177)]",0.7220988681262538,0.3208952130593823,6.415232887261757
1424,"('guitare', 'NOUN')",4,"[(1, 0.12791078580149823), (4, 0.7258600998684648)]",0.7150035529824854,0.2741399001315352,5.674737242212789
1425,"('génie', 'NOUN')",1,"[(1, 0.7667219650578665), (8, 0.1016488261369765)]",0.629098540403222,0.2332780349421335,7.5428511493548696
1433,"('h', 'NOUN')",8,"[(1, 0.10904678303678757), (4, 0.14002039209027453), (5, 0.11952507868022816), (6, 0.10953691024036717), (8, 0.2504950970328357)]",0.8449061500758898,0.7495049029671643,1.7889901127496874
1434,"('h', 'NUM')",8,"[(1, 0.11408300871358835), (4, 0.11238839801728807), (5, 0.16624362124773664), (6, 0.10117113338515556), (8, 0.21584385998416739)]",0.8414818078578522,0.7841561400158326,1.2983587482283987
1435,"('ha', 'NOUN')",8,"[(1, 0.12191305109727246), (5, 0.12268156928690577), (6, 0.10051417379538614), (8, 0.298374112487164)]",0.797628765712317,0.701625887512836,2.432102183086523
1436,"('habitant', 'NOUN')",8,"[(1, 0.23610415081109004), (4, 0.12066647270538275), (8, 0.33844244623721464)]",0.8762486323556272,0.6615575537627854,1.4334455581342438
1437,"('habitat', 'NOUN')",1,"[(1, 0.698013568046656), (4, 0.12919317795021976)]",0.743470508417139,0.30198643195334396,5.402867079526537
1438,"('habitation', 'NOUN')",4,"[(1, 0.1427156149026102), (4, 0.5108567478852836), (8, 0.12337867848340177)]",0.8002348802775872,0.48914325211471643,3.5795434734587004
1440,"('hasard', 'NOUN')",1,"[(1, 0.6392163049035794), (4, 0.10176319793410281), (8, 0.13364985726187098)]",0.716878546230648,0.3607836950964206,4.7827683321136005
1444,"('hectare', 'NOUN')",8,"[(1, 0.10248295841205697), (5, 0.2368479866545514), (8, 0.27323096732975544)]",0.8457062210308979,0.7267690326702445,1.1536132149110032
1445,"('heure', 'NOUN')",4,"[(1, 0.13523734572616253), (4, 0.6130000369976699), (8, 0.10734176944110613)]",0.7374098284807147,0.3869999630023301,4.532771873820362
